PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:24,1,2 - 0,-2
11:05,1,2 - 3,1
9:45,1,2 - 5,3
9:16,1,2 - 7,5
8:57,1,4 - 7,3
8:29,1,4 - 9,5
8:11,1,6 - 9,3
8:01,1,6 - 10,4
8:01,1,6 - 11,5
7:43,1,8 - 11,3
7:29,1,10 - 11,1
7:14,1,10 - 14,4
6:43,1,10 - 16,6
6:22,1,10 - 18,8
5:59,1,10 - 19,9
5:59,1,10 - 20,10
5:40,1,13 - 20,7
5:34,1,13 - 22,9
5:23,1,15 - 22,7
5:06,1,15 - 24,9
4:37,1,15 - 26,11
4:13,1,15 - 28,13
3:56,1,17 - 28,11
3:34,1,17 - 30,13
3:16,1,19 - 30,11
2:52,1,20 - 30,10
2:33,1,20 - 31,11
2:33,1,20 - 32,12
2:33,1,20 - 33,13
2:13,1,20 - 35,15
1:57,1,21 - 35,14
1:57,1,22 - 35,13
1:48,1,22 - 37,15
1:30,1,24 - 37,13
0:36,1,24 - 39,15
0:12,1,26 - 39,13
0:00,1,26 - 39,13
12:00,2,26 - 39,13
11:42,2,26 - 41,15
11:19,2,28 - 41,13
10:48,2,28 - 43,15
10:13,2,28 - 45,17
9:56,2,29 - 45,16
9:28,2,31 - 45,14
9:02,2,32 - 45,13
9:02,2,33 - 45,12
8:45,2,33 - 47,14
7:53,2,35 - 47,12
7:39,2,35 - 49,14
7:03,2,37 - 49,12
6:52,2,37 - 50,13
6:52,2,37 - 51,14
6:38,2,39 - 51,12
5:48,2,39 - 53,14
5:29,2,41 - 53,12
5:20,2,41 - 56,15
4:59,2,41 - 58,17
4:38,2,41 - 60,19
4:06,2,41 - 63,22
3:31,2,41 - 66,25
2:56,2,41 - 68,27
2:34,2,43 - 68,25
2:03,2,46 - 68,22
1:45,2,48 - 68,20
1:33,2,48 - 70,22
0:57,2,48 - 72,24
0:08,2,50 - 72,22
0:08,2,51 - 72,21
0:00,2,51 - 72,21
12:00,3,51 - 72,21
11:52,3,51 - 73,22
11:13,3,53 - 73,20
10:47,3,55 - 73,18
10:08,3,57 - 73,16
9:41,3,60 - 73,13
9:29,3,60 - 75,15
8:53,3,62 - 75,13
8:39,3,62 - 78,16
8:18,3,64 - 78,14
7:47,3,66 - 78,12
7:30,3,66 - 80,14
7:13,3,68 - 80,12
6:56,3,68 - 81,13
6:38,3,71 - 81,10
5:53,3,73 - 81,8
5:38,3,75 - 81,6
5:16,3,77 - 81,4
5:01,3,77 - 83,6
4:42,3,79 - 83,4
4:11,3,81 - 83,2
3:32,3,83 - 83,TIE
3:08,3,86 - 83,-3
2:59,3,86 - 84,-2
2:38,3,86 - 87,1
1:22,3,89 - 87,-2
0:53,3,90 - 87,-3
0:00,3,90 - 87,-3
12:00,4,90 - 87,-3
10:43,4,90 - 89,-1
10:09,4,90 - 92,2
9:53,4,93 - 92,-1
9:41,4,93 - 94,1
9:27,4,94 - 94,TIE
9:27,4,95 - 94,-1
9:08,4,97 - 94,-3
8:42,4,97 - 96,-1
8:42,4,97 - 97,TIE
8:07,4,99 - 97,-2
7:53,4,99 - 99,TIE
7:38,4,101 - 99,-2
7:12,4,101 - 101,TIE
6:27,4,103 - 101,-2
5:32,4,105 - 101,-4
5:13,4,105 - 103,-2
5:13,4,105 - 104,-1
4:52,4,107 - 104,-3
4:52,4,108 - 104,-4
4:11,4,110 - 104,-6
4:11,4,111 - 104,-7
3:22,4,112 - 104,-8
2:54,4,112 - 106,-6
2:36,4,114 - 106,-8
2:16,4,114 - 108,-6
1:47,4,114 - 110,-4
1:16,4,116 - 110,-6
0:23,4,117 - 110,-7
0:23,4,118 - 110,-8
0:14,4,118 - 113,-5
0:00,4,118 - 113,-5
