PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
10:51,1,3 - 0,-3
10:37,1,3 - 2,-1
9:25,1,3 - 4,1
8:55,1,3 - 6,3
7:56,1,3 - 8,5
7:56,1,3 - 9,6
7:01,1,3 - 11,8
6:42,1,5 - 11,6
5:38,1,7 - 11,4
5:08,1,7 - 13,6
4:50,1,10 - 13,3
4:36,1,10 - 14,4
4:36,1,10 - 15,5
3:34,1,12 - 15,3
3:17,1,12 - 17,5
3:12,1,14 - 17,3
3:12,1,15 - 17,2
1:49,1,18 - 17,-1
0:00,1,18 - 17,-1
12:00,2,18 - 17,-1
11:43,2,18 - 19,1
11:23,2,18 - 22,4
10:51,2,18 - 24,6
10:23,2,18 - 26,8
9:43,2,18 - 28,10
8:48,2,20 - 28,8
8:38,2,20 - 30,10
8:13,2,23 - 30,7
7:55,2,23 - 31,8
7:04,2,23 - 33,10
6:39,2,25 - 33,8
5:32,2,25 - 36,11
4:37,2,27 - 36,9
3:47,2,27 - 38,11
2:12,2,27 - 39,12
1:57,2,29 - 39,10
1:15,2,30 - 39,9
0:48,2,30 - 42,12
0:33,2,32 - 42,10
0:10,2,33 - 42,9
0:10,2,34 - 42,8
0:00,2,34 - 42,8
12:00,3,34 - 42,8
11:35,3,34 - 44,10
11:04,3,34 - 47,13
10:40,3,36 - 47,11
8:59,3,36 - 49,13
7:40,3,38 - 49,11
6:54,3,40 - 49,9
5:20,3,40 - 51,11
4:51,3,40 - 53,13
4:34,3,40 - 53,13
4:09,3,40 - 56,16
4:03,3,42 - 56,14
3:39,3,44 - 56,12
2:59,3,46 - 56,10
2:45,3,46 - 59,13
2:00,3,46 - 62,16
1:28,3,48 - 62,14
0:51,3,48 - 64,16
0:32,3,50 - 64,14
0:22,3,50 - 65,15
0:22,3,50 - 66,16
0:01,3,52 - 66,14
0:00,3,52 - 66,14
12:00,4,52 - 66,14
11:07,4,52 - 68,16
10:16,4,52 - 70,18
9:37,4,53 - 70,17
8:52,4,53 - 72,19
8:23,4,55 - 72,17
8:02,4,55 - 74,19
7:40,4,55 - 76,21
7:31,4,57 - 76,19
7:31,4,58 - 76,18
7:10,4,61 - 76,15
6:57,4,61 - 79,18
6:38,4,63 - 79,16
5:39,4,63 - 80,17
5:39,4,63 - 81,18
4:53,4,65 - 81,16
4:33,4,65 - 82,17
3:56,4,68 - 82,14
3:32,4,68 - 85,17
3:21,4,69 - 85,16
3:13,4,71 - 85,14
3:03,4,71 - 87,16
2:22,4,71 - 89,18
1:53,4,71 - 92,21
1:29,4,74 - 92,18
1:11,4,74 - 93,19
1:11,4,74 - 94,20
1:00,4,75 - 94,19
1:00,4,76 - 94,18
0:37,4,79 - 94,15
0:13,4,79 - 96,17
0:00,4,79 - 96,17
