PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:11,1,2 - 0,-2
10:58,1,2 - 2,TIE
10:36,1,5 - 2,-3
10:14,1,5 - 4,-1
10:14,1,5 - 5,TIE
10:05,1,7 - 5,-2
9:47,1,9 - 5,-4
9:19,1,9 - 7,-2
9:01,1,11 - 7,-4
8:34,1,13 - 7,-6
8:17,1,13 - 9,-4
7:48,1,15 - 9,-6
7:07,1,17 - 9,-8
6:38,1,19 - 9,-10
5:51,1,20 - 9,-11
5:42,1,20 - 10,-10
5:08,1,20 - 12,-8
4:44,1,22 - 12,-10
4:25,1,24 - 12,-12
3:54,1,26 - 12,-14
3:25,1,28 - 12,-16
3:15,1,28 - 14,-14
2:42,1,30 - 14,-16
2:01,1,30 - 16,-14
1:07,1,30 - 18,-12
0:41,1,33 - 18,-15
0:06,1,33 - 19,-14
0:06,1,33 - 20,-13
0:00,1,33 - 20,-13
12:00,2,33 - 20,-13
11:28,2,33 - 21,-12
11:28,2,33 - 22,-11
11:28,2,33 - 23,-10
11:07,2,36 - 23,-13
10:51,2,36 - 25,-11
10:39,2,38 - 25,-13
10:17,2,38 - 27,-11
9:39,2,38 - 30,-8
8:36,2,40 - 30,-10
8:16,2,40 - 33,-7
7:50,2,40 - 34,-6
7:50,2,40 - 35,-5
7:31,2,42 - 35,-7
7:27,2,42 - 37,-5
7:27,2,42 - 38,-4
7:08,2,42 - 40,-2
6:37,2,42 - 42,TIE
6:09,2,45 - 42,-3
5:35,2,47 - 42,-5
5:16,2,50 - 42,-8
4:52,2,50 - 45,-5
4:11,2,53 - 45,-8
3:46,2,53 - 47,-6
3:30,2,53 - 49,-4
3:00,2,53 - 51,-2
2:30,2,53 - 53,TIE
2:30,2,53 - 54,1
2:23,2,54 - 54,TIE
2:23,2,55 - 54,-1
2:13,2,55 - 56,1
1:06,2,57 - 56,-1
0:57,2,57 - 59,2
0:32,2,59 - 59,TIE
0:12,2,59 - 61,2
0:00,2,61 - 61,TIE
0:00,2,61 - 61,TIE
0:00,2,61 - 61,TIE
12:00,3,61 - 61,TIE
11:51,3,63 - 61,-2
11:31,3,63 - 63,TIE
11:08,3,63 - 65,2
10:53,3,65 - 65,TIE
10:36,3,65 - 67,2
10:19,3,67 - 67,TIE
9:58,3,67 - 69,2
9:45,3,68 - 69,1
9:45,3,69 - 69,TIE
9:32,3,69 - 71,2
9:18,3,72 - 71,-1
9:02,3,72 - 73,1
8:33,3,72 - 75,3
8:22,3,74 - 75,1
8:03,3,74 - 77,3
7:40,3,74 - 79,5
7:23,3,76 - 79,3
6:40,3,78 - 79,1
6:10,3,80 - 79,-1
4:58,3,82 - 79,-3
4:55,3,82 - 80,-2
4:23,3,84 - 80,-4
4:00,3,86 - 80,-6
3:18,3,88 - 80,-8
2:29,3,88 - 82,-6
1:50,3,90 - 82,-8
1:24,3,92 - 82,-10
0:55,3,93 - 82,-11
0:48,3,93 - 83,-10
0:48,3,93 - 84,-9
0:30,3,95 - 84,-11
0:03,3,98 - 84,-14
0:00,3,98 - 84,-14
12:00,4,98 - 84,-14
11:42,4,98 - 87,-11
11:21,4,100 - 87,-13
10:48,4,102 - 87,-15
10:08,4,103 - 87,-16
10:08,4,104 - 87,-17
9:08,4,106 - 87,-19
8:27,4,108 - 87,-21
8:06,4,108 - 89,-19
7:51,4,110 - 89,-21
7:29,4,112 - 89,-23
7:15,4,112 - 92,-20
6:44,4,112 - 94,-18
6:36,4,114 - 94,-20
6:04,4,114 - 97,-17
5:47,4,116 - 97,-19
4:59,4,116 - 100,-16
4:40,4,118 - 100,-18
4:02,4,118 - 103,-15
3:27,4,121 - 103,-18
2:31,4,124 - 103,-21
1:57,4,126 - 103,-23
1:32,4,128 - 103,-25
1:23,4,128 - 105,-23
0:35,4,130 - 105,-25
0:25,4,130 - 107,-23
0:00,4,130 - 107,-23
