PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:43,1,0 - 2,2
11:43,1,0 - 3,3
11:15,1,0 - 5,5
11:03,1,2 - 5,3
9:41,1,2 - 8,6
9:23,1,5 - 8,3
8:42,1,5 - 10,5
8:25,1,7 - 10,3
8:10,1,9 - 10,1
6:26,1,9 - 11,2
6:26,1,9 - 12,3
6:02,1,12 - 12,TIE
5:05,1,14 - 12,-2
4:44,1,15 - 12,-3
4:44,1,16 - 12,-4
4:13,1,17 - 12,-5
3:54,1,17 - 14,-3
3:26,1,17 - 16,-1
3:16,1,19 - 16,-3
3:01,1,19 - 19,TIE
2:36,1,21 - 19,-2
1:59,1,21 - 21,TIE
1:15,1,21 - 23,2
0:00,1,21 - 23,2
12:00,2,21 - 23,2
11:33,2,21 - 25,4
11:18,2,23 - 25,2
10:36,2,23 - 26,3
10:09,2,23 - 28,5
8:55,2,23 - 30,7
8:43,2,24 - 30,6
8:43,2,25 - 30,5
8:15,2,26 - 30,4
8:15,2,27 - 30,3
7:43,2,30 - 30,TIE
6:58,2,32 - 30,-2
6:16,2,32 - 32,TIE
6:03,2,34 - 32,-2
5:48,2,34 - 34,TIE
5:39,2,36 - 34,-2
4:06,2,38 - 34,-4
2:17,2,38 - 37,-1
2:02,2,40 - 37,-3
1:15,2,40 - 40,TIE
0:51,2,43 - 40,-3
0:34,2,43 - 41,-2
0:34,2,43 - 42,-1
0:11,2,45 - 42,-3
0:00,2,45 - 42,-3
12:00,3,45 - 42,-3
11:26,3,45 - 45,TIE
10:47,3,46 - 45,-1
10:03,3,46 - 47,1
8:33,3,46 - 49,3
8:12,3,48 - 49,1
7:35,3,48 - 50,2
7:17,3,49 - 50,1
7:17,3,50 - 50,TIE
6:47,3,52 - 50,-2
6:34,3,52 - 51,-1
6:19,3,55 - 51,-4
5:53,3,55 - 54,-1
5:40,3,56 - 54,-2
5:40,3,57 - 54,-3
4:52,3,57 - 56,-1
4:31,3,59 - 56,-3
4:11,3,59 - 57,-2
4:11,3,59 - 58,-1
4:01,3,61 - 58,-3
3:43,3,63 - 58,-5
2:34,3,66 - 58,-8
2:08,3,68 - 58,-10
1:25,3,68 - 59,-9
1:25,3,68 - 60,-8
0:27,3,70 - 60,-10
0:00,3,70 - 60,-10
12:00,4,70 - 60,-10
11:31,4,71 - 60,-11
11:31,4,72 - 60,-12
11:11,4,72 - 62,-10
10:51,4,73 - 62,-11
10:51,4,74 - 62,-12
10:37,4,74 - 64,-10
10:20,4,77 - 64,-13
9:56,4,77 - 67,-10
9:05,4,80 - 67,-13
8:46,4,80 - 68,-12
8:46,4,80 - 69,-11
8:21,4,83 - 69,-14
7:32,4,85 - 69,-16
7:12,4,85 - 70,-15
7:06,4,85 - 71,-14
7:06,4,85 - 72,-13
6:32,4,87 - 72,-15
6:12,4,90 - 72,-18
5:44,4,90 - 75,-15
5:31,4,91 - 75,-16
5:31,4,92 - 75,-17
4:24,4,94 - 75,-19
3:53,4,97 - 75,-22
3:14,4,100 - 75,-25
2:03,4,100 - 77,-23
1:52,4,101 - 77,-24
1:39,4,101 - 78,-23
0:53,4,104 - 78,-26
0:26,4,104 - 80,-24
0:05,4,107 - 80,-27
0:00,4,107 - 82,-25
0:00,4,107 - 82,-25
0:00,4,107 - 82,-25
