PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:49,1,1 - 0,-1
11:49,1,2 - 0,-2
11:49,1,3 - 0,-3
11:03,1,3 - 2,-1
10:36,1,3 - 4,1
10:08,1,3 - 6,3
9:55,1,4 - 6,2
9:55,1,5 - 6,1
9:25,1,7 - 6,-1
8:58,1,7 - 8,1
8:13,1,7 - 9,2
8:13,1,7 - 10,3
7:39,1,7 - 12,5
7:14,1,10 - 12,2
6:50,1,10 - 15,5
6:35,1,13 - 15,2
5:47,1,13 - 17,4
5:32,1,16 - 17,1
4:54,1,16 - 18,2
4:38,1,19 - 18,-1
3:39,1,19 - 20,1
3:04,1,21 - 20,-1
1:28,1,21 - 22,1
1:07,1,22 - 22,TIE
0:57,1,22 - 24,2
0:10,1,24 - 24,TIE
0:00,1,24 - 24,TIE
12:00,2,24 - 24,TIE
11:03,2,26 - 24,-2
9:57,2,28 - 24,-4
9:06,2,30 - 24,-6
8:35,2,30 - 25,-5
8:35,2,30 - 26,-4
7:49,2,30 - 28,-2
7:21,2,33 - 28,-5
6:11,2,35 - 28,-7
5:40,2,35 - 31,-4
5:09,2,35 - 33,-2
4:41,2,35 - 35,TIE
4:25,2,37 - 35,-2
3:37,2,39 - 35,-4
3:22,2,41 - 35,-6
2:57,2,41 - 38,-3
2:26,2,41 - 39,-2
2:26,2,41 - 40,-1
1:32,2,44 - 40,-4
1:05,2,46 - 40,-6
0:34,2,48 - 40,-8
0:34,2,49 - 40,-9
0:02,2,49 - 43,-6
0:02,2,49 - 44,-5
0:00,2,49 - 44,-5
12:00,3,49 - 44,-5
11:40,3,49 - 46,-3
11:19,3,50 - 46,-4
10:56,3,50 - 49,-1
10:41,3,52 - 49,-3
10:04,3,54 - 49,-5
9:45,3,54 - 51,-3
9:26,3,57 - 51,-6
9:07,3,57 - 54,-3
8:33,3,57 - 56,-1
8:17,3,59 - 56,-3
7:58,3,59 - 59,TIE
7:16,3,61 - 59,-2
6:51,3,61 - 60,-1
6:51,3,61 - 61,TIE
5:39,3,61 - 62,1
5:39,3,61 - 63,2
5:19,3,61 - 64,3
5:19,3,61 - 65,4
5:06,3,62 - 65,3
5:06,3,63 - 65,2
4:46,3,63 - 68,5
4:08,3,63 - 71,8
3:46,3,65 - 71,6
3:25,3,65 - 73,8
3:09,3,68 - 73,5
2:51,3,68 - 73,5
2:27,3,71 - 73,2
1:44,3,72 - 73,1
1:44,3,73 - 73,TIE
0:30,3,73 - 74,1
0:08,3,76 - 74,-2
0:03,3,76 - 77,1
0:00,3,76 - 77,1
12:00,4,76 - 77,1
12:00,4,84 - 85,1
10:39,4,76 - 79,3
10:13,4,78 - 79,1
9:51,4,79 - 79,TIE
9:51,4,80 - 79,-1
9:16,4,80 - 81,1
8:54,4,82 - 81,-1
8:11,4,82 - 83,1
7:28,4,82 - 85,3
6:58,4,83 - 85,2
6:58,4,84 - 85,1
5:59,4,84 - 87,3
5:11,4,85 - 87,2
5:11,4,86 - 87,1
4:48,4,86 - 89,3
4:31,4,88 - 89,1
2:46,4,88 - 91,3
2:27,4,90 - 91,1
2:09,4,90 - 93,3
1:36,4,90 - 93,3
1:26,4,90 - 95,5
1:18,4,92 - 95,3
0:56,4,93 - 95,2
0:56,4,94 - 95,1
0:13,4,94 - 95,1
0:00,4,94 - 95,1
