PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:43,1,0 - 2,2
11:23,1,2 - 2,TIE
10:54,1,4 - 2,-2
9:10,1,4 - 4,TIE
8:45,1,4 - 6,2
8:18,1,6 - 6,TIE
8:05,1,6 - 8,2
7:50,1,9 - 8,-1
7:14,1,9 - 10,1
6:55,1,12 - 10,-2
6:43,1,12 - 11,-1
6:43,1,12 - 12,TIE
6:07,1,15 - 12,-3
5:10,1,17 - 12,-5
4:45,1,17 - 14,-3
3:58,1,20 - 14,-6
3:33,1,20 - 16,-4
3:06,1,20 - 19,-1
2:38,1,20 - 21,1
2:24,1,22 - 21,-1
1:31,1,24 - 21,-3
1:22,1,24 - 23,-1
0:47,1,24 - 25,1
0:41,1,25 - 25,TIE
0:26,1,25 - 28,3
0:05,1,28 - 28,TIE
0:00,1,28 - 28,TIE
12:00,2,28 - 28,TIE
11:43,2,30 - 28,-2
10:55,2,32 - 28,-4
10:33,2,32 - 31,-1
10:33,2,32 - 32,TIE
10:05,2,32 - 33,1
10:05,2,32 - 34,2
9:27,2,34 - 34,TIE
9:00,2,34 - 36,2
8:31,2,34 - 37,3
8:31,2,34 - 38,4
8:08,2,34 - 39,5
8:08,2,34 - 40,6
7:56,2,36 - 40,4
7:31,2,38 - 40,2
7:07,2,38 - 42,4
6:46,2,39 - 42,3
6:02,2,41 - 42,1
5:48,2,41 - 43,2
5:48,2,41 - 44,3
5:17,2,41 - 45,4
4:38,2,41 - 48,7
4:20,2,43 - 48,5
4:13,2,43 - 51,8
3:42,2,43 - 54,11
3:23,2,44 - 54,10
3:10,2,44 - 56,12
3:04,2,45 - 56,11
2:53,2,45 - 58,13
2:26,2,45 - 61,16
1:43,2,45 - 63,18
1:21,2,47 - 63,16
1:15,2,47 - 64,17
0:35,2,49 - 64,15
0:29,2,49 - 66,17
0:09,2,49 - 67,18
0:09,2,49 - 68,19
0:01,2,51 - 68,17
0:00,2,51 - 68,17
12:00,3,51 - 68,17
11:12,3,53 - 68,15
10:46,3,53 - 71,18
10:18,3,55 - 71,16
9:45,3,58 - 71,13
9:35,3,58 - 73,15
9:06,3,60 - 73,13
7:49,3,62 - 73,11
7:29,3,62 - 75,13
7:14,3,65 - 75,10
6:54,3,65 - 77,12
6:39,3,67 - 77,10
6:19,3,67 - 79,12
6:04,3,68 - 79,11
5:22,3,68 - 81,13
5:22,3,68 - 82,14
4:35,3,68 - 85,17
4:06,3,68 - 86,18
4:06,3,68 - 87,19
3:56,3,69 - 87,18
3:56,3,70 - 87,17
3:28,3,71 - 87,16
3:03,3,71 - 89,18
2:16,3,73 - 89,16
1:58,3,73 - 91,18
1:12,3,73 - 92,19
0:47,3,73 - 93,20
0:39,3,76 - 93,17
0:30,3,76 - 94,18
0:30,3,76 - 95,19
0:09,3,79 - 95,16
0:03,3,79 - 96,17
0:03,3,79 - 97,18
0:00,3,79 - 97,18
12:00,4,79 - 97,18
11:09,4,79 - 100,21
10:53,4,81 - 100,19
10:25,4,81 - 102,21
9:30,4,81 - 104,23
7:21,4,83 - 104,21
7:03,4,83 - 105,22
6:48,4,85 - 105,20
6:12,4,87 - 105,18
5:14,4,87 - 107,20
4:41,4,87 - 109,22
4:33,4,89 - 109,20
4:33,4,90 - 109,19
2:40,4,90 - 110,20
1:19,4,92 - 110,18
0:28,4,93 - 110,17
0:28,4,94 - 110,16
0:17,4,94 - 112,18
0:00,4,94 - 112,18
