PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:18,1,0 - 2,2
10:45,1,0 - 4,4
10:34,1,2 - 4,2
10:34,1,3 - 4,1
10:25,1,3 - 7,4
10:03,1,6 - 7,1
9:38,1,9 - 7,-2
9:13,1,10 - 7,-3
9:13,1,11 - 7,-4
8:57,1,11 - 9,-2
8:45,1,13 - 9,-4
8:17,1,15 - 9,-6
8:03,1,15 - 12,-3
7:25,1,17 - 12,-5
6:59,1,20 - 12,-8
6:00,1,20 - 14,-6
5:53,1,22 - 14,-8
5:32,1,24 - 14,-10
4:57,1,26 - 14,-12
4:44,1,26 - 15,-11
4:44,1,26 - 16,-10
4:31,1,28 - 16,-12
4:13,1,28 - 18,-10
3:38,1,28 - 20,-8
2:48,1,31 - 20,-11
2:17,1,33 - 20,-13
1:38,1,35 - 20,-15
1:10,1,37 - 20,-17
1:00,1,37 - 22,-15
0:34,1,37 - 24,-13
0:16,1,39 - 24,-15
0:00,1,39 - 24,-15
12:00,2,39 - 24,-15
11:34,2,39 - 27,-12
11:01,2,39 - 29,-10
10:27,2,39 - 31,-8
10:27,2,39 - 32,-7
10:09,2,40 - 32,-8
10:09,2,41 - 32,-9
9:55,2,41 - 34,-7
8:54,2,41 - 36,-5
8:35,2,43 - 36,-7
8:09,2,45 - 36,-9
8:09,2,46 - 36,-10
7:59,2,46 - 38,-8
7:32,2,46 - 39,-7
7:17,2,48 - 39,-9
7:17,2,49 - 39,-10
5:42,2,52 - 39,-13
5:22,2,52 - 41,-11
4:53,2,52 - 43,-9
4:30,2,53 - 43,-10
4:21,2,53 - 46,-7
4:01,2,55 - 46,-9
3:13,2,57 - 46,-11
3:02,2,57 - 49,-8
2:31,2,57 - 51,-6
2:13,2,59 - 51,-8
2:13,2,60 - 51,-9
1:43,2,63 - 51,-12
1:25,2,63 - 53,-10
1:06,2,63 - 55,-8
0:52,2,65 - 55,-10
0:43,2,65 - 57,-8
0:32,2,67 - 57,-10
0:24,2,67 - 59,-8
0:00,2,67 - 59,-8
12:00,3,67 - 59,-8
11:20,3,67 - 61,-6
10:56,3,67 - 64,-3
10:41,3,69 - 64,-5
9:56,3,72 - 64,-8
9:33,3,72 - 66,-6
9:05,3,72 - 69,-3
8:32,3,72 - 71,-1
8:32,3,72 - 72,TIE
7:50,3,75 - 72,-3
7:24,3,75 - 74,-1
6:57,3,78 - 74,-4
6:42,3,78 - 76,-2
6:19,3,78 - 77,-1
6:19,3,78 - 78,TIE
5:53,3,78 - 79,1
5:53,3,78 - 80,2
5:40,3,79 - 80,1
5:30,3,79 - 82,3
5:11,3,81 - 82,1
4:39,3,84 - 82,-2
4:21,3,84 - 85,1
4:07,3,84 - 87,3
3:43,3,84 - 89,5
1:53,3,86 - 89,3
0:00,3,86 - 89,3
12:00,4,86 - 89,3
11:30,4,86 - 91,5
10:39,4,89 - 91,2
10:13,4,89 - 93,4
9:43,4,89 - 95,6
8:32,4,89 - 98,9
7:37,4,91 - 98,7
5:46,4,93 - 98,5
5:27,4,93 - 100,7
5:13,4,94 - 100,6
5:13,4,95 - 100,5
5:01,4,95 - 102,7
4:30,4,97 - 102,5
3:59,4,97 - 105,8
2:28,4,97 - 108,11
1:57,4,97 - 111,14
1:51,4,99 - 111,12
1:39,4,99 - 114,15
1:28,4,102 - 114,12
0:34,4,102 - 116,14
0:24,4,104 - 116,12
0:00,4,104 - 116,12
