PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:34,1,0 - 2,2
11:04,1,2 - 2,TIE
10:54,1,2 - 3,1
10:54,1,2 - 4,2
10:14,1,2 - 6,4
10:01,1,4 - 6,2
9:48,1,4 - 9,5
9:26,1,4 - 10,6
9:07,1,6 - 10,4
8:55,1,6 - 13,7
7:57,1,6 - 15,9
7:57,1,6 - 16,10
7:43,1,9 - 16,7
7:25,1,12 - 16,4
7:15,1,12 - 17,5
6:44,1,12 - 19,7
6:29,1,14 - 19,5
6:08,1,14 - 21,7
5:53,1,17 - 21,4
5:34,1,17 - 22,5
5:11,1,19 - 22,3
4:42,1,21 - 22,1
4:22,1,22 - 22,TIE
3:49,1,24 - 22,-2
3:25,1,26 - 22,-4
2:51,1,28 - 22,-6
2:36,1,28 - 23,-5
2:13,1,28 - 26,-2
1:41,1,29 - 26,-3
1:27,1,30 - 26,-4
1:27,1,31 - 26,-5
1:01,1,33 - 26,-7
0:51,1,33 - 28,-5
0:10,1,33 - 29,-4
0:10,1,33 - 30,-3
0:00,1,33 - 30,-3
12:00,2,33 - 30,-3
11:42,2,33 - 33,TIE
10:38,2,33 - 35,2
10:21,2,34 - 35,1
10:21,2,35 - 35,TIE
9:45,2,35 - 37,2
9:43,2,36 - 37,1
9:43,2,37 - 37,TIE
9:21,2,37 - 39,2
8:50,2,37 - 42,5
8:39,2,39 - 42,3
8:14,2,42 - 42,TIE
7:57,2,42 - 42,TIE
7:41,2,44 - 42,-2
6:17,2,44 - 44,TIE
6:02,2,45 - 44,-1
5:31,2,45 - 46,1
5:19,2,45 - 48,3
4:57,2,45 - 51,6
4:46,2,47 - 51,4
4:37,2,47 - 53,6
4:29,2,48 - 53,5
4:07,2,48 - 54,6
3:50,2,50 - 54,4
3:26,2,52 - 54,2
3:19,2,52 - 56,4
3:07,2,54 - 56,2
2:38,2,56 - 56,TIE
1:06,2,56 - 58,2
0:41,2,59 - 58,-1
0:00,2,59 - 58,-1
12:00,3,59 - 58,-1
11:12,3,59 - 60,1
10:59,3,61 - 60,-1
10:48,3,61 - 62,1
10:19,3,63 - 62,-1
9:51,3,65 - 62,-3
9:31,3,65 - 64,-1
9:14,3,67 - 64,-3
8:52,3,67 - 67,TIE
8:33,3,69 - 67,-2
7:50,3,72 - 67,-5
7:16,3,73 - 67,-6
7:16,3,74 - 67,-7
6:38,3,74 - 69,-5
5:57,3,74 - 71,-3
5:21,3,74 - 73,-1
5:12,3,76 - 73,-3
4:28,3,78 - 73,-5
3:13,3,78 - 75,-3
3:02,3,80 - 75,-5
2:31,3,80 - 76,-4
2:31,3,80 - 77,-3
2:17,3,82 - 77,-5
1:51,3,82 - 79,-3
1:33,3,82 - 80,-2
0:40,3,82 - 82,TIE
0:00,3,82 - 82,TIE
12:00,4,82 - 82,TIE
11:47,4,84 - 82,-2
11:29,4,84 - 83,-1
11:29,4,84 - 84,TIE
10:56,4,84 - 87,3
10:04,4,86 - 87,1
10:04,4,87 - 87,TIE
8:59,4,90 - 87,-3
8:35,4,90 - 89,-1
8:11,4,92 - 89,-3
7:20,4,92 - 91,-1
6:58,4,94 - 91,-3
6:34,4,94 - 93,-1
6:18,4,96 - 93,-3
6:06,4,96 - 95,-1
5:51,4,98 - 95,-3
5:32,4,98 - 98,TIE
5:01,4,98 - 100,2
4:51,4,100 - 100,TIE
4:51,4,101 - 100,-1
3:36,4,101 - 102,1
3:22,4,101 - 102,1
3:22,4,102 - 102,TIE
3:22,4,103 - 102,-1
3:22,4,104 - 102,-2
3:10,4,104 - 104,TIE
2:58,4,105 - 104,-1
2:58,4,106 - 104,-2
2:42,4,109 - 104,-5
1:24,4,109 - 105,-4
1:24,4,109 - 106,-3
1:24,4,109 - 107,-2
1:07,4,111 - 107,-4
1:07,4,112 - 107,-5
0:13,4,113 - 107,-6
0:08,4,113 - 108,-5
0:08,4,113 - 109,-4
0:07,4,114 - 109,-5
0:07,4,115 - 109,-6
0:00,4,115 - 109,-6
