PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
10:57,1,0 - 2,2
10:49,1,3 - 2,-1
9:51,1,3 - 4,1
9:33,1,3 - 5,2
9:26,1,5 - 5,TIE
8:50,1,5 - 7,2
8:18,1,7 - 7,TIE
7:21,1,9 - 7,-2
6:57,1,10 - 7,-3
5:25,1,10 - 9,-1
4:50,1,13 - 9,-4
4:27,1,13 - 11,-2
3:32,1,13 - 14,1
3:14,1,14 - 14,TIE
2:53,1,14 - 16,2
2:41,1,16 - 16,TIE
2:33,1,16 - 18,2
2:12,1,16 - 20,4
1:31,1,16 - 22,6
0:32,1,16 - 24,8
0:12,1,17 - 24,7
0:00,1,17 - 24,7
12:00,2,17 - 24,7
11:47,2,17 - 27,10
10:52,2,19 - 27,8
9:49,2,21 - 27,6
9:26,2,21 - 30,9
9:07,2,23 - 30,7
8:44,2,24 - 30,6
8:11,2,26 - 30,4
7:50,2,26 - 32,6
7:30,2,28 - 32,4
7:14,2,28 - 34,6
7:04,2,30 - 34,4
6:39,2,32 - 34,2
6:00,2,34 - 34,TIE
5:50,2,34 - 36,2
5:33,2,35 - 36,1
5:33,2,36 - 36,TIE
5:10,2,38 - 36,-2
4:52,2,41 - 36,-5
4:42,2,41 - 38,-3
4:02,2,41 - 39,-2
4:02,2,41 - 40,-1
3:53,2,44 - 40,-4
3:31,2,44 - 43,-1
2:54,2,44 - 44,TIE
2:54,2,44 - 45,1
2:21,2,46 - 45,-1
1:36,2,46 - 47,1
1:20,2,46 - 49,3
1:13,2,47 - 49,2
0:21,2,49 - 49,TIE
0:02,2,49 - 51,2
0:00,2,49 - 51,2
12:00,3,49 - 51,2
11:38,3,49 - 53,4
11:30,3,51 - 53,2
10:27,3,54 - 53,-1
10:11,3,54 - 54,TIE
9:42,3,56 - 54,-2
9:20,3,56 - 56,TIE
8:55,3,58 - 56,-2
8:20,3,58 - 57,-1
7:59,3,58 - 59,1
7:59,3,58 - 60,2
6:57,3,59 - 60,1
6:44,3,59 - 61,2
6:44,3,59 - 62,3
6:05,3,60 - 62,2
6:05,3,61 - 62,1
5:40,3,61 - 64,3
5:26,3,63 - 64,1
4:54,3,63 - 65,2
4:54,3,63 - 66,3
4:16,3,63 - 68,5
4:02,3,64 - 68,4
4:02,3,65 - 68,3
3:43,3,65 - 71,6
2:59,3,66 - 71,5
2:07,3,67 - 71,4
1:57,3,67 - 73,6
1:09,3,67 - 75,8
0:17,3,67 - 77,10
0:00,3,67 - 77,10
12:00,4,67 - 77,10
11:25,4,69 - 77,8
10:55,4,70 - 77,7
10:03,4,70 - 80,10
9:43,4,70 - 80,10
9:43,4,70 - 81,11
9:43,4,70 - 82,12
7:59,4,71 - 82,11
7:59,4,72 - 82,10
7:40,4,72 - 84,12
6:55,4,73 - 84,11
6:55,4,74 - 84,10
6:37,4,74 - 86,12
6:25,4,76 - 86,10
6:25,4,77 - 86,9
5:28,4,78 - 86,8
5:28,4,79 - 86,7
5:06,4,79 - 88,9
5:06,4,79 - 89,10
4:40,4,79 - 91,12
3:57,4,81 - 91,10
3:53,4,81 - 92,11
3:53,4,81 - 93,12
3:16,4,81 - 94,13
3:16,4,81 - 95,14
3:03,4,84 - 95,11
1:55,4,86 - 95,9
1:40,4,86 - 96,10
1:40,4,86 - 97,11
1:23,4,86 - 98,12
1:16,4,88 - 98,10
0:45,4,90 - 98,8
0:00,4,90 - 98,8
