PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
10:41,1,2 - 0,-2
10:05,1,4 - 0,-4
9:02,1,6 - 0,-6
8:52,1,6 - 3,-3
8:33,1,7 - 3,-4
8:01,1,7 - 5,-2
8:01,1,7 - 6,-1
7:51,1,9 - 6,-3
7:29,1,12 - 6,-6
5:58,1,13 - 6,-7
5:58,1,14 - 6,-8
5:48,1,14 - 9,-5
5:10,1,14 - 12,-2
4:13,1,14 - 15,1
3:14,1,16 - 15,-1
2:10,1,16 - 18,2
1:35,1,18 - 18,TIE
1:20,1,18 - 20,2
0:33,1,20 - 20,TIE
0:15,1,20 - 22,2
0:00,1,20 - 22,2
12:00,2,20 - 22,2
11:23,2,21 - 22,1
10:36,2,21 - 24,3
10:10,2,21 - 25,4
10:10,2,21 - 26,5
8:11,2,21 - 27,6
8:11,2,21 - 28,7
7:16,2,21 - 29,8
7:00,2,23 - 29,6
6:31,2,26 - 29,3
6:16,2,26 - 31,5
4:34,2,26 - 32,6
4:34,2,26 - 33,7
4:15,2,27 - 33,6
4:01,2,27 - 34,7
4:01,2,27 - 35,8
3:50,2,29 - 35,6
3:13,2,32 - 35,3
2:52,2,33 - 35,2
2:52,2,34 - 35,1
2:33,2,36 - 35,-1
1:43,2,36 - 36,TIE
1:11,2,36 - 37,1
0:50,2,36 - 38,2
0:50,2,36 - 39,3
0:31,2,38 - 39,1
0:02,2,39 - 39,TIE
0:00,2,39 - 39,TIE
12:00,3,39 - 39,TIE
11:45,3,41 - 39,-2
11:25,3,41 - 41,TIE
10:55,3,41 - 43,2
10:35,3,44 - 43,-1
10:16,3,44 - 44,TIE
10:16,3,44 - 45,1
10:03,3,47 - 45,-2
9:45,3,47 - 47,TIE
8:28,3,48 - 47,-1
8:25,3,50 - 47,-3
7:50,3,50 - 49,-1
7:38,3,52 - 49,-3
6:57,3,52 - 51,-1
6:43,3,53 - 51,-2
6:43,3,54 - 51,-3
6:27,3,54 - 53,-1
6:07,3,56 - 53,-3
5:39,3,58 - 53,-5
5:00,3,58 - 55,-3
4:46,3,60 - 55,-5
4:23,3,60 - 56,-4
4:23,3,60 - 57,-3
4:00,3,62 - 57,-5
3:26,3,62 - 59,-3
2:52,3,62 - 62,TIE
2:35,3,63 - 62,-1
2:35,3,64 - 62,-2
2:11,3,65 - 62,-3
2:11,3,66 - 62,-4
1:52,3,67 - 62,-5
1:24,3,69 - 62,-7
0:14,3,69 - 64,-5
0:00,3,69 - 64,-5
12:00,4,69 - 64,-5
11:48,4,69 - 66,-3
11:29,4,71 - 66,-5
11:29,4,72 - 66,-6
10:25,4,72 - 67,-5
10:25,4,72 - 68,-4
9:56,4,72 - 71,-1
9:29,4,72 - 74,2
9:03,4,74 - 74,TIE
8:45,4,74 - 76,2
8:23,4,77 - 76,-1
7:36,4,77 - 78,1
7:36,4,77 - 79,2
7:18,4,80 - 79,-1
6:52,4,80 - 82,2
5:56,4,82 - 82,TIE
5:34,4,84 - 82,-2
5:14,4,84 - 84,TIE
4:59,4,85 - 84,-1
4:59,4,86 - 84,-2
4:34,4,86 - 86,TIE
4:20,4,89 - 86,-3
3:22,4,92 - 86,-6
2:48,4,92 - 89,-3
1:25,4,92 - 92,TIE
0:45,4,94 - 92,-2
0:29,4,94 - 94,TIE
0:00,4,94 - 94,TIE
5:00,5,94 - 94,TIE
4:48,5,94 - 97,3
4:16,5,94 - 98,4
4:16,5,94 - 99,5
4:02,5,96 - 99,3
3:24,5,96 - 100,4
2:14,5,96 - 102,6
1:55,5,98 - 102,4
1:39,5,98 - 103,5
1:29,5,98 - 103,5
1:29,5,99 - 103,4
1:15,5,99 - 104,5
1:15,5,99 - 105,6
1:09,5,101 - 105,4
0:57,5,101 - 106,5
0:57,5,101 - 107,6
0:46,5,103 - 107,4
0:31,5,103 - 110,7
0:30,5,103 - 110,7
0:17,5,103 - 111,8
0:17,5,103 - 112,9
0:00,5,103 - 112,9
