PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:38,1,2 - 0,-2
10:44,1,2 - 3,1
9:47,1,2 - 5,3
9:35,1,4 - 5,1
9:26,1,6 - 5,-1
8:22,1,6 - 8,2
8:03,1,8 - 8,TIE
7:39,1,8 - 10,2
6:31,1,10 - 10,TIE
6:08,1,12 - 10,-2
5:49,1,14 - 10,-4
5:26,1,16 - 10,-6
5:04,1,16 - 12,-4
4:27,1,16 - 12,-4
4:27,1,17 - 12,-5
4:03,1,18 - 12,-6
3:34,1,21 - 12,-9
3:23,1,21 - 15,-6
3:23,1,21 - 15,-6
3:11,1,23 - 15,-8
2:47,1,23 - 17,-6
2:34,1,26 - 17,-9
1:51,1,29 - 17,-12
1:34,1,29 - 20,-9
1:02,1,32 - 20,-12
0:00,1,32 - 20,-12
12:00,2,32 - 20,-12
11:49,2,34 - 20,-14
11:33,2,34 - 21,-13
11:19,2,36 - 21,-15
10:24,2,38 - 21,-17
9:27,2,38 - 23,-15
8:46,2,40 - 23,-17
8:12,2,42 - 23,-19
7:50,2,42 - 25,-17
7:10,2,42 - 26,-16
7:10,2,42 - 27,-15
7:00,2,44 - 27,-17
6:47,2,44 - 28,-16
6:47,2,44 - 29,-15
6:11,2,46 - 29,-17
5:44,2,47 - 29,-18
5:44,2,48 - 29,-19
5:22,2,49 - 29,-20
5:22,2,50 - 29,-21
4:12,2,50 - 32,-18
4:12,2,50 - 32,-18
3:59,2,52 - 32,-20
3:35,2,52 - 35,-17
3:03,2,54 - 35,-19
2:48,2,54 - 36,-18
2:48,2,54 - 37,-17
2:40,2,56 - 37,-19
2:22,2,56 - 39,-17
2:11,2,59 - 39,-20
1:51,2,61 - 39,-22
0:48,2,61 - 41,-20
0:32,2,61 - 42,-19
0:10,2,64 - 42,-22
0:00,2,64 - 42,-22
12:00,3,64 - 42,-22
11:45,3,66 - 42,-24
11:03,3,66 - 44,-22
11:03,3,66 - 45,-21
10:48,3,68 - 45,-23
10:48,3,69 - 45,-24
10:13,3,72 - 45,-27
9:56,3,72 - 48,-24
9:48,3,74 - 48,-26
9:13,3,74 - 50,-24
8:52,3,76 - 50,-26
8:27,3,78 - 50,-28
8:07,3,78 - 53,-25
7:41,3,78 - 56,-22
6:56,3,80 - 56,-24
6:41,3,80 - 57,-23
6:41,3,80 - 58,-22
6:31,3,82 - 58,-24
5:10,3,84 - 58,-26
4:44,3,84 - 61,-23
4:20,3,84 - 64,-20
3:40,3,84 - 66,-18
3:21,3,86 - 66,-20
3:09,3,86 - 68,-18
2:52,3,88 - 68,-20
2:43,3,88 - 71,-17
2:28,3,91 - 71,-20
2:16,3,91 - 73,-18
2:16,3,91 - 74,-17
2:04,3,92 - 74,-18
2:04,3,93 - 74,-19
1:40,3,96 - 74,-22
1:33,3,96 - 75,-21
0:54,3,96 - 77,-19
0:43,3,97 - 77,-20
0:43,3,98 - 77,-21
0:33,3,98 - 78,-20
0:33,3,98 - 79,-19
0:21,3,98 - 82,-16
0:01,3,98 - 83,-15
0:01,3,98 - 84,-14
0:00,3,98 - 84,-14
12:00,4,98 - 84,-14
11:19,4,100 - 84,-16
10:51,4,100 - 86,-14
10:51,4,100 - 87,-13
10:31,4,100 - 88,-12
10:15,4,102 - 88,-14
9:51,4,104 - 88,-16
8:45,4,104 - 90,-14
8:10,4,104 - 92,-12
7:32,4,104 - 93,-11
7:32,4,104 - 94,-10
6:43,4,104 - 96,-8
5:23,4,105 - 96,-9
4:55,4,105 - 99,-6
4:40,4,107 - 99,-8
4:09,4,107 - 100,-7
4:09,4,107 - 101,-6
3:44,4,107 - 102,-5
2:38,4,107 - 103,-4
2:25,4,109 - 103,-6
2:00,4,111 - 103,-8
1:42,4,111 - 106,-5
1:29,4,114 - 106,-8
1:11,4,114 - 109,-5
0:22,4,115 - 109,-6
0:22,4,116 - 109,-7
0:20,4,116 - 110,-6
0:20,4,116 - 111,-5
0:17,4,117 - 111,-6
0:17,4,118 - 111,-7
0:00,4,118 - 111,-7
