PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:21,1,0 - 2,2
10:56,1,2 - 2,TIE
10:32,1,2 - 5,3
10:13,1,4 - 5,1
9:53,1,6 - 5,-1
9:18,1,9 - 5,-4
8:39,1,11 - 5,-6
8:31,1,11 - 6,-5
8:31,1,11 - 7,-4
8:22,1,12 - 7,-5
8:22,1,13 - 7,-6
8:22,1,14 - 7,-7
8:01,1,17 - 7,-10
7:15,1,19 - 7,-12
7:01,1,19 - 9,-10
6:30,1,19 - 12,-7
6:06,1,19 - 14,-5
5:56,1,22 - 14,-8
5:22,1,22 - 17,-5
4:21,1,22 - 20,-2
3:58,1,24 - 20,-4
3:42,1,24 - 22,-2
3:27,1,26 - 22,-4
3:10,1,28 - 22,-6
2:58,1,28 - 24,-4
2:37,1,31 - 24,-7
2:09,1,33 - 24,-9
1:44,1,34 - 24,-10
1:03,1,34 - 25,-9
1:03,1,34 - 26,-8
0:00,1,34 - 26,-8
12:00,2,34 - 26,-8
10:50,2,34 - 28,-6
9:50,2,34 - 29,-5
9:50,2,34 - 30,-4
9:19,2,35 - 30,-5
8:51,2,37 - 30,-7
8:08,2,37 - 32,-5
7:42,2,37 - 34,-3
7:42,2,37 - 35,-2
7:17,2,39 - 35,-4
5:38,2,39 - 37,-2
5:38,2,39 - 38,-1
5:16,2,39 - 39,TIE
5:16,2,39 - 40,1
5:02,2,41 - 40,-1
4:46,2,41 - 41,TIE
4:15,2,41 - 43,2
3:17,2,43 - 43,TIE
3:01,2,43 - 46,3
2:45,2,44 - 46,2
2:45,2,45 - 46,1
2:34,2,45 - 48,3
2:20,2,46 - 48,2
2:04,2,47 - 48,1
2:04,2,48 - 48,TIE
1:53,2,48 - 50,2
1:30,2,50 - 50,TIE
0:57,2,52 - 50,-2
0:48,2,52 - 51,-1
0:48,2,52 - 52,TIE
0:00,2,52 - 52,TIE
12:00,3,52 - 52,TIE
11:12,3,52 - 54,2
10:54,3,55 - 54,-1
10:28,3,55 - 56,1
10:02,3,57 - 56,-1
8:30,3,60 - 56,-4
8:16,3,60 - 58,-2
7:59,3,62 - 58,-4
7:22,3,62 - 60,-2
6:59,3,65 - 60,-5
6:39,3,65 - 62,-3
6:25,3,66 - 62,-4
6:16,3,66 - 63,-3
6:16,3,66 - 64,-2
5:56,3,66 - 66,TIE
5:35,3,69 - 66,-3
5:01,3,71 - 66,-5
4:49,3,74 - 66,-8
4:28,3,76 - 66,-10
3:48,3,77 - 66,-11
3:48,3,78 - 66,-12
3:48,3,79 - 66,-13
3:39,3,79 - 67,-12
3:39,3,79 - 68,-11
3:27,3,82 - 68,-14
3:27,3,83 - 68,-15
3:03,3,86 - 68,-18
2:41,3,88 - 68,-20
2:31,3,88 - 70,-18
2:09,3,88 - 71,-17
2:09,3,88 - 72,-16
1:46,3,90 - 72,-18
1:37,3,90 - 73,-17
1:37,3,90 - 74,-16
1:20,3,92 - 74,-18
0:00,3,92 - 74,-18
12:00,4,92 - 74,-18
11:46,4,94 - 74,-20
11:34,4,94 - 77,-17
10:35,4,94 - 80,-14
10:17,4,96 - 80,-16
9:56,4,96 - 82,-14
8:53,4,99 - 82,-17
8:29,4,100 - 82,-18
8:20,4,100 - 83,-17
8:20,4,100 - 84,-16
7:45,4,102 - 84,-18
7:09,4,104 - 84,-20
7:09,4,105 - 84,-21
6:54,4,105 - 87,-18
6:25,4,105 - 89,-16
6:07,4,105 - 91,-14
6:07,4,105 - 92,-13
5:39,4,105 - 94,-11
5:12,4,108 - 94,-14
4:44,4,110 - 94,-16
4:20,4,110 - 96,-14
3:38,4,112 - 96,-16
3:29,4,112 - 99,-13
2:49,4,114 - 99,-15
2:03,4,114 - 101,-13
1:05,4,116 - 101,-15
0:26,4,116 - 103,-13
0:00,4,116 - 103,-13
