PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:41,1,1 - 0,-1
11:41,1,2 - 0,-2
11:28,1,2 - 2,TIE
11:03,1,4 - 2,-2
10:01,1,4 - 3,-1
10:01,1,4 - 4,TIE
9:24,1,6 - 4,-2
9:05,1,6 - 6,TIE
8:02,1,7 - 6,-1
7:33,1,9 - 6,-3
7:23,1,9 - 8,-1
6:39,1,9 - 9,TIE
5:41,1,9 - 12,3
5:23,1,11 - 12,1
4:17,1,12 - 12,TIE
3:34,1,14 - 12,-2
3:34,1,15 - 12,-3
3:23,1,15 - 15,TIE
3:01,1,17 - 15,-2
2:43,1,17 - 16,-1
2:43,1,17 - 17,TIE
2:25,1,19 - 17,-2
1:52,1,19 - 20,1
0:50,1,21 - 20,-1
0:28,1,24 - 20,-4
0:01,1,24 - 21,-3
0:00,1,24 - 21,-3
12:00,2,24 - 21,-3
10:51,2,27 - 21,-6
10:29,2,27 - 24,-3
9:30,2,28 - 24,-4
9:30,2,29 - 24,-5
8:26,2,29 - 26,-3
8:05,2,31 - 26,-5
7:43,2,31 - 28,-3
7:29,2,33 - 28,-5
7:08,2,33 - 30,-3
6:53,2,34 - 30,-4
6:53,2,35 - 30,-5
6:29,2,38 - 30,-8
5:59,2,39 - 30,-9
5:47,2,39 - 32,-7
5:30,2,42 - 32,-10
4:48,2,42 - 34,-8
4:00,2,44 - 34,-10
3:21,2,46 - 34,-12
2:52,2,46 - 36,-10
2:26,2,46 - 38,-8
2:05,2,48 - 38,-10
1:18,2,48 - 39,-9
0:59,2,48 - 41,-7
0:34,2,51 - 41,-10
0:24,2,51 - 43,-8
0:02,2,53 - 43,-10
0:00,2,53 - 43,-10
12:00,3,53 - 43,-10
11:18,3,54 - 43,-11
11:18,3,55 - 43,-12
10:52,3,57 - 43,-14
10:29,3,57 - 45,-12
10:02,3,57 - 48,-9
9:41,3,59 - 48,-11
9:25,3,62 - 48,-14
8:53,3,64 - 48,-16
8:32,3,64 - 51,-13
7:47,3,65 - 51,-14
7:47,3,66 - 51,-15
7:26,3,66 - 53,-13
7:12,3,67 - 53,-14
5:51,3,69 - 53,-16
5:22,3,69 - 55,-14
4:07,3,69 - 58,-11
3:12,3,69 - 59,-10
3:12,3,69 - 60,-9
2:37,3,69 - 61,-8
1:41,3,69 - 63,-6
1:01,3,69 - 64,-5
1:01,3,69 - 65,-4
0:17,3,69 - 67,-2
0:00,3,69 - 67,-2
12:00,4,69 - 67,-2
11:42,4,72 - 67,-5
11:32,4,72 - 68,-4
11:32,4,72 - 69,-3
10:56,4,74 - 69,-5
10:39,4,74 - 70,-4
10:25,4,74 - 72,-2
10:15,4,76 - 72,-4
9:52,4,76 - 74,-2
9:44,4,77 - 74,-3
9:18,4,77 - 76,-1
8:57,4,77 - 79,2
8:43,4,79 - 79,TIE
7:05,4,79 - 81,2
6:52,4,81 - 81,TIE
6:27,4,83 - 81,-2
5:37,4,84 - 81,-3
5:17,4,84 - 82,-2
5:17,4,84 - 83,-1
5:17,4,84 - 84,TIE
5:00,4,86 - 84,-2
4:47,4,86 - 86,TIE
4:19,4,86 - 89,3
3:35,4,87 - 89,2
3:13,4,87 - 91,4
2:50,4,89 - 91,2
2:03,4,91 - 91,TIE
1:38,4,91 - 93,2
0:57,4,91 - 95,4
0:34,4,91 - 97,6
0:18,4,93 - 97,4
0:17,4,93 - 98,5
0:17,4,93 - 99,6
0:11,4,95 - 99,4
0:04,4,95 - 101,6
0:00,4,95 - 101,6
