PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:13,1,0 - 1,1
11:13,1,0 - 2,2
10:39,1,0 - 4,4
10:22,1,0 - 5,5
10:22,1,0 - 6,6
9:31,1,2 - 6,4
8:58,1,4 - 6,2
8:32,1,4 - 8,4
8:18,1,7 - 8,1
8:02,1,7 - 10,3
7:45,1,9 - 10,1
6:54,1,10 - 10,TIE
6:54,1,11 - 10,-1
6:38,1,11 - 12,1
6:14,1,11 - 14,3
5:58,1,13 - 14,1
5:27,1,13 - 16,3
5:11,1,15 - 16,1
4:58,1,15 - 18,3
3:48,1,18 - 18,TIE
3:28,1,18 - 21,3
2:37,1,18 - 23,5
2:29,1,20 - 23,3
2:29,1,21 - 23,2
2:00,1,23 - 23,TIE
1:27,1,23 - 26,3
1:14,1,25 - 26,1
0:48,1,28 - 26,-2
0:11,1,29 - 26,-3
0:00,1,29 - 26,-3
12:00,2,29 - 26,-3
11:43,2,29 - 28,-1
11:12,2,29 - 29,TIE
10:15,2,29 - 31,2
10:06,2,31 - 31,TIE
9:44,2,31 - 34,3
9:07,2,32 - 34,2
9:07,2,33 - 34,1
8:51,2,33 - 36,3
8:28,2,35 - 36,1
8:00,2,37 - 36,-1
7:40,2,37 - 39,2
5:44,2,37 - 41,4
4:59,2,37 - 43,6
3:48,2,40 - 43,3
3:13,2,40 - 44,4
2:26,2,40 - 46,6
2:17,2,42 - 46,4
2:03,2,42 - 48,6
1:45,2,42 - 49,7
1:45,2,42 - 50,8
1:04,2,42 - 51,9
0:43,2,44 - 51,7
0:01,2,44 - 54,10
0:00,2,44 - 54,10
12:00,3,44 - 54,10
11:40,3,46 - 54,8
11:26,3,46 - 56,10
10:57,3,49 - 56,7
10:10,3,49 - 58,9
10:03,3,51 - 58,7
9:43,3,51 - 60,9
9:10,3,53 - 60,7
8:45,3,56 - 60,4
8:05,3,58 - 60,2
7:50,3,60 - 60,TIE
7:50,3,61 - 60,-1
7:30,3,61 - 61,TIE
7:30,3,61 - 62,1
7:00,3,61 - 64,3
6:46,3,63 - 64,1
6:10,3,65 - 64,-1
5:19,3,67 - 64,-3
4:18,3,67 - 67,TIE
4:06,3,70 - 67,-3
3:42,3,70 - 69,-1
3:19,3,73 - 69,-4
3:01,3,73 - 72,-1
2:46,3,75 - 72,-3
2:17,3,75 - 74,-1
2:03,3,78 - 74,-4
1:20,3,81 - 74,-7
0:23,3,81 - 76,-5
0:00,3,83 - 76,-7
0:00,3,83 - 76,-7
12:00,4,83 - 76,-7
11:48,4,86 - 76,-10
11:31,4,86 - 77,-9
11:12,4,88 - 77,-11
10:28,4,88 - 78,-10
10:04,4,90 - 78,-12
9:37,4,92 - 78,-14
9:08,4,93 - 78,-15
9:08,4,94 - 78,-16
8:37,4,94 - 81,-13
8:19,4,96 - 81,-15
7:54,4,96 - 83,-13
7:42,4,98 - 83,-15
7:42,4,99 - 83,-16
6:55,4,101 - 83,-18
6:31,4,101 - 85,-16
6:19,4,103 - 85,-18
5:50,4,106 - 85,-21
5:36,4,106 - 87,-19
5:24,4,107 - 87,-20
5:24,4,108 - 87,-21
5:16,4,108 - 88,-20
4:40,4,110 - 88,-22
4:27,4,111 - 88,-23
4:27,4,112 - 88,-24
4:08,4,114 - 88,-26
3:22,4,116 - 88,-28
3:07,4,116 - 90,-26
2:32,4,119 - 90,-29
2:14,4,119 - 92,-27
1:47,4,120 - 92,-28
1:29,4,122 - 92,-30
1:21,4,122 - 94,-28
1:16,4,124 - 94,-30
0:38,4,124 - 95,-29
0:23,4,124 - 97,-27
0:00,4,124 - 97,-27
