PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:43,1,0 - 2,2
10:48,1,0 - 5,5
10:19,1,2 - 5,3
9:59,1,5 - 5,TIE
9:46,1,5 - 8,3
9:20,1,7 - 8,1
9:14,1,7 - 10,3
8:34,1,7 - 12,5
8:16,1,10 - 12,2
7:52,1,13 - 12,-1
7:29,1,15 - 12,-3
6:34,1,17 - 12,-5
6:06,1,18 - 12,-6
6:06,1,19 - 12,-7
5:38,1,22 - 12,-10
4:58,1,22 - 14,-8
4:17,1,22 - 15,-7
4:17,1,22 - 16,-6
4:06,1,24 - 16,-8
3:36,1,26 - 16,-10
3:20,1,29 - 16,-13
3:09,1,29 - 18,-11
2:47,1,29 - 20,-9
2:47,1,29 - 21,-8
2:17,1,31 - 21,-10
0:59,1,33 - 21,-12
0:19,1,35 - 21,-14
0:00,1,35 - 21,-14
12:00,2,35 - 21,-14
11:34,2,35 - 23,-12
11:15,2,37 - 23,-14
10:42,2,39 - 23,-16
10:26,2,39 - 25,-14
10:12,2,42 - 25,-17
9:27,2,42 - 27,-15
8:58,2,44 - 27,-17
7:57,2,46 - 27,-19
7:46,2,46 - 28,-18
7:21,2,46 - 30,-16
6:50,2,46 - 33,-13
6:30,2,49 - 33,-16
5:16,2,49 - 35,-14
5:01,2,51 - 35,-16
4:44,2,51 - 38,-13
4:13,2,53 - 38,-15
3:40,2,53 - 40,-13
3:13,2,56 - 40,-16
2:17,2,56 - 43,-13
1:49,2,56 - 45,-11
1:28,2,57 - 45,-12
1:28,2,58 - 45,-13
0:58,2,61 - 45,-16
0:47,2,61 - 48,-13
0:38,2,63 - 48,-15
0:06,2,66 - 48,-18
0:02,2,66 - 49,-17
0:02,2,66 - 50,-16
0:00,2,66 - 50,-16
12:00,3,66 - 50,-16
11:14,3,68 - 50,-18
10:56,3,68 - 53,-15
10:35,3,71 - 53,-18
10:19,3,71 - 55,-16
9:47,3,71 - 57,-14
9:16,3,71 - 60,-11
8:54,3,71 - 61,-10
8:54,3,71 - 62,-9
8:54,3,71 - 63,-8
7:13,3,74 - 63,-11
6:27,3,74 - 65,-9
5:30,3,76 - 65,-11
5:30,3,77 - 65,-12
5:15,3,79 - 65,-14
4:52,3,81 - 65,-16
4:22,3,83 - 65,-18
3:51,3,85 - 65,-20
3:35,3,85 - 67,-18
3:15,3,88 - 67,-21
2:58,3,88 - 70,-18
2:28,3,88 - 72,-16
1:39,3,90 - 72,-18
0:55,3,90 - 74,-16
0:27,3,92 - 74,-18
0:02,3,94 - 74,-20
0:00,3,94 - 74,-20
12:00,4,94 - 74,-20
10:30,4,97 - 74,-23
10:19,4,97 - 76,-21
10:01,4,99 - 76,-23
9:36,4,100 - 76,-24
9:36,4,101 - 76,-25
8:58,4,104 - 76,-28
8:28,4,104 - 79,-25
7:45,4,106 - 79,-27
7:12,4,108 - 79,-29
5:50,4,108 - 82,-26
5:35,4,109 - 82,-27
5:35,4,110 - 82,-28
5:22,4,112 - 82,-30
5:11,4,112 - 83,-29
5:11,4,112 - 84,-28
3:33,4,114 - 84,-30
1:54,4,116 - 84,-32
1:44,4,116 - 85,-31
1:29,4,118 - 85,-33
1:29,4,119 - 85,-34
0:34,4,119 - 87,-32
0:00,4,119 - 87,-32
