PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:37,1,2 - 0,-2
11:05,1,4 - 0,-4
10:34,1,7 - 0,-7
10:14,1,10 - 0,-10
9:36,1,12 - 0,-12
9:08,1,13 - 0,-13
8:45,1,13 - 2,-11
8:25,1,15 - 2,-13
8:04,1,17 - 2,-15
7:39,1,17 - 3,-14
6:38,1,17 - 5,-12
4:57,1,20 - 5,-15
4:34,1,20 - 7,-13
3:41,1,20 - 10,-10
3:06,1,20 - 13,-7
2:30,1,22 - 13,-9
2:18,1,22 - 15,-7
1:12,1,22 - 17,-5
0:00,1,22 - 17,-5
12:00,2,22 - 17,-5
10:54,2,24 - 17,-7
10:33,2,24 - 19,-5
10:00,2,24 - 22,-2
9:49,2,26 - 22,-4
9:28,2,26 - 24,-2
9:06,2,28 - 24,-4
8:35,2,28 - 26,-2
8:35,2,28 - 27,-1
8:02,2,28 - 28,TIE
8:02,2,28 - 29,1
7:50,2,31 - 29,-2
7:27,2,31 - 31,TIE
7:07,2,33 - 31,-2
6:43,2,33 - 34,1
6:14,2,35 - 34,-1
6:05,2,35 - 36,1
5:25,2,38 - 36,-2
5:25,2,39 - 36,-3
5:03,2,41 - 36,-5
4:35,2,41 - 39,-2
4:19,2,44 - 39,-5
3:45,2,47 - 39,-8
3:27,2,48 - 39,-9
2:52,2,48 - 41,-7
2:09,2,48 - 44,-4
1:49,2,50 - 44,-6
1:27,2,50 - 46,-4
0:41,2,52 - 46,-6
0:00,2,54 - 46,-8
0:00,2,54 - 46,-8
12:00,3,54 - 46,-8
11:45,3,54 - 48,-6
11:17,3,54 - 51,-3
11:00,3,56 - 51,-5
10:37,3,57 - 51,-6
10:21,3,57 - 53,-4
9:02,3,57 - 55,-2
8:37,3,57 - 55,-2
8:14,3,58 - 55,-3
8:14,3,59 - 55,-4
7:31,3,59 - 56,-3
7:31,3,59 - 57,-2
7:15,3,60 - 57,-3
6:41,3,62 - 57,-5
6:08,3,63 - 57,-6
6:08,3,64 - 57,-7
5:51,3,64 - 59,-5
5:29,3,67 - 59,-8
5:10,3,67 - 61,-6
4:35,3,67 - 64,-3
4:11,3,69 - 64,-5
3:37,3,71 - 64,-7
3:37,3,72 - 64,-8
3:16,3,73 - 64,-9
2:40,3,73 - 65,-8
2:23,3,75 - 65,-10
1:54,3,77 - 65,-12
0:44,3,78 - 65,-13
0:44,3,79 - 65,-14
0:29,3,79 - 67,-12
0:00,3,79 - 67,-12
12:00,4,79 - 67,-12
11:31,4,79 - 69,-10
10:05,4,79 - 72,-7
9:44,4,82 - 72,-10
9:11,4,84 - 72,-12
9:00,4,84 - 74,-10
8:23,4,84 - 76,-8
6:30,4,86 - 76,-10
6:12,4,86 - 79,-7
5:49,4,88 - 79,-9
5:01,4,90 - 79,-11
4:45,4,90 - 81,-9
3:54,4,90 - 83,-7
3:36,4,92 - 83,-9
3:02,4,94 - 83,-11
2:14,4,94 - 85,-9
1:53,4,96 - 85,-11
1:42,4,96 - 87,-9
0:40,4,99 - 87,-12
0:14,4,102 - 87,-15
0:00,4,102 - 87,-15
