PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:19,1,0 - 1,1
11:19,1,0 - 2,2
11:09,1,2 - 2,TIE
10:56,1,2 - 5,3
10:37,1,5 - 5,TIE
10:22,1,5 - 7,2
10:19,1,8 - 7,-1
9:58,1,8 - 9,1
9:48,1,10 - 9,-1
9:01,1,12 - 9,-3
8:22,1,14 - 9,-5
7:43,1,14 - 11,-3
7:29,1,16 - 11,-5
7:13,1,16 - 13,-3
6:55,1,19 - 13,-6
6:28,1,21 - 13,-8
6:14,1,21 - 14,-7
6:14,1,21 - 15,-6
5:59,1,24 - 15,-9
5:46,1,24 - 18,-6
4:21,1,24 - 20,-4
4:10,1,27 - 20,-7
3:42,1,27 - 22,-5
3:08,1,29 - 22,-7
2:14,1,31 - 22,-9
1:19,1,31 - 24,-7
1:19,1,31 - 25,-6
0:59,1,31 - 26,-5
0:59,1,31 - 27,-4
0:25,1,33 - 27,-6
0:05,1,33 - 29,-4
0:00,1,33 - 29,-4
12:00,2,33 - 29,-4
11:14,2,36 - 29,-7
10:21,2,38 - 29,-9
10:11,2,38 - 31,-7
10:02,2,40 - 31,-9
10:02,2,41 - 31,-10
9:48,2,42 - 31,-11
9:30,2,42 - 34,-8
9:21,2,44 - 34,-10
9:21,2,45 - 34,-11
8:39,2,47 - 34,-13
8:19,2,47 - 37,-10
7:22,2,47 - 38,-9
7:22,2,47 - 39,-8
6:27,2,48 - 39,-9
5:35,2,51 - 39,-12
5:11,2,51 - 41,-10
4:53,2,52 - 41,-11
4:53,2,53 - 41,-12
4:24,2,55 - 41,-14
3:32,2,57 - 41,-16
2:32,2,59 - 41,-18
1:49,2,59 - 43,-16
1:29,2,61 - 43,-18
1:14,2,61 - 45,-16
0:33,2,61 - 47,-14
0:13,2,64 - 47,-17
0:04,2,64 - 50,-14
0:00,2,64 - 50,-14
12:00,3,64 - 50,-14
11:43,3,64 - 53,-11
11:02,3,64 - 55,-9
9:50,3,66 - 55,-11
9:29,3,68 - 55,-13
9:09,3,68 - 57,-11
9:00,3,70 - 57,-13
8:50,3,70 - 59,-11
8:39,3,71 - 59,-12
8:18,3,71 - 61,-10
7:51,3,73 - 61,-12
7:33,3,73 - 63,-10
6:45,3,74 - 63,-11
6:45,3,75 - 63,-12
5:31,3,78 - 63,-15
5:11,3,78 - 66,-12
4:54,3,80 - 66,-14
4:23,3,81 - 66,-15
3:59,3,81 - 68,-13
3:51,3,83 - 68,-15
3:30,3,85 - 68,-17
3:05,3,85 - 70,-15
2:45,3,87 - 70,-17
1:41,3,89 - 70,-19
1:12,3,91 - 70,-21
0:31,3,91 - 71,-20
0:31,3,91 - 72,-19
0:00,3,91 - 72,-19
12:00,4,91 - 72,-19
11:23,4,91 - 74,-17
11:03,4,93 - 74,-19
10:39,4,93 - 76,-17
10:10,4,93 - 78,-15
9:37,4,93 - 80,-13
8:39,4,93 - 83,-10
7:46,4,95 - 83,-12
7:11,4,98 - 83,-15
6:27,4,100 - 83,-17
6:04,4,103 - 83,-20
5:32,4,105 - 83,-22
4:59,4,107 - 83,-24
4:39,4,107 - 84,-23
3:45,4,107 - 87,-20
3:12,4,107 - 89,-18
2:58,4,110 - 89,-21
1:52,4,112 - 89,-23
1:37,4,112 - 91,-21
1:25,4,115 - 91,-24
1:17,4,115 - 93,-22
0:59,4,115 - 95,-20
0:40,4,115 - 98,-17
0:25,4,115 - 100,-15
0:10,4,117 - 100,-17
0:00,4,117 - 100,-17
