PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:40,1,3 - 0,-3
11:15,1,5 - 0,-5
10:52,1,5 - 2,-3
10:36,1,7 - 2,-5
10:13,1,7 - 3,-4
10:13,1,7 - 4,-3
9:45,1,9 - 4,-5
8:19,1,9 - 5,-4
8:19,1,9 - 6,-3
7:53,1,11 - 6,-5
7:32,1,11 - 9,-2
7:32,1,11 - 9,-2
7:06,1,11 - 11,TIE
6:45,1,13 - 11,-2
6:13,1,16 - 11,-5
5:47,1,19 - 11,-8
5:21,1,20 - 11,-9
5:21,1,21 - 11,-10
4:41,1,21 - 13,-8
4:18,1,23 - 13,-10
3:32,1,25 - 13,-12
3:20,1,25 - 16,-9
2:56,1,25 - 17,-8
2:56,1,25 - 18,-7
2:39,1,25 - 20,-5
2:33,1,27 - 20,-7
2:33,1,28 - 20,-8
2:14,1,28 - 22,-6
1:45,1,28 - 23,-5
1:05,1,28 - 24,-4
1:05,1,28 - 25,-3
1:05,1,28 - 26,-2
0:56,1,29 - 26,-3
0:29,1,31 - 26,-5
0:12,1,31 - 28,-3
0:00,1,31 - 28,-3
12:00,2,31 - 28,-3
11:42,2,31 - 30,-1
11:19,2,31 - 32,1
11:00,2,33 - 32,-1
10:11,2,36 - 32,-4
9:55,2,36 - 34,-2
9:12,2,36 - 37,1
8:36,2,38 - 37,-1
8:36,2,39 - 37,-2
8:19,2,39 - 39,TIE
8:02,2,40 - 39,-1
6:49,2,42 - 39,-3
6:22,2,44 - 39,-5
6:06,2,44 - 41,-3
5:47,2,44 - 43,-1
5:47,2,44 - 44,TIE
4:22,2,46 - 44,-2
3:23,2,46 - 45,-1
3:08,2,48 - 45,-3
2:48,2,48 - 47,-1
2:42,2,50 - 47,-3
2:42,2,51 - 47,-4
2:26,2,51 - 49,-2
1:46,2,51 - 51,TIE
1:30,2,53 - 51,-2
1:12,2,53 - 54,1
0:46,2,55 - 54,-1
0:30,2,55 - 56,1
0:15,2,55 - 59,4
0:00,2,55 - 59,4
12:00,3,55 - 59,4
11:49,3,55 - 61,6
11:02,3,57 - 61,4
10:43,3,58 - 61,3
10:30,3,60 - 61,1
9:45,3,60 - 64,4
8:32,3,62 - 64,2
7:52,3,63 - 64,1
7:52,3,64 - 64,TIE
7:38,3,64 - 66,2
6:57,3,65 - 66,1
6:19,3,67 - 66,-1
3:05,3,69 - 66,-3
2:47,3,69 - 68,-1
1:54,3,69 - 71,2
1:12,3,69 - 73,4
0:59,3,70 - 73,3
0:59,3,71 - 73,2
0:16,3,73 - 73,TIE
0:00,3,73 - 76,3
0:00,3,73 - 76,3
12:00,4,73 - 76,3
11:24,4,73 - 78,5
11:14,4,76 - 78,2
10:37,4,79 - 78,-1
10:25,4,79 - 80,1
10:10,4,82 - 80,-2
9:38,4,83 - 80,-3
9:38,4,84 - 80,-4
9:03,4,86 - 80,-6
8:22,4,86 - 82,-4
8:02,4,88 - 82,-6
7:42,4,88 - 84,-4
7:18,4,91 - 84,-7
6:38,4,93 - 84,-9
6:07,4,95 - 84,-11
4:44,4,95 - 85,-10
4:44,4,95 - 86,-9
4:27,4,97 - 86,-11
3:50,4,97 - 87,-10
3:50,4,97 - 88,-9
2:17,4,99 - 88,-11
1:36,4,101 - 88,-13
1:23,4,101 - 91,-10
0:00,4,101 - 91,-10
