PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:27,1,0 - 2,2
10:44,1,2 - 2,TIE
10:04,1,4 - 2,-2
9:26,1,4 - 4,TIE
9:09,1,6 - 4,-2
8:02,1,8 - 4,-4
7:14,1,10 - 4,-6
6:48,1,10 - 6,-4
6:19,1,10 - 8,-2
6:15,1,12 - 8,-4
5:58,1,12 - 10,-2
5:24,1,12 - 11,-1
5:07,1,14 - 11,-3
4:30,1,14 - 14,TIE
3:20,1,14 - 16,2
3:09,1,14 - 18,4
2:46,1,14 - 20,6
2:21,1,16 - 20,4
1:17,1,18 - 20,2
0:47,1,19 - 20,1
0:47,1,20 - 20,TIE
0:36,1,20 - 22,2
0:27,1,22 - 22,TIE
0:00,1,22 - 22,TIE
12:00,2,22 - 22,TIE
11:42,2,22 - 24,2
10:33,2,22 - 26,4
10:00,2,22 - 28,6
9:37,2,23 - 28,5
9:37,2,24 - 28,4
9:24,2,24 - 30,6
7:43,2,24 - 32,8
7:29,2,26 - 32,6
7:07,2,26 - 34,8
6:41,2,26 - 37,11
6:28,2,27 - 37,10
6:28,2,28 - 37,9
5:44,2,31 - 37,6
5:14,2,34 - 37,3
5:14,2,35 - 37,2
3:57,2,35 - 38,3
3:57,2,35 - 39,4
3:26,2,35 - 40,5
3:10,2,37 - 40,3
2:36,2,37 - 43,6
1:44,2,37 - 44,7
1:03,2,37 - 46,9
0:50,2,38 - 46,8
0:01,2,40 - 46,6
0:00,2,40 - 46,6
0:00,2,40 - 46,6
12:00,3,40 - 46,6
11:45,3,40 - 48,8
11:15,3,40 - 51,11
10:53,3,42 - 51,9
10:44,3,42 - 54,12
10:18,3,42 - 56,14
10:10,3,43 - 56,13
10:10,3,44 - 56,12
9:49,3,45 - 56,11
9:29,3,45 - 59,14
8:33,3,47 - 59,12
7:43,3,49 - 59,10
7:43,3,50 - 59,9
7:00,3,50 - 61,11
6:47,3,51 - 61,10
6:47,3,52 - 61,9
6:06,3,52 - 63,11
5:02,3,52 - 65,13
4:50,3,55 - 65,10
4:13,3,58 - 65,7
3:37,3,61 - 65,4
2:41,3,61 - 67,6
2:22,3,64 - 67,3
1:39,3,64 - 69,5
1:00,3,64 - 70,6
0:48,3,65 - 70,5
0:48,3,66 - 70,4
0:36,3,66 - 71,5
0:36,3,66 - 72,6
0:26,3,69 - 72,3
0:06,3,69 - 73,4
0:00,3,69 - 73,4
12:00,4,69 - 73,4
11:28,4,69 - 74,5
10:26,4,69 - 76,7
9:39,4,69 - 78,9
9:23,4,71 - 78,7
9:07,4,71 - 79,8
9:07,4,71 - 80,9
8:31,4,71 - 82,11
7:31,4,73 - 82,9
7:13,4,73 - 84,11
6:57,4,76 - 84,8
6:41,4,76 - 85,9
6:41,4,76 - 86,10
6:29,4,78 - 86,8
5:52,4,80 - 86,6
5:11,4,80 - 88,8
4:37,4,80 - 90,10
4:19,4,80 - 91,11
4:19,4,80 - 92,12
4:02,4,83 - 92,9
3:19,4,83 - 93,10
3:19,4,83 - 94,11
2:48,4,85 - 94,9
1:54,4,86 - 94,8
0:54,4,88 - 94,6
0:28,4,91 - 94,3
0:27,4,91 - 95,4
0:27,4,91 - 96,5
0:19,4,91 - 97,6
0:13,4,94 - 97,3
0:00,4,94 - 97,3
