PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:47,1,0 - 2,2
11:29,1,2 - 2,TIE
10:43,1,4 - 2,-2
9:41,1,4 - 4,TIE
9:16,1,6 - 4,-2
8:28,1,8 - 4,-4
7:51,1,8 - 6,-2
7:25,1,8 - 9,1
7:05,1,10 - 9,-1
6:52,1,10 - 12,2
6:14,1,10 - 14,4
5:45,1,10 - 17,7
5:09,1,10 - 19,9
3:24,1,10 - 21,11
2:56,1,12 - 21,9
2:36,1,12 - 23,11
2:01,1,14 - 23,9
2:01,1,15 - 23,8
1:48,1,15 - 25,10
1:40,1,17 - 25,8
0:45,1,17 - 27,10
0:24,1,19 - 27,8
0:01,1,19 - 29,10
0:00,1,19 - 29,10
12:00,2,19 - 29,10
11:46,2,19 - 29,10
11:46,2,20 - 29,9
11:46,2,21 - 29,8
10:55,2,23 - 29,6
10:21,2,26 - 29,3
9:43,2,26 - 32,6
8:55,2,28 - 32,4
8:37,2,28 - 35,7
7:58,2,28 - 36,8
7:58,2,28 - 37,9
7:25,2,30 - 37,7
6:55,2,31 - 37,6
6:55,2,32 - 37,5
5:30,2,32 - 38,6
5:30,2,32 - 39,7
5:17,2,34 - 39,5
5:06,2,34 - 41,7
4:59,2,35 - 41,6
4:47,2,35 - 43,8
4:26,2,37 - 43,6
4:04,2,37 - 44,7
4:04,2,37 - 45,8
3:47,2,38 - 45,7
3:47,2,39 - 45,6
3:32,2,39 - 47,8
2:56,2,41 - 47,6
2:56,2,42 - 47,5
2:40,2,42 - 49,7
2:31,2,43 - 49,6
2:31,2,44 - 49,5
2:21,2,44 - 52,8
2:08,2,45 - 52,7
1:58,2,46 - 52,6
1:58,2,47 - 52,5
1:49,2,47 - 53,6
1:49,2,47 - 54,7
1:39,2,49 - 54,5
1:25,2,49 - 55,6
1:13,2,51 - 55,4
0:51,2,51 - 57,6
0:13,2,52 - 57,5
0:13,2,53 - 57,4
0:00,2,53 - 57,4
12:00,3,53 - 57,4
10:56,3,55 - 57,2
10:37,3,55 - 60,5
9:44,3,57 - 60,3
9:39,3,57 - 61,4
9:01,3,58 - 61,3
8:31,3,60 - 61,1
8:31,3,61 - 61,TIE
7:40,3,61 - 62,1
6:54,3,61 - 64,3
6:12,3,63 - 64,1
5:55,3,63 - 65,2
5:25,3,63 - 66,3
5:25,3,63 - 67,4
5:01,3,65 - 67,2
4:47,3,65 - 70,5
3:34,3,67 - 70,3
2:49,3,68 - 70,2
2:49,3,69 - 70,1
2:39,3,69 - 71,2
2:39,3,69 - 72,3
2:20,3,71 - 72,1
2:02,3,74 - 72,-2
1:39,3,74 - 74,TIE
1:00,3,75 - 74,-1
1:00,3,76 - 74,-2
0:42,3,76 - 75,-1
0:42,3,76 - 76,TIE
0:00,3,76 - 76,TIE
12:00,4,76 - 76,TIE
11:35,4,78 - 76,-2
11:09,4,80 - 76,-4
10:53,4,80 - 78,-2
10:31,4,82 - 78,-4
9:21,4,82 - 79,-3
9:21,4,82 - 80,-2
8:46,4,82 - 82,TIE
8:04,4,82 - 84,2
7:26,4,82 - 85,3
7:26,4,82 - 86,4
7:01,4,82 - 88,6
5:57,4,82 - 89,7
4:56,4,82 - 91,9
4:38,4,84 - 91,7
3:21,4,87 - 91,4
3:07,4,87 - 93,6
2:46,4,88 - 93,5
2:08,4,88 - 94,6
1:25,4,90 - 94,4
0:56,4,92 - 94,2
0:56,4,93 - 94,1
0:18,4,93 - 95,2
0:18,4,93 - 96,3
0:06,4,95 - 96,1
0:05,4,95 - 97,2
0:00,4,97 - 97,TIE
0:00,4,97 - 99,2
0:00,4,97 - 99,2
0:00,4,97 - 99,2
