PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:32,1,0 - 2,2
11:01,1,2 - 2,TIE
10:45,1,2 - 5,3
10:37,1,4 - 5,1
10:17,1,4 - 8,4
9:40,1,6 - 8,2
8:54,1,9 - 8,-1
8:40,1,9 - 10,1
8:10,1,9 - 13,4
7:54,1,11 - 13,2
7:37,1,11 - 15,4
7:21,1,11 - 17,6
6:42,1,11 - 19,8
6:21,1,13 - 19,6
6:02,1,13 - 21,8
5:31,1,13 - 23,10
4:26,1,14 - 23,9
4:26,1,15 - 23,8
4:06,1,17 - 23,6
3:49,1,17 - 25,8
2:52,1,19 - 25,6
2:18,1,21 - 25,4
2:05,1,21 - 26,5
2:05,1,21 - 27,6
1:54,1,23 - 27,4
1:42,1,23 - 28,5
1:42,1,23 - 29,6
0:08,1,23 - 30,7
0:08,1,23 - 31,8
0:01,1,23 - 34,11
0:00,1,23 - 34,11
12:00,2,23 - 34,11
11:47,2,23 - 36,13
11:32,2,25 - 36,11
11:14,2,25 - 38,13
10:54,2,25 - 40,15
10:43,2,28 - 40,12
10:24,2,28 - 42,14
10:05,2,28 - 44,16
9:45,2,28 - 46,18
9:29,2,31 - 46,15
8:57,2,33 - 46,13
8:41,2,33 - 48,15
8:25,2,35 - 48,13
7:35,2,36 - 48,12
7:35,2,37 - 48,11
7:23,2,37 - 50,13
7:13,2,39 - 50,11
7:05,2,39 - 51,12
6:54,2,40 - 51,11
6:43,2,40 - 52,12
6:18,2,40 - 53,13
6:18,2,40 - 54,14
5:57,2,40 - 57,17
5:45,2,41 - 57,16
5:45,2,42 - 57,15
4:58,2,44 - 57,13
4:40,2,46 - 57,11
4:24,2,48 - 57,9
3:56,2,49 - 57,8
3:46,2,49 - 59,10
3:29,2,52 - 59,7
3:10,2,52 - 60,8
2:37,2,52 - 63,11
2:20,2,53 - 63,10
1:41,2,53 - 64,11
1:41,2,53 - 65,12
1:07,2,53 - 67,14
0:53,2,54 - 67,13
0:53,2,55 - 67,12
0:07,2,55 - 70,15
0:01,2,58 - 70,12
0:00,2,58 - 70,12
12:00,3,58 - 70,12
11:47,3,58 - 72,14
11:07,3,60 - 72,12
10:39,3,60 - 74,14
10:22,3,62 - 74,12
9:59,3,62 - 76,14
9:35,3,62 - 78,16
9:18,3,63 - 78,15
9:18,3,64 - 78,14
9:01,3,66 - 78,12
8:23,3,66 - 80,14
8:04,3,68 - 80,12
7:33,3,68 - 83,15
7:25,3,68 - 84,16
7:16,3,71 - 84,13
5:35,3,72 - 84,12
5:35,3,73 - 84,11
5:14,3,73 - 86,13
4:38,3,73 - 88,15
4:15,3,75 - 88,13
4:04,3,75 - 90,15
3:55,3,77 - 90,13
3:44,3,77 - 93,16
3:08,3,79 - 93,14
3:08,3,80 - 93,13
2:37,3,80 - 96,16
2:16,3,83 - 96,13
1:55,3,85 - 96,11
1:18,3,87 - 96,9
1:03,3,87 - 97,10
1:03,3,87 - 98,11
0:51,3,89 - 98,9
0:36,3,89 - 100,11
0:29,3,90 - 100,10
0:08,3,90 - 101,11
0:08,3,90 - 102,12
0:00,3,92 - 102,10
0:00,3,92 - 102,10
0:00,3,92 - 102,10
0:00,3,92 - 102,10
12:00,4,92 - 102,10
11:48,4,93 - 102,9
11:31,4,93 - 103,10
11:31,4,93 - 104,11
10:46,4,95 - 104,9
10:12,4,97 - 104,7
9:49,4,100 - 104,4
9:07,4,102 - 104,2
8:44,4,102 - 105,3
8:44,4,102 - 106,4
7:34,4,102 - 107,5
7:34,4,102 - 108,6
7:26,4,103 - 108,5
7:26,4,104 - 108,4
7:11,4,104 - 110,6
6:35,4,105 - 110,5
6:35,4,106 - 110,4
6:23,4,106 - 112,6
6:08,4,107 - 112,5
6:08,4,108 - 112,4
6:00,4,108 - 115,7
5:04,4,110 - 115,5
4:29,4,110 - 115,5
4:29,4,110 - 116,6
3:50,4,113 - 116,3
3:33,4,113 - 118,5
3:08,4,114 - 118,4
3:08,4,115 - 118,3
2:53,4,115 - 120,5
2:26,4,118 - 120,2
2:09,4,118 - 122,4
1:47,4,118 - 125,7
1:44,4,119 - 125,6
1:44,4,120 - 125,5
1:34,4,120 - 128,8
1:25,4,123 - 128,5
1:07,4,123 - 130,7
1:00,4,125 - 130,5
0:44,4,125 - 133,8
0:35,4,127 - 133,6
0:23,4,127 - 134,7
0:00,4,127 - 134,7
