PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:21,1,3 - 0,-3
10:53,1,3 - 3,TIE
10:33,1,6 - 3,-3
10:17,1,6 - 5,-1
10:05,1,8 - 5,-3
9:30,1,8 - 6,-2
9:30,1,8 - 7,-1
8:40,1,8 - 10,2
8:14,1,11 - 10,-1
8:02,1,11 - 12,1
6:58,1,11 - 15,4
6:34,1,13 - 15,2
6:05,1,13 - 18,5
5:35,1,13 - 20,7
4:29,1,13 - 22,9
3:32,1,13 - 23,10
3:32,1,13 - 24,11
2:43,1,13 - 26,13
2:28,1,15 - 26,11
2:14,1,15 - 29,14
1:53,1,15 - 31,16
1:31,1,18 - 31,13
0:31,1,20 - 31,11
0:02,1,23 - 31,8
0:00,1,23 - 31,8
12:00,2,23 - 31,8
11:17,2,23 - 34,11
10:51,2,23 - 36,13
10:37,2,25 - 36,11
10:24,2,25 - 39,14
9:43,2,26 - 39,13
9:43,2,27 - 39,12
9:32,2,27 - 41,14
9:16,2,29 - 41,12
9:08,2,29 - 42,13
9:08,2,29 - 43,14
9:08,2,29 - 44,15
8:23,2,29 - 45,16
8:23,2,29 - 46,17
8:02,2,29 - 48,19
7:19,2,29 - 51,22
6:42,2,31 - 51,20
6:17,2,33 - 51,18
5:50,2,34 - 51,17
5:50,2,35 - 51,16
5:42,2,35 - 54,19
5:42,2,42 - 60,18
5:07,2,37 - 54,17
4:48,2,40 - 54,14
4:32,2,40 - 57,17
4:10,2,42 - 57,15
3:54,2,42 - 59,17
3:14,2,42 - 62,20
2:51,2,44 - 62,18
2:03,2,46 - 62,16
1:52,2,46 - 64,18
1:22,2,46 - 66,20
0:31,2,46 - 69,23
0:00,2,46 - 69,23
12:00,3,46 - 69,23
11:01,3,46 - 71,25
10:08,3,46 - 74,28
9:50,3,48 - 74,26
9:33,3,48 - 75,27
9:33,3,48 - 76,28
8:42,3,48 - 78,30
8:08,3,49 - 78,29
8:08,3,50 - 78,28
7:58,3,50 - 80,30
7:11,3,53 - 80,27
6:49,3,53 - 83,30
6:38,3,54 - 83,29
6:38,3,55 - 83,28
6:16,3,55 - 85,30
5:38,3,55 - 86,31
5:28,3,58 - 86,28
5:09,3,58 - 89,31
3:15,3,58 - 91,33
2:57,3,61 - 91,30
2:26,3,63 - 91,28
1:53,3,66 - 91,25
1:29,3,68 - 91,23
1:29,3,69 - 91,22
0:52,3,72 - 91,19
0:22,3,75 - 91,16
0:00,3,75 - 91,16
12:00,4,75 - 91,16
11:25,4,77 - 91,14
11:08,4,77 - 93,16
10:43,4,77 - 95,18
10:31,4,79 - 95,16
10:22,4,79 - 97,18
10:13,4,80 - 97,17
10:06,4,80 - 99,19
9:15,4,80 - 100,20
9:15,4,80 - 101,21
8:43,4,80 - 104,24
7:51,4,80 - 106,26
7:32,4,83 - 106,23
7:15,4,83 - 108,25
6:59,4,83 - 110,27
6:12,4,86 - 110,24
6:02,4,86 - 112,26
5:38,4,86 - 114,28
5:19,4,89 - 114,25
4:49,4,91 - 114,23
4:49,4,92 - 114,22
4:39,4,92 - 116,24
4:18,4,92 - 118,26
3:49,4,94 - 118,24
3:23,4,96 - 118,22
3:14,4,96 - 121,25
2:51,4,96 - 123,27
2:42,4,99 - 123,24
2:42,4,100 - 123,23
2:00,4,102 - 123,21
1:34,4,105 - 123,18
1:23,4,105 - 125,20
1:06,4,107 - 125,18
0:38,4,110 - 125,15
0:20,4,110 - 128,18
0:09,4,113 - 128,15
0:00,4,113 - 128,15
