PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:39,1,2 - 0,-2
11:20,1,2 - 2,TIE
10:45,1,4 - 2,-2
10:30,1,4 - 4,TIE
10:06,1,6 - 4,-2
9:53,1,6 - 6,TIE
8:58,1,6 - 8,2
8:43,1,8 - 8,TIE
8:22,1,8 - 10,2
7:54,1,8 - 12,4
7:40,1,10 - 12,2
7:29,1,10 - 15,5
7:14,1,12 - 15,3
6:00,1,14 - 15,1
5:21,1,14 - 17,3
5:11,1,15 - 17,2
5:11,1,16 - 17,1
4:47,1,18 - 17,-1
4:14,1,20 - 17,-3
3:53,1,20 - 20,TIE
3:22,1,20 - 22,2
3:06,1,22 - 22,TIE
2:58,1,22 - 23,1
2:58,1,22 - 24,2
2:36,1,22 - 26,4
2:23,1,24 - 26,2
2:05,1,24 - 28,4
1:48,1,24 - 28,4
1:48,1,25 - 28,3
1:48,1,26 - 28,2
1:07,1,26 - 30,4
0:46,1,28 - 30,2
0:08,1,31 - 30,-1
0:02,1,31 - 31,TIE
0:02,1,31 - 32,1
0:00,1,31 - 32,1
12:00,2,31 - 32,1
11:52,2,31 - 34,3
11:24,2,31 - 36,5
10:54,2,33 - 36,3
10:35,2,33 - 38,5
10:02,2,35 - 38,3
9:35,2,35 - 40,5
9:21,2,37 - 40,3
8:19,2,39 - 40,1
8:03,2,39 - 43,4
6:46,2,39 - 45,6
6:20,2,41 - 45,4
5:18,2,41 - 47,6
5:05,2,42 - 47,5
5:05,2,43 - 47,4
4:40,2,43 - 49,6
4:17,2,45 - 49,4
3:56,2,45 - 50,5
3:56,2,45 - 51,6
3:35,2,45 - 52,7
3:29,2,47 - 52,5
3:03,2,47 - 54,7
2:47,2,48 - 54,6
2:47,2,49 - 54,5
2:35,2,49 - 57,8
2:07,2,49 - 59,10
1:39,2,49 - 61,12
1:27,2,51 - 61,10
0:11,2,52 - 61,9
0:11,2,53 - 61,8
0:00,2,53 - 61,8
12:00,3,53 - 61,8
11:44,3,53 - 64,11
11:17,3,53 - 65,12
10:14,3,54 - 65,11
10:14,3,55 - 65,10
9:56,3,55 - 68,13
9:40,3,57 - 68,11
9:21,3,57 - 70,13
9:08,3,60 - 70,10
8:42,3,60 - 73,13
7:16,3,60 - 76,16
6:46,3,60 - 78,18
6:01,3,61 - 78,17
6:01,3,62 - 78,16
5:31,3,62 - 78,16
5:17,3,62 - 80,18
4:35,3,64 - 80,16
4:16,3,64 - 82,18
3:01,3,67 - 82,15
3:01,3,67 - 82,15
2:25,3,69 - 82,13
1:15,3,70 - 82,12
1:15,3,71 - 82,11
0:59,3,71 - 84,13
0:51,3,72 - 84,12
0:51,3,73 - 84,11
0:35,3,73 - 86,13
0:04,3,73 - 88,15
0:00,3,73 - 88,15
12:00,4,73 - 88,15
11:46,4,75 - 88,13
10:26,4,76 - 88,12
9:13,4,77 - 88,11
9:13,4,78 - 88,10
8:26,4,80 - 88,8
8:04,4,80 - 91,11
7:41,4,82 - 91,9
7:21,4,82 - 94,12
7:00,4,85 - 94,9
6:38,4,85 - 96,11
6:22,4,87 - 96,9
6:22,4,88 - 96,8
6:08,4,88 - 97,9
6:08,4,88 - 98,10
5:19,4,91 - 98,7
4:08,4,94 - 98,4
2:52,4,94 - 100,6
2:30,4,96 - 100,4
1:34,4,96 - 102,6
0:48,4,99 - 102,3
0:17,4,99 - 103,4
0:12,4,99 - 104,5
0:12,4,99 - 105,6
0:00,4,99 - 105,6
