PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:42,1,0 - 2,2
11:25,1,2 - 2,TIE
11:05,1,4 - 2,-2
9:36,1,4 - 4,TIE
9:17,1,6 - 4,-2
9:06,1,6 - 5,-1
9:06,1,6 - 6,TIE
8:42,1,6 - 9,3
7:25,1,9 - 9,TIE
7:07,1,9 - 9,TIE
6:36,1,9 - 11,2
5:47,1,11 - 11,TIE
5:47,1,12 - 11,-1
5:07,1,14 - 11,-3
4:13,1,16 - 11,-5
3:25,1,16 - 14,-2
3:03,1,18 - 14,-4
3:03,1,19 - 14,-5
2:26,1,19 - 16,-3
2:04,1,21 - 16,-5
1:45,1,21 - 18,-3
1:24,1,23 - 18,-5
1:03,1,23 - 20,-3
0:05,1,23 - 23,TIE
0:00,1,23 - 23,TIE
12:00,2,23 - 23,TIE
11:27,2,25 - 23,-2
10:56,2,27 - 23,-4
10:44,2,27 - 25,-2
10:30,2,27 - 28,1
8:55,2,29 - 28,-1
8:34,2,29 - 30,1
8:34,2,29 - 31,2
8:19,2,31 - 31,TIE
7:18,2,33 - 31,-2
7:02,2,33 - 33,TIE
6:15,2,33 - 36,3
6:03,2,34 - 36,2
5:22,2,34 - 38,4
4:13,2,36 - 38,2
3:59,2,36 - 39,3
3:43,2,38 - 39,1
3:29,2,38 - 41,3
3:11,2,40 - 41,1
2:04,2,42 - 41,-1
2:04,2,43 - 41,-2
1:50,2,43 - 42,-1
1:38,2,43 - 44,1
1:07,2,43 - 47,4
0:01,2,43 - 49,6
0:00,2,43 - 49,6
12:00,3,43 - 49,6
11:23,3,43 - 52,9
10:34,3,46 - 52,6
10:14,3,48 - 52,4
10:03,3,50 - 52,2
9:33,3,52 - 52,TIE
8:13,3,54 - 52,-2
7:59,3,54 - 54,TIE
7:59,3,54 - 55,1
7:45,3,56 - 55,-1
6:52,3,56 - 57,1
5:47,3,58 - 57,-1
4:47,3,60 - 57,-3
3:18,3,60 - 59,-1
2:25,3,62 - 59,-3
2:03,3,63 - 59,-4
1:43,3,63 - 61,-2
1:18,3,63 - 63,TIE
0:53,3,63 - 65,2
0:39,3,65 - 65,TIE
0:00,3,65 - 68,3
0:00,3,65 - 68,3
0:00,3,65 - 68,3
12:00,4,65 - 68,3
11:52,4,65 - 68,3
11:19,4,68 - 68,TIE
10:54,4,68 - 71,3
10:40,4,70 - 71,1
10:06,4,70 - 73,3
9:47,4,73 - 73,TIE
9:33,4,73 - 75,2
9:24,4,75 - 75,TIE
9:06,4,75 - 77,2
8:30,4,75 - 80,5
8:22,4,76 - 80,4
8:04,4,76 - 83,7
7:45,4,78 - 83,5
7:32,4,78 - 84,6
7:32,4,78 - 85,7
7:06,4,78 - 88,10
6:53,4,79 - 88,9
6:53,4,80 - 88,8
6:06,4,80 - 91,11
5:46,4,80 - 93,13
5:18,4,81 - 93,12
5:18,4,82 - 93,11
5:01,4,82 - 95,13
4:46,4,83 - 95,12
4:26,4,86 - 95,9
4:04,4,86 - 97,11
3:52,4,88 - 97,9
3:16,4,90 - 97,7
2:59,4,92 - 97,5
2:37,4,93 - 97,4
2:37,4,94 - 97,3
2:12,4,94 - 99,5
1:50,4,96 - 99,3
0:45,4,97 - 99,2
0:33,4,97 - 102,5
0:28,4,98 - 102,4
0:28,4,99 - 102,3
0:21,4,99 - 103,4
0:14,4,101 - 103,2
0:14,4,101 - 105,4
0:11,4,101 - 104,3
0:11,4,101 - 105,4
0:04,4,101 - 106,5
0:04,4,101 - 107,6
0:03,4,103 - 107,4
0:02,4,103 - 108,5
0:02,4,103 - 109,6
0:00,4,103 - 109,6
