PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:45,1,2 - 0,-2
11:10,1,2 - 1,-1
10:58,1,4 - 1,-3
10:18,1,4 - 3,-1
9:57,1,6 - 3,-3
9:16,1,8 - 3,-5
8:51,1,8 - 5,-3
8:37,1,11 - 5,-6
8:22,1,11 - 7,-4
7:11,1,11 - 9,-2
6:57,1,14 - 9,-5
6:02,1,16 - 9,-7
5:43,1,16 - 11,-5
4:27,1,16 - 14,-2
4:12,1,18 - 14,-4
3:30,1,18 - 15,-3
3:13,1,20 - 15,-5
2:36,1,22 - 15,-7
1:52,1,22 - 17,-5
1:29,1,22 - 19,-3
0:54,1,22 - 21,-1
0:33,1,22 - 24,2
0:09,1,22 - 25,3
0:00,1,22 - 25,3
12:00,2,22 - 25,3
10:59,2,25 - 25,TIE
10:43,2,25 - 27,2
10:08,2,25 - 29,4
9:57,2,27 - 29,2
9:30,2,29 - 29,TIE
8:54,2,30 - 29,-1
8:36,2,30 - 32,2
8:23,2,32 - 32,TIE
7:41,2,32 - 33,1
7:41,2,32 - 34,2
7:11,2,32 - 36,4
6:47,2,32 - 38,6
6:21,2,34 - 38,4
6:05,2,34 - 39,5
5:45,2,34 - 41,7
5:23,2,36 - 41,5
5:07,2,38 - 41,3
4:53,2,38 - 44,6
4:29,2,38 - 45,7
4:29,2,38 - 46,8
3:30,2,38 - 48,10
3:17,2,40 - 48,8
2:49,2,40 - 50,10
2:10,2,42 - 50,8
1:51,2,42 - 52,10
1:32,2,44 - 52,8
0:45,2,47 - 52,5
0:33,2,48 - 52,4
0:33,2,49 - 52,3
0:18,2,49 - 55,6
0:00,2,49 - 55,6
12:00,3,49 - 55,6
11:39,3,51 - 55,4
10:55,3,54 - 55,1
10:16,3,56 - 55,-1
10:02,3,56 - 57,1
10:02,3,56 - 58,2
9:51,3,59 - 58,-1
9:38,3,59 - 60,1
9:31,3,61 - 60,-1
9:31,3,62 - 60,-2
9:09,3,62 - 63,1
8:15,3,64 - 63,-1
8:01,3,64 - 65,1
7:47,3,66 - 65,-1
7:16,3,68 - 65,-3
7:01,3,68 - 66,-2
6:51,3,69 - 66,-3
6:51,3,70 - 66,-4
6:12,3,71 - 66,-5
5:22,3,71 - 68,-3
5:00,3,71 - 70,-1
4:34,3,71 - 73,2
4:14,3,72 - 73,1
4:14,3,73 - 73,TIE
3:52,3,75 - 73,-2
2:56,3,75 - 75,TIE
2:46,3,76 - 75,-1
2:46,3,77 - 75,-2
2:36,3,77 - 76,-1
1:13,3,77 - 78,1
0:54,3,79 - 78,-1
0:34,3,82 - 78,-4
0:02,3,85 - 78,-7
0:00,3,85 - 78,-7
12:00,4,85 - 78,-7
11:43,4,86 - 78,-8
11:43,4,87 - 78,-9
11:24,4,87 - 81,-6
10:57,4,87 - 82,-5
10:57,4,87 - 83,-4
10:41,4,89 - 83,-6
9:50,4,89 - 85,-4
9:23,4,89 - 87,-2
9:14,4,91 - 87,-4
8:40,4,91 - 88,-3
8:08,4,91 - 91,TIE
7:46,4,93 - 91,-2
7:30,4,93 - 93,TIE
6:40,4,95 - 93,-2
6:17,4,98 - 93,-5
6:06,4,98 - 95,-3
5:46,4,100 - 95,-5
5:32,4,100 - 98,-2
5:11,4,102 - 98,-4
4:25,4,103 - 98,-5
4:09,4,103 - 100,-3
3:45,4,106 - 100,-6
3:45,4,107 - 100,-7
3:21,4,109 - 100,-9
3:02,4,109 - 101,-8
2:43,4,110 - 101,-9
2:26,4,110 - 103,-7
2:12,4,113 - 103,-10
1:58,4,113 - 104,-9
1:54,4,113 - 104,-9
1:54,4,113 - 105,-8
1:54,4,113 - 106,-7
1:54,4,113 - 107,-6
1:30,4,113 - 109,-4
1:18,4,115 - 109,-6
1:07,4,115 - 111,-4
1:07,4,115 - 112,-3
0:09,4,116 - 112,-4
0:09,4,117 - 112,-5
0:02,4,117 - 112,-5
0:01,4,117 - 115,-2
0:00,4,117 - 115,-2
0:00,4,117 - 115,-2
