PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:20,1,2 - 0,-2
10:38,1,2 - 2,TIE
9:53,1,4 - 2,-2
9:32,1,5 - 2,-3
9:32,1,6 - 2,-4
9:18,1,6 - 3,-3
8:35,1,8 - 3,-5
8:14,1,8 - 6,-2
7:47,1,8 - 8,TIE
7:30,1,10 - 8,-2
7:19,1,10 - 10,TIE
7:09,1,13 - 10,-3
6:44,1,15 - 10,-5
6:15,1,15 - 12,-3
5:27,1,15 - 13,-2
5:06,1,15 - 15,TIE
4:31,1,15 - 16,1
3:58,1,17 - 16,-1
3:41,1,17 - 18,1
3:17,1,19 - 18,-1
1:58,1,20 - 18,-2
1:28,1,20 - 20,TIE
1:09,1,22 - 20,-2
0:34,1,24 - 20,-4
0:00,1,24 - 20,-4
12:00,2,24 - 20,-4
11:05,2,24 - 22,-2
10:37,2,24 - 24,TIE
10:14,2,26 - 24,-2
10:14,2,27 - 24,-3
9:43,2,29 - 24,-5
9:22,2,29 - 26,-3
8:51,2,31 - 26,-5
8:12,2,33 - 26,-7
7:51,2,33 - 29,-4
7:13,2,35 - 29,-6
6:24,2,35 - 31,-4
5:13,2,35 - 32,-3
3:12,2,35 - 34,-1
2:36,2,38 - 34,-4
2:21,2,38 - 36,-2
2:08,2,40 - 36,-4
1:41,2,43 - 36,-7
0:31,2,46 - 36,-10
0:18,2,46 - 37,-9
0:04,2,49 - 37,-12
0:00,2,49 - 37,-12
12:00,3,49 - 37,-12
11:03,3,49 - 39,-10
10:33,3,51 - 39,-12
10:10,3,51 - 41,-10
9:39,3,51 - 43,-8
9:39,3,51 - 44,-7
9:20,3,54 - 44,-10
9:10,3,54 - 47,-7
8:55,3,56 - 47,-9
8:34,3,56 - 48,-8
7:45,3,56 - 51,-5
7:28,3,58 - 51,-7
6:43,3,60 - 51,-9
6:22,3,60 - 53,-7
5:52,3,60 - 56,-4
5:33,3,62 - 56,-6
5:07,3,64 - 56,-8
4:55,3,64 - 59,-5
4:24,3,64 - 61,-3
4:08,3,65 - 61,-4
3:35,3,65 - 63,-2
3:16,3,67 - 63,-4
2:54,3,67 - 64,-3
2:09,3,69 - 64,-5
1:34,3,72 - 64,-8
1:02,3,74 - 64,-10
0:50,3,74 - 67,-7
0:00,3,74 - 67,-7
12:00,4,74 - 67,-7
11:34,4,77 - 67,-10
11:07,4,80 - 67,-13
10:33,4,83 - 67,-16
10:19,4,83 - 68,-15
10:19,4,83 - 69,-14
9:55,4,83 - 70,-13
9:55,4,83 - 71,-12
8:50,4,83 - 72,-11
8:50,4,83 - 73,-10
8:20,4,83 - 75,-8
8:04,4,83 - 76,-7
7:15,4,83 - 78,-5
6:50,4,83 - 80,-3
6:09,4,85 - 80,-5
5:55,4,85 - 82,-3
5:33,4,85 - 84,-1
5:14,4,86 - 84,-2
4:48,4,87 - 84,-3
4:38,4,87 - 84,-3
4:38,4,87 - 85,-2
4:38,4,87 - 86,-1
4:38,4,87 - 87,TIE
4:20,4,89 - 87,-2
4:00,4,91 - 87,-4
2:42,4,91 - 89,-2
1:38,4,91 - 89,-2
1:29,4,92 - 89,-3
1:18,4,92 - 91,-1
0:32,4,92 - 91,-1
0:16,4,93 - 91,-2
0:00,4,93 - 91,-2
