PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:12,1,2 - 0,-2
10:45,1,2 - 2,TIE
10:25,1,5 - 2,-3
10:04,1,5 - 4,-1
9:44,1,5 - 6,1
9:44,1,5 - 7,2
9:29,1,8 - 7,-1
9:03,1,8 - 9,1
8:37,1,10 - 9,-1
8:16,1,10 - 12,2
6:56,1,13 - 12,-1
6:41,1,13 - 14,1
5:31,1,15 - 14,-1
4:11,1,17 - 14,-3
3:54,1,17 - 17,TIE
3:41,1,19 - 17,-2
2:49,1,21 - 17,-4
2:35,1,21 - 19,-2
1:50,1,23 - 19,-4
1:00,1,23 - 21,-2
0:48,1,23 - 23,TIE
0:27,1,26 - 23,-3
0:00,1,26 - 23,-3
12:00,2,26 - 23,-3
11:50,2,26 - 26,TIE
11:25,2,26 - 27,1
11:25,2,26 - 28,2
11:14,2,28 - 28,TIE
10:58,2,28 - 30,2
10:22,2,28 - 33,5
9:36,2,29 - 33,4
8:45,2,29 - 35,6
8:15,2,29 - 37,8
8:03,2,30 - 37,7
7:38,2,33 - 37,4
7:00,2,36 - 37,1
6:26,2,38 - 37,-1
5:32,2,38 - 40,2
4:41,2,40 - 40,TIE
4:12,2,42 - 40,-2
3:40,2,45 - 40,-5
3:10,2,45 - 41,-4
2:15,2,45 - 43,-2
2:01,2,47 - 43,-4
1:25,2,49 - 43,-6
1:01,2,49 - 46,-3
0:00,2,49 - 46,-3
12:00,3,49 - 46,-3
11:07,3,51 - 46,-5
10:38,3,51 - 48,-3
10:10,3,54 - 48,-6
9:41,3,54 - 50,-4
9:18,3,54 - 52,-2
9:18,3,54 - 53,-1
8:29,3,54 - 56,2
8:13,3,56 - 56,TIE
7:57,3,56 - 59,3
7:57,3,56 - 60,4
7:20,3,56 - 62,6
6:38,3,56 - 64,8
6:04,3,58 - 64,6
5:13,3,58 - 66,8
4:45,3,58 - 68,10
4:29,3,60 - 68,8
4:29,3,61 - 68,7
4:21,3,61 - 71,10
3:56,3,61 - 73,12
3:39,3,61 - 76,15
3:16,3,63 - 76,13
2:56,3,63 - 78,15
2:26,3,63 - 79,16
2:26,3,63 - 80,17
2:04,3,63 - 81,18
1:52,3,65 - 81,16
0:44,3,65 - 84,19
0:00,3,65 - 84,19
12:00,4,65 - 84,19
11:00,4,68 - 84,16
10:43,4,68 - 87,19
10:05,4,68 - 89,21
9:46,4,70 - 89,19
9:12,4,72 - 89,17
7:49,4,74 - 89,15
6:53,4,74 - 91,17
6:39,4,76 - 91,15
6:12,4,78 - 91,13
5:41,4,78 - 93,15
4:29,4,78 - 96,18
3:24,4,80 - 96,16
2:58,4,82 - 96,14
1:46,4,82 - 99,17
1:31,4,85 - 99,14
0:40,4,88 - 99,11
0:11,4,91 - 99,8
0:00,4,91 - 99,8
