PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:47,1,0 - 3,3
10:12,1,0 - 5,5
9:11,1,3 - 5,2
8:49,1,6 - 5,-1
7:43,1,6 - 7,1
7:43,1,6 - 7,1
6:58,1,6 - 10,4
6:39,1,7 - 10,3
6:39,1,8 - 10,2
6:01,1,8 - 11,3
5:17,1,10 - 11,1
4:46,1,13 - 11,-2
4:33,1,13 - 13,TIE
4:33,1,13 - 14,1
4:14,1,14 - 14,TIE
3:57,1,14 - 17,3
3:33,1,14 - 19,5
3:13,1,17 - 19,2
2:03,1,19 - 19,TIE
1:44,1,19 - 21,2
1:17,1,19 - 22,3
1:17,1,19 - 23,4
0:42,1,19 - 25,6
0:00,1,19 - 25,6
12:00,2,19 - 25,6
11:08,2,22 - 25,3
10:21,2,22 - 26,4
10:21,2,22 - 27,5
9:02,2,22 - 29,7
8:30,2,22 - 31,9
8:18,2,23 - 31,8
8:18,2,24 - 31,7
8:05,2,24 - 33,9
8:05,2,24 - 34,10
7:09,2,26 - 34,8
6:56,2,26 - 35,9
6:56,2,26 - 36,10
6:42,2,28 - 36,8
6:26,2,30 - 36,6
6:13,2,30 - 38,8
6:13,2,30 - 39,9
5:58,2,32 - 39,7
5:51,2,32 - 42,10
5:25,2,35 - 42,7
5:09,2,35 - 44,9
4:33,2,35 - 46,11
4:32,2,35 - 46,11
4:21,2,36 - 46,10
4:21,2,37 - 46,9
4:05,2,37 - 48,11
4:05,2,37 - 49,12
3:42,2,37 - 51,14
3:28,2,38 - 51,13
3:28,2,39 - 51,12
3:10,2,39 - 53,14
2:55,2,40 - 53,13
1:50,2,42 - 53,11
0:54,2,43 - 53,10
0:36,2,45 - 53,8
0:01,2,45 - 54,9
0:01,2,45 - 55,10
0:00,2,45 - 55,10
12:00,3,45 - 55,10
11:42,3,47 - 55,8
11:19,3,50 - 55,5
11:04,3,50 - 58,8
10:42,3,53 - 58,5
10:25,3,53 - 60,7
9:54,3,53 - 62,9
9:31,3,55 - 62,7
9:05,3,57 - 62,5
8:48,3,57 - 64,7
8:04,3,57 - 67,10
7:30,3,57 - 69,12
7:21,3,59 - 69,10
6:47,3,61 - 69,8
6:47,3,62 - 69,7
5:32,3,62 - 72,10
5:11,3,64 - 72,8
5:01,3,64 - 74,10
4:35,3,66 - 74,8
4:23,3,66 - 76,10
4:15,3,67 - 76,9
4:15,3,68 - 76,8
3:47,3,71 - 76,5
3:16,3,71 - 79,8
2:41,3,72 - 79,7
2:20,3,74 - 79,5
1:35,3,74 - 81,7
1:35,3,74 - 81,7
1:35,3,74 - 82,8
1:25,3,74 - 84,10
0:49,3,75 - 84,9
0:07,3,77 - 84,7
0:00,3,77 - 86,9
0:00,3,77 - 86,9
0:00,3,77 - 86,9
12:00,4,77 - 86,9
11:34,4,79 - 86,7
11:12,4,79 - 89,10
10:52,4,80 - 89,9
10:52,4,81 - 89,8
10:04,4,81 - 92,11
9:45,4,83 - 92,9
9:20,4,85 - 92,7
9:05,4,85 - 94,9
8:04,4,85 - 96,11
7:55,4,87 - 96,9
7:36,4,87 - 98,11
7:00,4,87 - 100,13
6:42,4,89 - 100,11
6:18,4,89 - 103,14
5:37,4,91 - 103,12
5:21,4,92 - 103,11
4:52,4,94 - 103,9
4:52,4,95 - 103,8
4:52,4,96 - 103,7
4:24,4,98 - 103,5
3:45,4,100 - 103,3
3:30,4,100 - 105,5
3:05,4,102 - 105,3
2:44,4,102 - 107,5
2:28,4,103 - 107,4
2:18,4,103 - 108,5
1:59,4,104 - 108,4
1:45,4,104 - 111,7
1:38,4,106 - 111,5
1:13,4,106 - 113,7
0:55,4,106 - 114,8
0:55,4,106 - 115,9
0:48,4,108 - 115,7
0:37,4,108 - 116,8
0:37,4,108 - 117,9
0:31,4,110 - 117,7
0:25,4,110 - 119,9
0:20,4,112 - 119,7
0:12,4,112 - 121,9
0:00,4,112 - 121,9
