PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:09,1,0 - 2,2
10:47,1,0 - 5,5
8:38,1,2 - 5,3
8:15,1,2 - 8,6
7:56,1,5 - 8,3
6:58,1,7 - 8,1
6:30,1,9 - 8,-1
6:30,1,10 - 8,-2
6:09,1,10 - 10,TIE
5:14,1,13 - 10,-3
4:45,1,15 - 10,-5
4:22,1,15 - 12,-3
4:20,1,15 - 13,-2
4:08,1,18 - 13,-5
3:44,1,18 - 15,-3
3:28,1,20 - 15,-5
0:42,1,20 - 17,-3
0:20,1,20 - 19,-1
0:00,1,20 - 19,-1
12:00,2,20 - 19,-1
11:49,2,20 - 22,2
10:08,2,21 - 22,1
9:37,2,21 - 24,3
9:04,2,21 - 27,6
7:45,2,21 - 29,8
6:58,2,23 - 29,6
6:35,2,23 - 31,8
5:25,2,25 - 31,6
5:11,2,25 - 32,7
4:18,2,27 - 32,5
3:41,2,27 - 34,7
3:18,2,30 - 34,4
2:12,2,30 - 36,6
1:56,2,33 - 36,3
1:49,2,33 - 38,5
1:32,2,35 - 38,3
1:19,2,35 - 40,5
1:09,2,36 - 40,4
1:09,2,37 - 40,3
0:40,2,39 - 40,1
0:32,2,39 - 42,3
0:05,2,41 - 42,1
0:00,2,41 - 42,1
12:00,3,41 - 42,1
10:29,3,43 - 42,-1
10:07,3,43 - 44,1
9:23,3,45 - 44,-1
8:06,3,45 - 46,1
6:59,3,47 - 46,-1
6:03,3,47 - 48,1
5:48,3,49 - 48,-1
5:19,3,49 - 49,TIE
5:01,3,51 - 49,-2
4:45,3,51 - 51,TIE
4:27,3,51 - 53,2
4:04,3,52 - 53,1
3:42,3,52 - 55,3
3:31,3,53 - 55,2
3:31,3,54 - 55,1
2:54,3,54 - 57,3
2:54,3,54 - 58,4
1:42,3,55 - 58,3
1:42,3,56 - 58,2
1:22,3,56 - 60,4
0:57,3,58 - 60,2
0:03,3,60 - 60,TIE
0:00,3,60 - 60,TIE
12:00,4,60 - 60,TIE
11:17,4,62 - 60,-2
10:30,4,62 - 62,TIE
9:42,4,64 - 62,-2
9:24,4,64 - 64,TIE
8:46,4,64 - 66,2
8:13,4,64 - 68,4
7:54,4,66 - 68,2
7:40,4,66 - 69,3
7:40,4,66 - 70,4
6:41,4,69 - 70,1
6:27,4,69 - 72,3
6:05,4,69 - 73,4
6:05,4,69 - 74,5
5:42,4,71 - 74,3
5:12,4,71 - 76,5
4:16,4,72 - 76,4
4:16,4,73 - 76,3
3:52,4,73 - 78,5
2:24,4,73 - 80,7
2:20,4,74 - 80,6
2:20,4,75 - 80,5
2:09,4,75 - 81,6
1:55,4,78 - 81,3
1:19,4,78 - 83,5
1:11,4,79 - 83,4
1:11,4,80 - 83,3
0:47,4,80 - 85,5
0:32,4,82 - 85,3
0:03,4,82 - 86,4
0:00,4,82 - 86,4
