PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:49,1,0 - 2,2
11:49,1,0 - 3,3
10:46,1,2 - 3,1
10:33,1,2 - 5,3
9:41,1,2 - 7,5
9:25,1,5 - 7,2
9:09,1,5 - 8,3
9:09,1,5 - 9,4
8:59,1,7 - 9,2
8:17,1,7 - 11,4
8:04,1,9 - 11,2
7:54,1,9 - 13,4
7:41,1,11 - 13,2
7:27,1,11 - 15,4
7:02,1,12 - 15,3
6:38,1,14 - 15,1
6:06,1,14 - 16,2
6:06,1,14 - 17,3
5:59,1,16 - 17,1
5:34,1,16 - 19,3
5:24,1,18 - 19,1
5:06,1,20 - 19,-1
4:53,1,20 - 20,TIE
4:28,1,20 - 21,1
4:28,1,20 - 22,2
4:13,1,23 - 22,-1
3:56,1,23 - 24,1
3:03,1,25 - 24,-1
2:38,1,25 - 26,1
2:01,1,25 - 29,4
1:53,1,27 - 29,2
1:51,1,27 - 29,2
1:31,1,27 - 31,4
0:58,1,27 - 34,7
0:07,1,27 - 37,10
0:02,1,29 - 37,8
0:00,1,29 - 37,8
12:00,2,29 - 37,8
11:25,2,31 - 37,6
10:39,2,31 - 39,8
10:11,2,31 - 42,11
9:22,2,31 - 44,13
9:10,2,33 - 44,11
8:53,2,33 - 46,13
8:53,2,33 - 47,14
8:14,2,33 - 49,16
7:56,2,35 - 49,14
7:10,2,35 - 51,16
6:50,2,37 - 51,14
6:37,2,37 - 52,15
6:37,2,37 - 53,16
6:29,2,40 - 53,13
5:53,2,40 - 56,16
5:32,2,42 - 56,14
5:25,2,42 - 58,16
5:25,2,42 - 59,17
5:15,2,44 - 59,15
5:05,2,44 - 62,18
2:23,2,46 - 62,16
2:07,2,46 - 64,18
1:54,2,47 - 64,17
1:54,2,48 - 64,16
1:06,2,48 - 67,19
0:40,2,48 - 69,21
0:40,2,48 - 70,22
0:02,2,48 - 72,24
0:00,2,48 - 72,24
12:00,3,48 - 72,24
11:45,3,50 - 72,22
10:20,3,50 - 74,24
10:02,3,50 - 75,25
9:35,3,50 - 78,28
8:19,3,52 - 78,26
7:28,3,54 - 78,24
7:07,3,54 - 78,24
7:07,3,55 - 78,23
6:59,3,57 - 78,21
6:26,3,57 - 81,24
5:52,3,60 - 81,21
5:39,3,60 - 84,24
5:26,3,63 - 84,21
5:10,3,63 - 87,24
4:33,3,63 - 90,27
4:17,3,65 - 90,25
4:04,3,65 - 93,28
3:51,3,67 - 93,26
3:09,3,67 - 95,28
3:09,3,67 - 96,29
2:47,3,69 - 96,27
2:24,3,71 - 96,25
2:12,3,71 - 97,26
2:12,3,71 - 98,27
2:03,3,73 - 98,25
1:30,3,75 - 98,23
1:02,3,78 - 98,20
0:28,3,80 - 98,18
0:08,3,80 - 100,20
0:00,3,82 - 100,18
0:00,3,83 - 100,17
0:00,3,83 - 100,17
12:00,4,83 - 100,17
11:40,4,84 - 100,16
11:40,4,85 - 100,15
11:27,4,85 - 102,17
11:27,4,85 - 103,18
11:04,4,85 - 105,20
9:25,4,87 - 105,18
9:25,4,88 - 105,17
9:01,4,88 - 107,19
8:18,4,88 - 110,22
8:04,4,91 - 110,19
7:14,4,92 - 110,18
7:14,4,93 - 110,17
6:51,4,93 - 111,18
6:51,4,93 - 112,19
6:29,4,93 - 115,22
6:16,4,95 - 115,20
5:29,4,98 - 115,17
5:04,4,98 - 117,19
4:35,4,98 - 119,21
4:15,4,100 - 119,19
4:02,4,100 - 122,22
3:12,4,100 - 124,24
3:02,4,101 - 124,23
2:37,4,101 - 126,25
2:24,4,103 - 126,23
1:43,4,103 - 128,25
1:00,4,103 - 130,27
0:00,4,103 - 130,27
