PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:36,1,0 - 3,3
10:42,1,2 - 3,1
10:29,1,2 - 5,3
10:01,1,2 - 8,6
9:42,1,4 - 8,4
9:25,1,4 - 10,6
9:15,1,6 - 10,4
8:42,1,8 - 10,2
8:28,1,8 - 12,4
8:17,1,10 - 12,2
8:05,1,10 - 15,5
7:50,1,12 - 15,3
7:32,1,12 - 17,5
7:10,1,12 - 19,7
6:18,1,12 - 21,9
5:53,1,12 - 23,11
5:36,1,14 - 23,9
4:33,1,15 - 23,8
4:33,1,16 - 23,7
4:18,1,19 - 23,4
3:58,1,19 - 26,7
3:34,1,21 - 26,5
3:25,1,21 - 28,7
3:09,1,23 - 28,5
2:36,1,25 - 28,3
2:21,1,25 - 30,5
2:09,1,27 - 30,3
1:39,1,29 - 30,1
1:22,1,29 - 33,4
0:55,1,29 - 35,6
0:48,1,32 - 35,3
0:34,1,32 - 37,5
0:30,1,33 - 37,4
0:18,1,33 - 40,7
0:00,1,33 - 40,7
12:00,2,33 - 40,7
11:03,2,35 - 40,5
10:49,2,35 - 42,7
10:27,2,35 - 44,9
9:42,2,37 - 44,7
8:37,2,39 - 44,5
8:23,2,39 - 46,7
7:34,2,41 - 46,5
7:19,2,41 - 48,7
7:19,2,41 - 49,8
6:53,2,41 - 51,10
6:32,2,41 - 54,13
5:53,2,43 - 54,11
5:35,2,43 - 57,14
5:14,2,43 - 60,17
4:59,2,45 - 60,15
4:33,2,45 - 63,18
4:14,2,47 - 63,16
3:44,2,47 - 66,19
3:32,2,49 - 66,17
3:11,2,51 - 66,15
2:31,2,53 - 66,13
2:07,2,53 - 68,15
1:59,2,55 - 68,13
1:42,2,55 - 70,15
0:43,2,55 - 71,16
0:43,2,55 - 72,17
0:37,2,57 - 72,15
0:00,2,57 - 72,15
12:00,3,57 - 72,15
11:50,3,59 - 72,13
11:38,3,59 - 74,15
11:11,3,61 - 74,13
10:48,3,61 - 76,15
10:40,3,63 - 76,13
10:19,3,65 - 76,11
9:26,3,67 - 76,9
9:11,3,67 - 79,12
8:45,3,67 - 81,14
8:24,3,69 - 81,12
8:07,3,69 - 83,14
7:52,3,72 - 83,11
7:08,3,72 - 86,14
6:50,3,72 - 88,16
6:42,3,75 - 88,13
6:18,3,75 - 89,14
5:41,3,75 - 92,17
5:03,3,75 - 94,19
4:52,3,76 - 94,18
4:28,3,76 - 96,20
4:16,3,79 - 96,17
3:37,3,79 - 97,18
3:37,3,79 - 98,19
3:25,3,80 - 98,18
3:25,3,81 - 98,17
2:39,3,81 - 99,18
2:39,3,81 - 100,19
2:28,3,83 - 100,17
2:09,3,83 - 102,19
1:37,3,85 - 102,17
0:57,3,87 - 102,15
0:28,3,87 - 104,17
0:17,3,88 - 104,16
0:17,3,89 - 104,15
0:00,3,89 - 104,15
12:00,4,89 - 104,15
11:39,4,89 - 106,17
11:27,4,91 - 106,15
11:08,4,91 - 107,16
10:59,4,92 - 107,15
10:23,4,93 - 107,14
10:23,4,94 - 107,13
10:11,4,95 - 107,12
10:11,4,96 - 107,11
9:31,4,96 - 108,12
9:19,4,98 - 108,10
8:09,4,100 - 108,8
7:53,4,100 - 110,10
5:55,4,102 - 110,8
5:38,4,102 - 112,10
5:28,4,104 - 112,8
4:40,4,106 - 112,6
3:46,4,106 - 114,8
3:05,4,109 - 114,5
2:45,4,109 - 116,7
2:32,4,111 - 116,5
1:53,4,111 - 118,7
1:44,4,114 - 118,4
1:31,4,114 - 120,6
1:25,4,117 - 120,3
0:48,4,119 - 120,1
0:32,4,119 - 122,3
0:31,4,119 - 122,3
0:28,4,121 - 122,1
0:05,4,121 - 123,2
0:05,4,121 - 124,3
0:01,4,124 - 124,TIE
0:01,4,124 - 124,TIE
0:00,4,124 - 127,3
0:00,4,124 - 127,3
0:00,4,124 - 127,3
