PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:25,1,0 - 2,2
10:53,1,0 - 4,4
10:30,1,0 - 5,5
10:11,1,2 - 5,3
9:54,1,2 - 8,6
9:31,1,4 - 8,4
9:16,1,4 - 10,6
9:02,1,6 - 10,4
7:46,1,9 - 10,1
7:29,1,9 - 12,3
6:52,1,9 - 14,5
5:50,1,11 - 14,3
5:29,1,11 - 15,4
5:29,1,11 - 16,5
5:12,1,13 - 16,3
4:53,1,13 - 19,6
4:22,1,13 - 21,8
3:59,1,15 - 21,6
3:10,1,15 - 23,8
2:46,1,17 - 23,6
2:28,1,17 - 26,9
2:17,1,18 - 26,8
1:46,1,20 - 26,6
1:25,1,20 - 29,9
0:03,1,22 - 29,7
0:00,1,22 - 29,7
12:00,2,22 - 29,7
11:17,2,23 - 29,6
11:17,2,24 - 29,5
10:52,2,26 - 29,3
10:17,2,28 - 29,1
9:59,2,28 - 31,3
9:43,2,30 - 31,1
9:32,2,30 - 34,4
9:05,2,32 - 34,2
8:43,2,32 - 36,4
8:27,2,34 - 36,2
8:10,2,34 - 38,4
7:41,2,36 - 38,2
6:53,2,36 - 41,5
6:01,2,39 - 41,2
5:21,2,41 - 41,TIE
5:00,2,41 - 43,2
4:12,2,41 - 45,4
3:53,2,43 - 45,2
3:53,2,44 - 45,1
3:41,2,44 - 47,3
3:23,2,47 - 47,TIE
3:02,2,47 - 49,2
2:45,2,50 - 49,-1
2:29,2,50 - 51,1
2:29,2,50 - 52,2
2:10,2,52 - 52,TIE
1:15,2,52 - 54,2
0:58,2,53 - 54,1
0:00,2,53 - 54,1
12:00,3,53 - 54,1
11:05,3,56 - 54,-2
10:01,3,58 - 54,-4
9:46,3,58 - 55,-3
9:46,3,58 - 56,-2
9:24,3,59 - 56,-3
8:14,3,59 - 58,-1
7:30,3,62 - 58,-4
6:01,3,62 - 60,-2
5:14,3,62 - 62,TIE
5:14,3,62 - 63,1
4:51,3,64 - 63,-1
4:43,3,64 - 66,2
4:06,3,64 - 68,4
3:43,3,66 - 68,2
3:21,3,66 - 71,5
2:05,3,66 - 73,7
1:25,3,68 - 73,5
1:00,3,71 - 73,2
0:42,3,71 - 74,3
0:00,3,71 - 74,3
12:00,4,71 - 74,3
11:28,4,71 - 76,5
11:01,4,71 - 78,7
10:42,4,73 - 78,5
10:42,4,74 - 78,4
9:37,4,74 - 81,7
9:15,4,76 - 81,5
7:47,4,78 - 81,3
7:22,4,78 - 84,6
7:01,4,80 - 84,4
6:47,4,80 - 86,6
6:30,4,82 - 86,4
6:09,4,82 - 88,6
5:25,4,84 - 88,4
5:00,4,84 - 90,6
4:40,4,86 - 90,4
4:40,4,87 - 90,3
4:14,4,89 - 90,1
3:18,4,91 - 90,-1
2:09,4,94 - 90,-4
1:46,4,94 - 92,-2
0:53,4,94 - 94,TIE
0:37,4,95 - 94,-1
0:25,4,97 - 94,-3
0:03,4,98 - 94,-4
0:00,4,98 - 94,-4
