PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
10:37,1,2 - 0,-2
10:17,1,2 - 2,TIE
9:50,1,2 - 4,2
7:57,1,2 - 6,4
7:41,1,4 - 6,2
7:26,1,4 - 7,3
7:11,1,6 - 7,1
7:01,1,6 - 10,4
6:53,1,9 - 10,1
6:43,1,9 - 12,3
6:09,1,9 - 14,5
5:59,1,10 - 14,4
5:59,1,11 - 14,3
5:37,1,11 - 16,5
5:20,1,13 - 16,3
5:20,1,14 - 16,2
4:54,1,15 - 16,1
4:39,1,15 - 18,3
4:14,1,15 - 21,6
3:34,1,15 - 23,8
3:24,1,16 - 23,7
3:03,1,18 - 23,5
2:39,1,18 - 25,7
2:31,1,21 - 25,4
2:12,1,21 - 27,6
1:53,1,23 - 27,4
1:39,1,23 - 29,6
0:02,1,23 - 31,8
0:00,1,23 - 31,8
12:00,2,23 - 31,8
10:57,2,25 - 31,6
10:40,2,27 - 31,4
10:40,2,28 - 31,3
9:56,2,31 - 31,TIE
9:37,2,31 - 33,2
9:07,2,31 - 35,4
8:30,2,31 - 37,6
8:18,2,34 - 37,3
7:47,2,34 - 39,5
7:31,2,35 - 39,4
7:31,2,36 - 39,3
6:47,2,36 - 41,5
6:47,2,36 - 42,6
6:11,2,36 - 45,9
5:50,2,38 - 45,7
5:22,2,40 - 45,5
5:02,2,41 - 45,4
5:02,2,42 - 45,3
5:02,2,43 - 45,2
4:38,2,46 - 45,-1
3:57,2,46 - 45,-1
3:57,2,46 - 46,TIE
3:57,2,46 - 47,1
3:46,2,49 - 47,-2
3:05,2,50 - 47,-3
2:42,2,50 - 49,-1
2:10,2,50 - 50,TIE
1:52,2,52 - 50,-2
1:29,2,53 - 50,-3
0:54,2,53 - 52,-1
0:54,2,53 - 53,TIE
0:28,2,53 - 54,1
0:28,2,53 - 55,2
0:02,2,53 - 57,4
0:00,2,53 - 57,4
12:00,3,53 - 57,4
11:46,3,55 - 57,2
10:46,3,55 - 58,3
10:31,3,56 - 58,2
10:31,3,57 - 58,1
10:05,3,59 - 58,-1
10:05,3,60 - 58,-2
8:50,3,60 - 60,TIE
8:35,3,62 - 60,-2
8:17,3,62 - 62,TIE
7:54,3,64 - 62,-2
7:01,3,65 - 62,-3
7:01,3,66 - 62,-4
6:52,3,66 - 64,-2
6:29,3,66 - 66,TIE
6:17,3,67 - 66,-1
6:17,3,68 - 66,-2
5:50,3,70 - 66,-4
5:16,3,73 - 66,-7
4:14,3,73 - 68,-5
3:58,3,73 - 70,-3
3:04,3,73 - 72,-1
2:23,3,73 - 75,2
1:56,3,73 - 77,4
1:56,3,73 - 78,5
1:16,3,73 - 79,6
1:16,3,73 - 80,7
0:33,3,73 - 83,10
0:16,3,75 - 83,8
0:04,3,75 - 85,10
0:00,3,77 - 85,8
0:00,3,77 - 85,8
0:00,3,77 - 85,8
12:00,4,77 - 85,8
11:25,4,80 - 85,5
10:55,4,80 - 87,7
10:37,4,80 - 89,9
10:04,4,83 - 89,6
9:39,4,83 - 92,9
8:37,4,83 - 94,11
7:04,4,85 - 94,9
6:29,4,86 - 94,8
5:08,4,87 - 94,7
3:40,4,88 - 94,6
3:40,4,89 - 94,5
3:16,4,89 - 94,5
2:31,4,89 - 96,7
2:14,4,91 - 96,5
1:38,4,93 - 96,3
0:10,4,93 - 98,5
0:00,4,93 - 98,5
