PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:31,1,3 - 0,-3
10:48,1,3 - 2,-1
9:51,1,3 - 5,2
9:21,1,5 - 5,TIE
8:47,1,7 - 5,-2
8:17,1,10 - 5,-5
8:07,1,10 - 7,-3
8:07,1,10 - 8,-2
7:55,1,12 - 8,-4
7:43,1,12 - 10,-2
6:57,1,12 - 12,TIE
6:18,1,12 - 13,1
6:18,1,12 - 14,2
5:59,1,14 - 14,TIE
5:26,1,16 - 14,-2
5:11,1,16 - 17,1
4:40,1,18 - 17,-1
4:14,1,18 - 20,2
3:45,1,18 - 22,4
3:45,1,18 - 23,5
2:27,1,20 - 23,3
2:04,1,20 - 25,5
1:14,1,22 - 25,3
0:33,1,24 - 25,1
0:00,1,24 - 25,1
12:00,2,24 - 25,1
11:43,2,26 - 25,-1
10:14,2,26 - 26,TIE
10:14,2,26 - 27,1
9:54,2,29 - 27,-2
9:29,2,29 - 29,TIE
9:16,2,31 - 29,-2
8:55,2,31 - 31,TIE
8:22,2,33 - 31,-2
7:34,2,35 - 31,-4
7:11,2,37 - 31,-6
6:55,2,37 - 34,-3
6:02,2,37 - 36,-1
5:09,2,40 - 36,-4
5:01,2,40 - 37,-3
4:37,2,40 - 39,-1
4:16,2,42 - 39,-3
3:59,2,42 - 42,TIE
3:21,2,42 - 44,2
2:20,2,42 - 46,4
2:20,2,42 - 47,5
1:34,2,44 - 47,3
1:04,2,47 - 47,TIE
0:38,2,47 - 50,3
0:02,2,47 - 52,5
0:02,2,47 - 53,6
0:00,2,47 - 53,6
12:00,3,47 - 53,6
11:48,3,48 - 53,5
10:39,3,48 - 54,6
10:39,3,48 - 55,7
10:18,3,48 - 56,8
10:18,3,48 - 57,9
10:03,3,50 - 57,7
9:50,3,50 - 59,9
9:24,3,52 - 59,7
9:12,3,52 - 62,10
8:52,3,54 - 62,8
8:28,3,56 - 62,6
8:12,3,56 - 64,8
7:54,3,59 - 64,5
7:34,3,59 - 67,8
6:53,3,59 - 69,10
6:36,3,61 - 69,8
6:25,3,61 - 71,10
5:44,3,63 - 71,8
5:27,3,63 - 73,10
5:08,3,64 - 73,9
5:08,3,65 - 73,8
3:59,3,68 - 73,5
3:38,3,68 - 75,7
3:20,3,71 - 75,4
2:55,3,71 - 77,6
2:11,3,73 - 77,4
1:38,3,75 - 77,2
1:03,3,77 - 77,TIE
0:37,3,77 - 79,2
0:06,3,77 - 82,5
0:00,3,77 - 82,5
12:00,4,77 - 82,5
11:45,4,77 - 84,7
10:48,4,77 - 86,9
9:15,4,79 - 86,7
8:54,4,79 - 89,10
8:40,4,82 - 89,7
7:52,4,82 - 90,8
7:13,4,83 - 90,7
6:33,4,85 - 90,5
6:20,4,85 - 92,7
5:40,4,87 - 92,5
5:27,4,87 - 94,7
4:59,4,87 - 95,8
4:59,4,87 - 96,9
4:45,4,89 - 96,7
4:13,4,89 - 98,9
3:49,4,91 - 98,7
3:32,4,91 - 100,9
3:19,4,92 - 100,8
2:20,4,95 - 100,5
1:33,4,97 - 100,3
1:07,4,99 - 100,1
0:49,4,99 - 102,3
0:36,4,102 - 102,TIE
0:00,4,102 - 102,TIE
0:00,4,102 - 102,TIE
5:00,5,102 - 102,TIE
4:24,5,105 - 102,-3
4:09,5,105 - 104,-1
4:09,5,105 - 105,TIE
3:45,5,108 - 105,-3
3:15,5,110 - 105,-5
2:56,5,110 - 107,-3
1:34,5,111 - 107,-4
1:34,5,112 - 107,-5
0:58,5,114 - 107,-7
0:32,5,115 - 107,-8
0:32,5,116 - 107,-9
0:27,5,116 - 109,-7
0:00,5,116 - 109,-7
