PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
10:34,1,2 - 0,-2
10:34,1,3 - 0,-3
10:15,1,3 - 2,-1
9:48,1,3 - 5,2
9:12,1,5 - 5,TIE
8:31,1,8 - 5,-3
8:12,1,8 - 7,-1
7:22,1,8 - 10,2
6:31,1,10 - 10,TIE
6:25,1,10 - 12,2
5:13,1,10 - 14,4
4:50,1,13 - 14,1
4:05,1,15 - 14,-1
3:53,1,15 - 15,TIE
3:53,1,15 - 16,1
3:05,1,17 - 16,-1
2:40,1,19 - 16,-3
2:19,1,19 - 19,TIE
1:38,1,19 - 21,2
1:24,1,22 - 21,-1
0:58,1,22 - 23,1
0:45,1,24 - 23,-1
0:45,1,25 - 23,-2
0:03,1,27 - 23,-4
0:00,1,27 - 23,-4
12:00,2,27 - 23,-4
10:39,2,27 - 26,-1
10:01,2,29 - 26,-3
9:29,2,29 - 28,-1
8:32,2,29 - 30,1
7:53,2,29 - 31,2
7:53,2,29 - 32,3
7:26,2,29 - 34,5
7:26,2,29 - 35,6
6:37,2,29 - 37,8
6:15,2,31 - 37,6
5:59,2,31 - 40,9
5:34,2,31 - 42,11
5:03,2,31 - 45,14
4:38,2,31 - 46,15
4:38,2,31 - 47,16
4:05,2,31 - 48,17
3:45,2,32 - 48,16
3:45,2,33 - 48,15
3:30,2,35 - 48,13
3:06,2,35 - 50,15
2:55,2,37 - 50,13
2:37,2,37 - 52,15
2:17,2,38 - 52,14
1:52,2,40 - 52,12
1:06,2,43 - 52,9
0:50,2,43 - 54,11
0:31,2,43 - 56,13
0:09,2,44 - 56,12
0:09,2,45 - 56,11
0:00,2,45 - 59,14
0:00,2,45 - 59,14
12:00,3,45 - 59,14
11:45,3,47 - 59,12
10:59,3,49 - 59,10
10:43,3,49 - 61,12
10:25,3,52 - 61,9
9:55,3,55 - 61,6
9:31,3,55 - 63,8
9:14,3,56 - 63,7
9:09,3,58 - 63,5
8:14,3,58 - 66,8
8:14,3,58 - 67,9
7:26,3,58 - 69,11
7:07,3,61 - 69,8
7:07,3,62 - 69,7
6:47,3,62 - 72,10
6:31,3,65 - 72,7
6:06,3,65 - 74,9
5:57,3,67 - 74,7
5:42,3,67 - 75,8
5:42,3,67 - 76,9
4:57,3,70 - 76,6
4:27,3,72 - 76,4
4:04,3,74 - 76,2
4:04,3,75 - 76,1
3:44,3,75 - 78,3
3:26,3,77 - 78,1
3:26,3,78 - 78,TIE
2:54,3,81 - 78,-3
2:25,3,83 - 78,-5
1:55,3,84 - 78,-6
1:55,3,85 - 78,-7
1:40,3,85 - 81,-4
0:30,3,85 - 83,-2
0:30,3,85 - 84,-1
0:00,3,85 - 84,-1
12:00,4,85 - 84,-1
11:29,4,88 - 84,-4
9:37,4,88 - 86,-2
9:21,4,90 - 86,-4
9:04,4,90 - 88,-2
8:30,4,90 - 89,-1
8:30,4,90 - 90,TIE
7:59,4,92 - 90,-2
7:14,4,92 - 92,TIE
6:57,4,95 - 92,-3
6:24,4,97 - 92,-5
6:09,4,97 - 94,-3
5:31,4,97 - 96,-1
5:11,4,99 - 96,-3
3:46,4,101 - 96,-5
3:26,4,101 - 98,-3
3:12,4,103 - 98,-5
2:54,4,103 - 99,-4
2:54,4,103 - 100,-3
2:54,4,103 - 101,-2
2:35,4,104 - 101,-3
2:35,4,105 - 101,-4
1:32,4,105 - 104,-1
1:19,4,107 - 104,-3
1:05,4,107 - 106,-1
0:55,4,108 - 106,-2
0:55,4,109 - 106,-3
0:40,4,109 - 109,TIE
0:18,4,111 - 109,-2
0:10,4,111 - 111,TIE
0:10,4,111 - 112,1
0:04,4,113 - 112,-1
0:04,4,114 - 112,-2
0:00,4,114 - 114,TIE
0:00,4,114 - 114,TIE
5:00,5,114 - 114,TIE
2:01,5,116 - 114,-2
1:51,5,116 - 116,TIE
1:37,5,118 - 116,-2
1:37,5,119 - 116,-3
0:51,5,119 - 116,-3
0:37,5,119 - 119,TIE
0:01,5,121 - 119,-2
0:00,5,121 - 119,-2
