PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:01,1,2 - 0,-2
10:50,1,2 - 3,1
10:29,1,5 - 3,-2
10:12,1,5 - 5,TIE
9:45,1,5 - 7,2
9:05,1,5 - 9,4
8:31,1,5 - 12,7
7:58,1,5 - 14,9
7:15,1,7 - 14,7
7:07,1,7 - 15,8
6:52,1,9 - 15,6
6:43,1,9 - 17,8
5:54,1,9 - 20,11
5:27,1,12 - 20,8
5:06,1,12 - 21,9
4:10,1,13 - 21,8
4:10,1,14 - 21,7
3:48,1,16 - 21,5
3:20,1,18 - 21,3
2:43,1,18 - 23,5
2:29,1,19 - 23,4
2:11,1,19 - 25,6
1:52,1,21 - 25,4
1:21,1,21 - 26,5
0:52,1,24 - 26,2
0:00,1,24 - 26,2
12:00,2,24 - 26,2
11:49,2,24 - 29,5
10:43,2,24 - 31,7
10:21,2,26 - 31,5
9:14,2,28 - 31,3
8:41,2,30 - 31,1
8:20,2,30 - 33,3
7:44,2,33 - 33,TIE
7:30,2,33 - 36,3
6:02,2,35 - 36,1
6:02,2,36 - 36,TIE
5:52,2,36 - 37,1
5:52,2,36 - 38,2
5:36,2,38 - 38,TIE
5:24,2,38 - 40,2
5:03,2,38 - 43,5
4:30,2,38 - 45,7
4:10,2,40 - 45,5
3:21,2,40 - 47,7
2:53,2,40 - 49,9
2:33,2,43 - 49,6
1:51,2,45 - 49,4
1:43,2,45 - 52,7
1:07,2,45 - 53,8
0:45,2,48 - 53,5
0:00,2,48 - 53,5
12:00,3,48 - 53,5
11:10,3,50 - 53,3
10:57,3,50 - 55,5
10:31,3,50 - 57,7
9:43,3,52 - 57,5
9:14,3,54 - 57,3
8:20,3,54 - 59,5
7:58,3,56 - 59,3
6:08,3,58 - 59,1
5:46,3,58 - 60,2
5:46,3,58 - 61,3
5:46,3,58 - 62,4
3:06,3,58 - 64,6
2:08,3,61 - 64,3
1:48,3,61 - 66,5
1:02,3,62 - 66,4
0:34,3,63 - 66,3
0:34,3,64 - 66,2
0:13,3,64 - 68,4
0:00,3,64 - 68,4
12:00,4,64 - 68,4
11:44,4,67 - 68,1
10:56,4,68 - 68,TIE
10:56,4,69 - 68,-1
10:33,4,71 - 68,-3
10:01,4,73 - 68,-5
9:34,4,73 - 70,-3
9:13,4,75 - 70,-5
8:58,4,75 - 72,-3
8:10,4,76 - 72,-4
8:10,4,77 - 72,-5
8:02,4,77 - 73,-4
7:18,4,79 - 73,-6
7:18,4,80 - 73,-7
6:44,4,82 - 73,-9
6:27,4,82 - 75,-7
5:43,4,82 - 78,-4
5:25,4,84 - 78,-6
5:11,4,84 - 79,-5
5:11,4,84 - 80,-4
4:58,4,85 - 80,-5
4:44,4,85 - 83,-2
4:16,4,85 - 85,TIE
3:52,4,85 - 87,2
3:06,4,85 - 89,4
2:46,4,87 - 89,2
2:09,4,89 - 89,TIE
1:53,4,89 - 91,2
1:53,4,89 - 92,3
1:23,4,92 - 92,TIE
1:02,4,94 - 92,-2
0:22,4,94 - 92,-2
0:10,4,94 - 95,1
0:03,4,94 - 96,2
0:03,4,94 - 97,3
0:00,4,94 - 97,3
