PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:41,1,3 - 0,-3
11:04,1,3 - 2,-1
11:04,1,3 - 3,TIE
10:48,1,6 - 3,-3
10:37,1,6 - 5,-1
10:25,1,9 - 5,-4
10:00,1,11 - 5,-6
10:00,1,12 - 5,-7
8:56,1,14 - 5,-9
8:31,1,14 - 7,-7
7:18,1,16 - 7,-9
6:55,1,16 - 9,-7
6:37,1,18 - 9,-9
5:29,1,20 - 9,-11
4:50,1,20 - 12,-8
4:13,1,20 - 14,-6
3:43,1,20 - 16,-4
2:51,1,20 - 18,-2
2:34,1,21 - 18,-3
2:15,1,23 - 18,-5
1:37,1,23 - 21,-2
1:12,1,23 - 24,1
0:00,1,23 - 26,3
0:00,1,23 - 26,3
0:00,1,23 - 26,3
12:00,2,23 - 26,3
11:48,2,23 - 28,5
11:31,2,23 - 29,6
11:31,2,23 - 30,7
10:47,2,23 - 30,7
9:31,2,23 - 33,10
9:17,2,24 - 33,9
9:17,2,25 - 33,8
8:56,2,25 - 36,11
8:48,2,27 - 36,9
8:38,2,27 - 37,10
8:30,2,28 - 37,9
8:30,2,29 - 37,8
8:02,2,29 - 38,9
8:02,2,29 - 39,10
7:23,2,30 - 39,9
7:23,2,31 - 39,8
7:12,2,32 - 39,7
6:49,2,32 - 41,9
6:32,2,35 - 41,6
5:47,2,35 - 42,7
5:38,2,35 - 45,10
5:28,2,38 - 45,7
5:08,2,38 - 46,8
4:42,2,38 - 48,10
4:18,2,40 - 48,8
4:09,2,40 - 50,10
3:28,2,43 - 50,7
2:58,2,45 - 50,5
2:08,2,47 - 50,3
1:43,2,47 - 52,5
1:10,2,49 - 52,3
1:00,2,49 - 54,5
0:49,2,51 - 54,3
0:03,2,53 - 54,1
0:03,2,54 - 54,TIE
0:00,2,54 - 54,TIE
12:00,3,54 - 54,TIE
11:37,3,56 - 54,-2
11:13,3,58 - 54,-4
10:41,3,58 - 56,-2
10:14,3,60 - 56,-4
9:50,3,60 - 58,-2
9:19,3,60 - 61,1
8:51,3,60 - 63,3
8:17,3,60 - 65,5
7:23,3,63 - 65,2
5:58,3,66 - 65,-1
5:35,3,66 - 67,1
5:12,3,66 - 69,3
5:00,3,68 - 69,1
4:46,3,68 - 71,3
4:15,3,68 - 73,5
4:02,3,71 - 73,2
3:31,3,73 - 73,TIE
2:49,3,75 - 73,-2
2:49,3,76 - 73,-3
2:06,3,76 - 74,-2
1:05,3,79 - 74,-5
0:35,3,81 - 74,-7
0:18,3,81 - 75,-6
0:00,3,81 - 75,-6
12:00,4,81 - 75,-6
11:38,4,83 - 75,-8
10:39,4,83 - 78,-5
9:56,4,83 - 80,-3
9:48,4,85 - 80,-5
9:43,4,85 - 82,-3
9:43,4,85 - 83,-2
9:05,4,87 - 83,-4
8:48,4,87 - 86,-1
8:28,4,89 - 86,-3
7:32,4,89 - 88,-1
7:16,4,92 - 88,-4
5:31,4,92 - 90,-2
5:13,4,94 - 90,-4
4:02,4,94 - 92,-2
3:46,4,97 - 92,-5
2:51,4,97 - 95,-2
1:45,4,97 - 97,TIE
1:04,4,97 - 99,2
0:51,4,100 - 99,-1
0:46,4,100 - 99,-1
0:00,4,101 - 99,-2
0:00,4,101 - 99,-2
