PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:12,1,1 - 0,-1
11:12,1,2 - 0,-2
10:55,1,2 - 2,TIE
9:47,1,2 - 4,2
9:17,1,2 - 6,4
9:02,1,4 - 6,2
8:38,1,4 - 8,4
8:38,1,4 - 9,5
8:11,1,6 - 9,3
7:35,1,6 - 11,5
7:14,1,8 - 11,3
6:47,1,10 - 11,1
6:04,1,12 - 11,-1
5:37,1,12 - 13,1
4:52,1,12 - 15,3
4:32,1,14 - 15,1
4:19,1,14 - 17,3
3:38,1,17 - 17,TIE
3:01,1,17 - 18,1
3:01,1,17 - 19,2
2:43,1,17 - 21,4
1:00,1,20 - 21,1
0:36,1,22 - 21,-1
0:00,1,22 - 21,-1
12:00,2,22 - 21,-1
10:35,2,22 - 24,2
10:04,2,22 - 25,3
9:52,2,24 - 25,1
9:33,2,24 - 27,3
9:06,2,26 - 27,1
8:37,2,28 - 27,-1
8:27,2,28 - 29,1
8:11,2,31 - 29,-2
7:24,2,31 - 31,TIE
6:54,2,31 - 32,1
6:54,2,31 - 33,2
6:36,2,33 - 33,TIE
6:21,2,35 - 33,-2
5:54,2,36 - 33,-3
5:54,2,37 - 33,-4
5:30,2,37 - 35,-2
5:12,2,39 - 35,-4
5:02,2,39 - 36,-3
4:21,2,41 - 36,-5
3:51,2,43 - 36,-7
3:18,2,45 - 36,-9
2:55,2,45 - 37,-8
2:22,2,45 - 39,-6
1:52,2,46 - 39,-7
1:52,2,47 - 39,-8
1:41,2,47 - 41,-6
1:22,2,49 - 41,-8
0:19,2,51 - 41,-10
0:00,2,51 - 41,-10
12:00,3,51 - 41,-10
10:58,3,53 - 41,-12
10:44,3,53 - 43,-10
10:25,3,53 - 45,-8
9:53,3,53 - 47,-6
9:12,3,53 - 50,-3
8:44,3,53 - 52,-1
8:02,3,55 - 52,-3
7:50,3,55 - 52,-3
7:40,3,55 - 54,-1
7:16,3,57 - 54,-3
5:59,3,59 - 54,-5
5:23,3,62 - 54,-8
4:47,3,63 - 54,-9
4:36,3,63 - 56,-7
3:11,3,65 - 56,-9
2:22,3,65 - 57,-8
2:22,3,65 - 58,-7
1:58,3,67 - 58,-9
1:58,3,67 - 58,-9
1:58,3,68 - 58,-10
1:22,3,70 - 58,-12
1:14,3,70 - 61,-9
0:37,3,70 - 64,-6
0:30,3,72 - 64,-8
0:00,3,72 - 64,-8
12:00,4,72 - 64,-8
10:04,4,72 - 66,-6
9:42,4,74 - 66,-8
9:29,4,74 - 69,-5
9:06,4,76 - 69,-7
8:57,4,76 - 71,-5
8:31,4,76 - 73,-3
7:00,4,78 - 73,-5
6:23,4,80 - 73,-7
5:50,4,80 - 75,-5
5:12,4,80 - 76,-4
5:12,4,80 - 77,-3
4:57,4,82 - 77,-5
4:31,4,84 - 77,-7
4:13,4,84 - 80,-4
3:48,4,86 - 80,-6
3:22,4,86 - 83,-3
3:20,4,86 - 83,-3
2:27,4,86 - 85,-1
2:01,4,86 - 87,1
0:19,4,88 - 87,-1
0:03,4,88 - 89,1
0:00,4,90 - 89,-1
0:00,4,90 - 89,-1
