PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:28,1,1 - 0,-1
11:28,1,2 - 0,-2
10:25,1,5 - 0,-5
9:57,1,8 - 0,-8
9:23,1,9 - 0,-9
8:59,1,9 - 2,-7
8:02,1,10 - 2,-8
7:48,1,10 - 4,-6
7:21,1,12 - 4,-8
6:43,1,12 - 6,-6
6:43,1,12 - 7,-5
6:29,1,14 - 7,-7
6:14,1,14 - 9,-5
6:00,1,16 - 9,-7
5:47,1,16 - 11,-5
5:24,1,16 - 13,-3
5:08,1,17 - 13,-4
5:08,1,18 - 13,-5
4:26,1,20 - 13,-7
3:45,1,22 - 13,-9
3:12,1,22 - 15,-7
2:50,1,25 - 15,-10
2:18,1,25 - 16,-9
2:05,1,27 - 16,-11
1:43,1,27 - 18,-9
1:25,1,30 - 18,-12
0:26,1,30 - 19,-11
0:26,1,30 - 20,-10
0:02,1,32 - 20,-12
0:00,1,32 - 20,-12
12:00,2,32 - 20,-12
11:24,2,34 - 20,-14
10:29,2,36 - 20,-16
9:57,2,38 - 20,-18
9:49,2,38 - 21,-17
9:32,2,38 - 23,-15
9:18,2,39 - 23,-16
8:55,2,40 - 23,-17
8:55,2,41 - 23,-18
8:21,2,41 - 25,-16
7:49,2,41 - 27,-14
7:21,2,41 - 28,-13
7:07,2,44 - 28,-16
6:24,2,44 - 29,-15
5:57,2,44 - 31,-13
5:33,2,44 - 33,-11
5:24,2,46 - 33,-13
5:16,2,46 - 36,-10
5:01,2,48 - 36,-12
4:20,2,48 - 38,-10
3:31,2,48 - 40,-8
3:16,2,50 - 40,-10
3:02,2,50 - 42,-8
3:02,2,50 - 43,-7
2:22,2,52 - 43,-9
2:16,2,52 - 45,-7
2:16,2,52 - 46,-6
1:57,2,54 - 46,-8
1:44,2,54 - 48,-6
1:12,2,56 - 48,-8
0:44,2,58 - 48,-10
0:36,2,58 - 49,-9
0:36,2,58 - 50,-8
0:30,2,60 - 50,-10
0:00,2,60 - 50,-10
12:00,3,60 - 50,-10
11:05,3,60 - 52,-8
10:56,3,62 - 52,-10
10:56,3,63 - 52,-11
10:37,3,63 - 53,-10
10:37,3,63 - 54,-9
10:11,3,63 - 56,-7
9:23,3,66 - 56,-10
8:33,3,68 - 56,-12
8:16,3,68 - 59,-9
7:57,3,70 - 59,-11
7:50,3,70 - 61,-9
7:42,3,72 - 61,-11
4:45,3,74 - 61,-13
4:19,3,74 - 64,-10
3:46,3,74 - 66,-8
3:31,3,76 - 66,-10
2:54,3,78 - 66,-12
2:54,3,79 - 66,-13
2:24,3,79 - 68,-11
1:57,3,81 - 68,-13
1:42,3,81 - 70,-11
1:06,3,84 - 70,-14
0:49,3,84 - 71,-13
0:49,3,84 - 72,-12
0:40,3,86 - 72,-14
0:13,3,88 - 72,-16
0:00,3,88 - 72,-16
12:00,4,88 - 72,-16
11:25,4,90 - 72,-18
11:03,4,90 - 74,-16
10:48,4,93 - 74,-19
10:30,4,93 - 75,-18
10:30,4,93 - 76,-17
10:12,4,96 - 76,-20
9:51,4,96 - 78,-18
9:40,4,97 - 78,-19
9:40,4,98 - 78,-20
8:53,4,100 - 78,-22
8:24,4,102 - 78,-24
7:48,4,105 - 78,-27
7:13,4,105 - 80,-25
5:21,4,106 - 80,-26
5:21,4,107 - 80,-27
5:03,4,107 - 82,-25
4:40,4,107 - 83,-24
4:40,4,107 - 84,-23
4:20,4,107 - 86,-21
3:37,4,107 - 88,-19
3:13,4,109 - 88,-21
2:26,4,109 - 90,-19
1:49,4,109 - 91,-18
1:49,4,109 - 92,-17
1:35,4,111 - 92,-19
1:23,4,111 - 94,-17
0:54,4,111 - 97,-14
0:00,4,111 - 97,-14
