PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
10:15,1,0 - 2,2
9:52,1,0 - 4,4
9:33,1,2 - 4,2
8:52,1,4 - 4,TIE
8:52,1,5 - 4,-1
8:06,1,8 - 4,-4
7:44,1,11 - 4,-7
7:28,1,11 - 7,-4
7:16,1,13 - 7,-6
7:08,1,13 - 9,-4
6:49,1,15 - 9,-6
6:38,1,15 - 12,-3
6:04,1,15 - 14,-1
3:59,1,15 - 17,2
2:32,1,15 - 18,3
2:10,1,15 - 20,5
1:46,1,15 - 22,7
0:59,1,15 - 25,10
0:37,1,17 - 25,8
0:37,1,18 - 25,7
0:29,1,18 - 28,10
0:07,1,20 - 28,8
0:00,1,20 - 28,8
12:00,2,20 - 28,8
11:37,2,22 - 28,6
11:11,2,24 - 28,4
11:11,2,24 - 29,5
10:42,2,26 - 29,3
10:35,2,26 - 31,5
10:24,2,27 - 31,4
10:24,2,28 - 31,3
10:19,2,28 - 33,5
10:05,2,31 - 33,2
9:13,2,33 - 33,TIE
8:58,2,35 - 33,-2
8:42,2,35 - 35,TIE
8:28,2,38 - 35,-3
8:00,2,40 - 35,-5
7:37,2,42 - 35,-7
7:07,2,42 - 36,-6
6:39,2,42 - 38,-4
6:34,2,44 - 38,-6
6:25,2,44 - 40,-4
3:54,2,45 - 40,-5
3:17,2,45 - 42,-3
2:50,2,46 - 42,-4
2:19,2,46 - 45,-1
1:40,2,48 - 45,-3
1:30,2,48 - 46,-2
1:30,2,48 - 47,-1
1:20,2,51 - 47,-4
0:45,2,51 - 49,-2
0:30,2,51 - 50,-1
0:08,2,53 - 50,-3
0:00,2,53 - 50,-3
12:00,3,53 - 50,-3
11:09,3,56 - 50,-6
10:48,3,56 - 52,-4
10:33,3,58 - 52,-6
10:17,3,58 - 54,-4
9:58,3,58 - 56,-2
8:15,3,60 - 56,-4
8:03,3,62 - 56,-6
7:05,3,63 - 56,-7
6:38,3,63 - 59,-4
5:48,3,63 - 61,-2
5:18,3,63 - 63,TIE
5:04,3,64 - 63,-1
5:04,3,65 - 63,-2
5:04,3,66 - 63,-3
4:39,3,69 - 63,-6
4:13,3,71 - 63,-8
4:13,3,72 - 63,-9
3:55,3,72 - 64,-8
3:55,3,72 - 65,-7
3:35,3,74 - 65,-9
3:20,3,74 - 67,-7
3:01,3,77 - 67,-10
1:47,3,77 - 69,-8
1:17,3,77 - 72,-5
0:59,3,79 - 72,-7
0:59,3,80 - 72,-8
0:13,3,80 - 75,-5
0:00,3,80 - 75,-5
12:00,4,80 - 75,-5
11:46,4,80 - 76,-4
11:32,4,81 - 76,-5
11:32,4,82 - 76,-6
11:21,4,82 - 78,-4
10:57,4,84 - 78,-6
10:33,4,84 - 80,-4
10:33,4,84 - 81,-3
9:50,4,86 - 81,-5
9:16,4,86 - 82,-4
9:07,4,88 - 82,-6
8:29,4,89 - 82,-7
8:29,4,90 - 82,-8
8:07,4,90 - 83,-7
7:32,4,91 - 83,-8
7:32,4,92 - 83,-9
6:51,4,92 - 85,-7
6:31,4,94 - 85,-9
5:42,4,96 - 85,-11
5:27,4,96 - 88,-8
4:55,4,98 - 88,-10
4:42,4,98 - 90,-8
4:22,4,100 - 90,-10
3:23,4,102 - 90,-12
3:11,4,102 - 92,-10
2:45,4,102 - 93,-9
2:45,4,102 - 94,-8
2:34,4,104 - 94,-10
2:23,4,104 - 96,-8
1:57,4,104 - 99,-5
1:44,4,106 - 99,-7
1:36,4,106 - 100,-6
1:36,4,106 - 101,-5
1:18,4,109 - 101,-8
1:07,4,109 - 103,-6
1:07,4,109 - 104,-5
0:00,4,109 - 104,-5
