PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:09,1,2 - 0,-2
10:52,1,2 - 3,1
10:37,1,4 - 3,-1
10:16,1,4 - 5,1
9:49,1,4 - 7,3
8:30,1,5 - 7,2
7:49,1,5 - 10,5
7:14,1,5 - 12,7
7:03,1,8 - 12,4
6:41,1,8 - 14,6
6:31,1,10 - 14,4
6:00,1,12 - 14,2
5:29,1,12 - 17,5
4:49,1,14 - 17,3
4:49,1,15 - 17,2
4:29,1,17 - 17,TIE
4:06,1,19 - 17,-2
3:23,1,19 - 18,-1
2:25,1,21 - 18,-3
1:26,1,21 - 20,-1
1:00,1,23 - 20,-3
0:45,1,23 - 22,-1
0:00,1,23 - 24,1
0:00,1,23 - 24,1
0:00,1,23 - 24,1
12:00,2,23 - 24,1
11:42,2,26 - 24,-2
11:27,2,26 - 27,1
11:10,2,26 - 27,1
10:59,2,28 - 27,-1
10:34,2,31 - 27,-4
10:15,2,31 - 30,-1
9:46,2,34 - 30,-4
9:28,2,34 - 32,-2
9:06,2,36 - 32,-4
7:25,2,39 - 32,-7
7:11,2,39 - 35,-4
6:17,2,42 - 35,-7
5:43,2,44 - 35,-9
5:26,2,44 - 37,-7
4:35,2,44 - 39,-5
3:31,2,46 - 39,-7
2:56,2,48 - 39,-9
2:34,2,48 - 42,-6
2:13,2,50 - 42,-8
1:32,2,50 - 44,-6
0:39,2,51 - 44,-7
0:39,2,52 - 44,-8
0:16,2,52 - 46,-6
0:00,2,52 - 46,-6
12:00,3,52 - 46,-6
11:41,3,54 - 46,-8
10:56,3,57 - 46,-11
9:59,3,57 - 47,-10
9:59,3,57 - 48,-9
9:04,3,57 - 50,-7
8:38,3,57 - 52,-5
7:54,3,59 - 52,-7
7:36,3,59 - 54,-5
7:24,3,61 - 54,-7
7:08,3,61 - 57,-4
6:50,3,61 - 58,-3
6:12,3,61 - 60,-1
5:54,3,63 - 60,-3
5:19,3,65 - 60,-5
5:19,3,66 - 60,-6
4:42,3,66 - 61,-5
4:42,3,66 - 62,-4
4:20,3,66 - 64,-2
3:49,3,66 - 67,1
3:08,3,66 - 68,2
3:08,3,66 - 69,3
2:51,3,68 - 69,1
2:37,3,68 - 72,4
1:25,3,69 - 72,3
0:00,3,69 - 72,3
12:00,4,69 - 72,3
11:46,4,69 - 75,6
10:22,4,69 - 77,8
9:40,4,69 - 79,10
9:21,4,71 - 79,8
9:03,4,71 - 82,11
8:49,4,73 - 82,9
7:53,4,73 - 84,11
7:14,4,75 - 84,9
6:58,4,75 - 86,11
6:58,4,75 - 87,12
6:39,4,77 - 87,10
6:21,4,77 - 89,12
5:55,4,79 - 89,10
5:27,4,79 - 92,13
5:06,4,79 - 92,13
5:06,4,80 - 92,12
4:51,4,80 - 94,14
4:51,4,80 - 95,15
4:38,4,82 - 95,13
4:38,4,83 - 95,12
4:18,4,83 - 97,14
3:54,4,83 - 99,16
3:33,4,83 - 101,18
2:48,4,85 - 101,16
1:48,4,85 - 104,19
1:42,4,86 - 104,18
1:42,4,87 - 104,17
0:39,4,89 - 104,15
0:00,4,89 - 104,15
