PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:46,1,2 - 0,-2
11:26,1,2 - 2,TIE
11:05,1,4 - 2,-2
10:47,1,4 - 4,TIE
10:24,1,6 - 4,-2
9:59,1,8 - 4,-4
9:41,1,11 - 4,-7
9:41,1,11 - 4,-7
9:18,1,11 - 6,-5
7:50,1,11 - 8,-3
7:14,1,13 - 8,-5
6:42,1,14 - 8,-6
6:05,1,16 - 8,-8
5:30,1,18 - 8,-10
5:19,1,18 - 10,-8
4:57,1,21 - 10,-11
4:44,1,21 - 13,-8
4:19,1,22 - 13,-9
4:19,1,23 - 13,-10
3:43,1,23 - 15,-8
3:29,1,25 - 15,-10
3:12,1,25 - 17,-8
2:46,1,25 - 20,-5
2:30,1,27 - 20,-7
2:12,1,27 - 21,-6
2:12,1,27 - 22,-5
1:59,1,29 - 22,-7
1:00,1,29 - 25,-4
0:09,1,31 - 25,-6
0:00,1,31 - 25,-6
12:00,2,31 - 25,-6
11:30,2,33 - 25,-8
11:13,2,33 - 26,-7
11:13,2,33 - 27,-6
10:59,2,34 - 27,-7
10:59,2,35 - 27,-8
10:41,2,35 - 29,-6
8:59,2,35 - 32,-3
8:38,2,38 - 32,-6
8:21,2,38 - 35,-3
8:08,2,40 - 35,-5
6:54,2,40 - 37,-3
6:29,2,40 - 39,-1
6:13,2,40 - 41,1
6:05,2,42 - 41,-1
5:51,2,42 - 43,1
5:30,2,44 - 43,-1
4:54,2,44 - 45,1
4:40,2,45 - 45,TIE
4:40,2,46 - 45,-1
4:21,2,46 - 47,1
2:50,2,48 - 47,-1
2:21,2,50 - 47,-3
1:21,2,52 - 47,-5
0:43,2,54 - 47,-7
0:03,2,56 - 47,-9
0:00,2,56 - 47,-9
12:00,3,56 - 47,-9
11:18,3,58 - 47,-11
11:17,3,59 - 47,-12
11:06,3,59 - 48,-11
11:06,3,59 - 49,-10
10:50,3,61 - 49,-12
10:27,3,64 - 49,-15
10:07,3,64 - 51,-13
9:35,3,64 - 54,-10
9:15,3,66 - 54,-12
8:55,3,69 - 54,-15
8:10,3,69 - 55,-14
8:10,3,69 - 56,-13
7:56,3,70 - 56,-14
7:56,3,71 - 56,-15
7:10,3,73 - 56,-17
6:41,3,75 - 56,-19
6:06,3,75 - 59,-16
5:41,3,77 - 59,-18
5:22,3,78 - 59,-19
4:41,3,80 - 59,-21
4:12,3,82 - 59,-23
4:01,3,82 - 59,-23
4:01,3,82 - 60,-22
4:01,3,82 - 61,-21
4:01,3,82 - 62,-20
3:52,3,84 - 62,-22
2:46,3,86 - 62,-24
2:22,3,86 - 64,-22
1:26,3,86 - 66,-20
0:49,3,86 - 69,-17
0:11,3,87 - 69,-18
0:00,3,87 - 69,-18
12:00,4,87 - 69,-18
11:31,4,89 - 69,-20
10:52,4,89 - 70,-19
10:52,4,89 - 71,-18
10:31,4,91 - 71,-20
10:10,4,91 - 73,-18
9:52,4,93 - 73,-20
9:30,4,93 - 75,-18
9:17,4,96 - 75,-21
8:52,4,99 - 75,-24
8:31,4,99 - 77,-22
7:46,4,101 - 77,-24
7:39,4,101 - 79,-22
7:25,4,103 - 79,-24
7:10,4,103 - 80,-23
6:39,4,103 - 81,-22
6:39,4,103 - 82,-21
6:10,4,103 - 84,-19
5:29,4,104 - 84,-20
5:29,4,105 - 84,-21
5:12,4,105 - 86,-19
4:51,4,107 - 86,-21
4:22,4,109 - 86,-23
4:04,4,109 - 87,-22
4:04,4,109 - 88,-21
3:37,4,111 - 88,-23
2:55,4,111 - 91,-20
2:40,4,113 - 91,-22
2:22,4,113 - 94,-19
2:01,4,114 - 94,-20
2:01,4,115 - 94,-21
1:28,4,115 - 95,-20
1:28,4,115 - 96,-19
1:13,4,115 - 98,-17
0:00,4,115 - 98,-17
