PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:44,1,2 - 0,-2
11:11,1,4 - 0,-4
10:38,1,6 - 0,-6
10:17,1,6 - 2,-4
10:02,1,7 - 2,-5
10:02,1,8 - 2,-6
9:47,1,8 - 3,-5
9:30,1,8 - 5,-3
9:19,1,10 - 5,-5
9:14,1,10 - 6,-4
9:09,1,12 - 6,-6
9:09,1,13 - 6,-7
8:55,1,13 - 7,-6
8:38,1,13 - 10,-3
8:05,1,16 - 10,-6
7:46,1,16 - 13,-3
7:20,1,17 - 13,-4
7:08,1,17 - 16,-1
6:43,1,19 - 16,-3
6:32,1,19 - 18,-1
6:18,1,20 - 18,-2
6:18,1,21 - 18,-3
6:07,1,21 - 21,TIE
5:24,1,21 - 23,2
5:11,1,24 - 23,-1
4:44,1,25 - 23,-2
4:35,1,25 - 25,TIE
4:21,1,28 - 25,-3
3:56,1,30 - 25,-5
3:14,1,30 - 28,-2
2:44,1,31 - 28,-3
1:39,1,31 - 31,TIE
1:24,1,34 - 31,-3
0:52,1,37 - 31,-6
0:52,1,38 - 31,-7
0:45,1,38 - 32,-6
0:45,1,38 - 33,-5
0:29,1,38 - 36,-2
0:07,1,40 - 36,-4
0:00,1,40 - 36,-4
12:00,2,40 - 36,-4
11:49,2,40 - 37,-3
11:49,2,40 - 38,-2
11:35,2,42 - 38,-4
11:26,2,42 - 40,-2
11:18,2,43 - 40,-3
11:18,2,44 - 40,-4
11:06,2,44 - 42,-2
10:50,2,45 - 42,-3
10:25,2,47 - 42,-5
10:11,2,47 - 44,-3
9:23,2,47 - 46,-1
9:01,2,47 - 49,2
7:59,2,47 - 50,3
7:48,2,49 - 50,1
7:31,2,49 - 52,3
7:09,2,49 - 55,6
6:22,2,51 - 55,4
6:04,2,51 - 57,6
5:49,2,53 - 57,4
5:31,2,53 - 59,6
4:59,2,53 - 61,8
4:45,2,55 - 61,6
4:31,2,55 - 61,6
4:31,2,55 - 62,7
4:23,2,58 - 62,4
4:06,2,58 - 63,5
4:06,2,58 - 64,6
3:34,2,58 - 67,9
3:04,2,60 - 67,7
2:42,2,61 - 67,6
2:42,2,62 - 67,5
2:31,2,63 - 67,4
2:31,2,64 - 67,3
2:31,2,65 - 67,2
2:18,2,65 - 69,4
1:44,2,65 - 71,6
1:29,2,67 - 71,4
0:49,2,67 - 72,5
0:49,2,67 - 73,6
0:08,2,70 - 73,3
0:00,2,70 - 73,3
12:00,3,70 - 73,3
11:32,3,70 - 75,5
11:26,3,72 - 75,3
10:18,3,74 - 75,1
9:54,3,74 - 77,3
9:44,3,76 - 77,1
9:06,3,78 - 77,-1
8:50,3,78 - 79,1
8:32,3,80 - 79,-1
8:16,3,80 - 81,1
7:51,3,82 - 81,-1
6:31,3,82 - 83,1
6:18,3,85 - 83,-2
6:02,3,85 - 83,-2
6:02,3,91 - 83,-8
5:23,3,87 - 83,-4
4:49,3,90 - 83,-7
4:41,3,91 - 85,-6
4:23,3,92 - 85,-7
4:23,3,93 - 85,-8
3:28,3,95 - 85,-10
2:41,3,95 - 86,-9
2:41,3,95 - 87,-8
2:23,3,97 - 87,-10
2:06,3,97 - 88,-9
2:06,3,97 - 89,-8
1:45,3,99 - 89,-10
1:31,3,99 - 92,-7
1:27,3,102 - 92,-10
1:18,3,102 - 95,-7
1:08,3,102 - 96,-6
1:08,3,102 - 97,-5
0:54,3,105 - 97,-8
0:43,3,105 - 99,-6
0:28,3,106 - 99,-7
0:00,3,106 - 99,-7
12:00,4,106 - 99,-7
11:45,4,108 - 99,-9
11:11,4,109 - 99,-10
10:28,4,111 - 99,-12
9:24,4,111 - 101,-10
9:24,4,111 - 102,-9
9:00,4,111 - 104,-7
8:08,4,111 - 106,-5
8:08,4,111 - 107,-4
7:58,4,113 - 107,-6
7:32,4,115 - 107,-8
6:52,4,117 - 107,-10
6:34,4,117 - 109,-8
6:18,4,120 - 109,-11
5:58,4,120 - 111,-9
4:49,4,122 - 111,-11
4:12,4,122 - 113,-9
4:12,4,122 - 114,-8
3:45,4,122 - 115,-7
3:45,4,122 - 116,-6
3:25,4,122 - 117,-5
3:19,4,122 - 119,-3
3:01,4,124 - 119,-5
2:30,4,126 - 119,-7
2:15,4,126 - 122,-4
2:04,4,128 - 122,-6
1:35,4,130 - 122,-8
1:35,4,130 - 122,-8
1:27,4,130 - 124,-6
0:13,4,130 - 126,-4
0:13,4,130 - 127,-3
0:10,4,131 - 127,-4
0:07,4,131 - 130,-1
0:05,4,132 - 130,-2
0:00,4,132 - 130,-2
