PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:39,1,3 - 0,-3
9:37,1,3 - 2,-1
8:45,1,3 - 4,1
8:31,1,5 - 4,-1
8:00,1,5 - 6,1
7:41,1,5 - 8,3
7:22,1,7 - 8,1
7:03,1,7 - 10,3
6:50,1,9 - 10,1
6:35,1,9 - 12,3
6:11,1,9 - 15,6
5:00,1,9 - 17,8
4:42,1,10 - 17,7
4:42,1,11 - 17,6
4:18,1,11 - 20,9
3:33,1,14 - 20,6
3:10,1,14 - 22,8
3:01,1,16 - 22,6
2:36,1,16 - 23,7
2:36,1,16 - 24,8
1:39,1,18 - 24,6
1:23,1,18 - 26,8
0:55,1,18 - 28,10
0:24,1,20 - 28,8
0:24,1,21 - 28,7
0:04,1,21 - 31,10
0:00,1,21 - 31,10
12:00,2,21 - 31,10
11:35,2,24 - 31,7
9:49,2,26 - 31,5
9:36,2,26 - 33,7
9:16,2,28 - 33,5
8:54,2,30 - 33,3
8:18,2,33 - 33,TIE
7:51,2,33 - 35,2
7:29,2,36 - 35,-1
7:10,2,36 - 37,1
6:37,2,38 - 37,-1
6:20,2,38 - 39,1
5:27,2,40 - 39,-1
5:27,2,41 - 39,-2
5:17,2,41 - 42,1
5:17,2,41 - 43,2
4:51,2,43 - 43,TIE
4:14,2,45 - 43,-2
3:59,2,45 - 45,TIE
3:50,2,46 - 45,-1
3:50,2,47 - 45,-2
3:38,2,47 - 47,TIE
3:20,2,49 - 47,-2
2:45,2,49 - 48,-1
2:45,2,49 - 49,TIE
2:30,2,52 - 49,-3
2:05,2,52 - 51,-1
1:56,2,52 - 51,-1
1:56,2,53 - 51,-2
1:56,2,54 - 51,-3
1:23,2,56 - 51,-5
1:03,2,56 - 54,-2
0:50,2,56 - 57,1
0:10,2,56 - 59,3
0:00,2,56 - 59,3
0:00,2,56 - 59,3
12:00,3,56 - 59,3
11:41,3,58 - 59,1
11:09,3,60 - 59,-1
11:09,3,61 - 59,-2
10:36,3,61 - 61,TIE
10:09,3,61 - 63,2
9:26,3,63 - 63,TIE
9:26,3,64 - 63,-1
9:11,3,64 - 64,TIE
9:11,3,64 - 65,1
9:11,3,64 - 66,2
8:17,3,67 - 66,-1
8:17,3,67 - 66,-1
7:58,3,67 - 68,1
7:36,3,67 - 70,3
7:01,3,68 - 70,2
7:01,3,69 - 70,1
6:15,3,69 - 72,3
5:43,3,70 - 72,2
5:43,3,71 - 72,1
5:08,3,71 - 74,3
4:52,3,71 - 77,6
4:18,3,71 - 80,9
4:01,3,73 - 80,7
3:36,3,74 - 80,6
3:36,3,75 - 80,5
3:29,3,75 - 82,7
3:18,3,77 - 82,5
2:46,3,79 - 82,3
2:46,3,80 - 82,2
1:51,3,83 - 82,-1
1:19,3,85 - 82,-3
1:04,3,85 - 84,-1
0:34,3,87 - 84,-3
0:30,3,87 - 85,-2
0:28,3,87 - 87,TIE
0:19,3,90 - 87,-3
0:02,3,90 - 90,TIE
0:00,3,90 - 90,TIE
12:00,4,90 - 90,TIE
11:16,4,90 - 91,1
11:16,4,90 - 92,2
10:30,4,93 - 92,-1
9:41,4,95 - 92,-3
8:42,4,97 - 92,-5
8:13,4,99 - 92,-7
8:00,4,99 - 94,-5
7:37,4,101 - 94,-7
7:11,4,102 - 94,-8
7:11,4,103 - 94,-9
6:39,4,106 - 94,-12
6:11,4,106 - 96,-10
5:46,4,106 - 97,-9
5:46,4,106 - 98,-8
5:30,4,108 - 98,-10
5:03,4,110 - 98,-12
4:35,4,113 - 98,-15
4:19,4,113 - 101,-12
3:43,4,115 - 101,-14
3:36,4,115 - 102,-13
3:36,4,115 - 103,-12
2:58,4,118 - 103,-15
2:44,4,118 - 105,-13
2:44,4,118 - 106,-12
2:09,4,121 - 106,-15
1:38,4,124 - 106,-18
1:26,4,124 - 109,-15
0:49,4,124 - 112,-12
0:09,4,124 - 115,-9
0:00,4,124 - 115,-9
