PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:32,1,2 - 0,-2
11:21,1,2 - 2,TIE
10:12,1,4 - 2,-2
9:56,1,4 - 4,TIE
8:53,1,4 - 6,2
8:35,1,7 - 6,-1
7:59,1,7 - 8,1
7:15,1,9 - 8,-1
6:42,1,9 - 10,1
6:18,1,9 - 11,2
6:18,1,9 - 12,3
6:18,1,9 - 13,4
5:52,1,9 - 15,6
5:29,1,11 - 15,4
4:38,1,11 - 17,6
4:24,1,12 - 17,5
4:24,1,13 - 17,4
3:28,1,13 - 19,6
2:54,1,13 - 22,9
2:35,1,14 - 22,8
2:35,1,15 - 22,7
2:21,1,15 - 24,9
1:32,1,17 - 24,7
1:32,1,18 - 24,6
0:39,1,18 - 27,9
0:35,1,20 - 27,7
0:35,1,21 - 27,6
0:27,1,21 - 29,8
0:03,1,21 - 32,11
0:00,1,21 - 32,11
12:00,2,21 - 32,11
11:02,2,21 - 34,13
9:12,2,24 - 34,10
8:49,2,24 - 36,12
8:34,2,27 - 36,9
8:19,2,27 - 39,12
7:59,2,30 - 39,9
7:32,2,30 - 42,12
7:04,2,32 - 42,10
6:34,2,35 - 42,7
6:03,2,37 - 42,5
4:51,2,37 - 45,8
4:00,2,39 - 45,6
4:00,2,40 - 45,5
3:31,2,40 - 47,7
2:07,2,40 - 49,9
1:42,2,42 - 49,7
1:24,2,42 - 51,9
1:08,2,43 - 51,8
1:08,2,44 - 51,7
0:53,2,44 - 53,9
0:07,2,44 - 55,11
0:02,2,47 - 55,8
0:00,2,47 - 55,8
12:00,3,47 - 55,8
11:45,3,49 - 55,6
11:22,3,49 - 57,8
10:46,3,49 - 60,11
10:11,3,52 - 60,8
9:47,3,52 - 63,11
9:18,3,52 - 66,14
8:33,3,52 - 68,16
7:44,3,52 - 69,17
7:44,3,52 - 70,18
7:26,3,54 - 70,16
7:26,3,55 - 70,15
7:13,3,55 - 72,17
6:21,3,55 - 74,19
6:21,3,55 - 75,20
6:01,3,57 - 75,18
5:35,3,59 - 75,16
4:09,3,59 - 77,18
4:02,3,60 - 77,17
4:02,3,61 - 77,16
3:06,3,62 - 77,15
3:06,3,63 - 77,14
2:17,3,66 - 77,11
2:02,3,66 - 79,13
1:10,3,66 - 81,15
0:54,3,68 - 81,13
0:00,3,68 - 81,13
12:00,4,68 - 81,13
11:46,4,68 - 83,15
10:54,4,68 - 85,17
9:58,4,68 - 87,19
8:21,4,70 - 87,17
7:58,4,70 - 90,20
7:43,4,72 - 90,18
7:22,4,74 - 90,16
7:22,4,75 - 90,15
7:09,4,75 - 93,18
6:31,4,77 - 93,16
6:10,4,77 - 95,18
5:33,4,77 - 98,21
4:53,4,77 - 100,23
4:36,4,79 - 100,21
3:38,4,81 - 100,19
2:39,4,81 - 101,20
2:29,4,83 - 101,18
2:29,4,84 - 101,17
1:39,4,84 - 102,18
1:21,4,85 - 102,17
1:21,4,86 - 102,16
0:53,4,88 - 102,14
0:00,4,88 - 102,14
