PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:31,1,3 - 0,-3
11:02,1,5 - 0,-5
9:27,1,5 - 3,-2
9:10,1,5 - 3,-2
8:59,1,5 - 5,TIE
8:27,1,8 - 5,-3
8:08,1,11 - 5,-6
7:47,1,11 - 7,-4
7:33,1,11 - 9,-2
7:12,1,14 - 9,-5
6:36,1,14 - 11,-3
6:14,1,17 - 11,-6
5:26,1,19 - 11,-8
3:57,1,19 - 11,-8
3:57,1,20 - 11,-9
3:57,1,21 - 11,-10
2:29,1,23 - 11,-12
1:57,1,25 - 11,-14
1:47,1,25 - 12,-13
1:47,1,25 - 13,-12
1:35,1,27 - 13,-14
1:25,1,27 - 15,-12
1:12,1,29 - 15,-14
0:50,1,29 - 17,-12
0:36,1,31 - 17,-14
0:00,1,31 - 17,-14
12:00,2,31 - 17,-14
11:25,2,31 - 19,-12
10:54,2,31 - 20,-11
10:54,2,31 - 21,-10
10:31,2,33 - 21,-12
10:31,2,34 - 21,-13
10:00,2,34 - 24,-10
9:13,2,35 - 24,-11
9:13,2,36 - 24,-12
8:34,2,36 - 25,-11
7:57,2,36 - 28,-8
7:37,2,39 - 28,-11
7:13,2,39 - 30,-9
6:45,2,41 - 30,-11
6:32,2,41 - 31,-10
6:32,2,41 - 32,-9
5:47,2,41 - 34,-7
5:06,2,41 - 36,-5
4:54,2,42 - 36,-6
4:19,2,42 - 38,-4
4:13,2,43 - 38,-5
4:04,2,43 - 40,-3
3:58,2,43 - 40,-3
3:49,2,45 - 40,-5
3:08,2,45 - 42,-3
2:07,2,47 - 42,-5
1:52,2,47 - 43,-4
1:48,2,47 - 46,-1
1:36,2,48 - 46,-2
1:36,2,49 - 46,-3
1:18,2,49 - 47,-2
1:18,2,49 - 48,-1
1:10,2,52 - 48,-4
0:55,2,52 - 50,-2
0:27,2,52 - 53,1
0:10,2,53 - 53,TIE
0:00,2,53 - 53,TIE
12:00,3,53 - 53,TIE
11:40,3,53 - 55,2
10:58,3,53 - 55,2
10:36,3,53 - 57,4
10:23,3,53 - 59,6
9:47,3,53 - 61,8
9:01,3,56 - 61,5
8:40,3,56 - 63,7
8:17,3,58 - 63,5
8:04,3,58 - 65,7
7:55,3,61 - 65,4
7:43,3,61 - 67,6
7:29,3,63 - 67,4
5:55,3,63 - 69,6
5:32,3,65 - 69,4
5:24,3,65 - 70,5
4:51,3,65 - 70,5
4:30,3,66 - 70,4
4:30,3,67 - 70,3
3:52,3,67 - 73,6
3:35,3,68 - 73,5
3:27,3,68 - 74,6
3:27,3,68 - 75,7
3:17,3,70 - 75,5
2:37,3,72 - 75,3
2:26,3,72 - 78,6
2:04,3,75 - 78,3
1:54,3,75 - 79,4
1:17,3,75 - 82,7
0:54,3,75 - 83,8
0:54,3,75 - 84,9
0:00,3,75 - 84,9
12:00,4,75 - 84,9
11:44,4,76 - 84,8
11:44,4,77 - 84,7
10:38,4,77 - 85,8
10:26,4,79 - 85,6
10:07,4,79 - 87,8
9:59,4,81 - 87,6
9:41,4,81 - 89,8
9:31,4,83 - 89,6
9:08,4,83 - 92,9
8:48,4,83 - 94,11
8:48,4,83 - 95,12
8:19,4,83 - 97,14
7:42,4,83 - 98,15
7:42,4,83 - 99,16
6:43,4,85 - 99,14
5:56,4,87 - 99,12
5:32,4,89 - 99,10
5:32,4,90 - 99,9
4:13,4,93 - 99,6
3:45,4,93 - 101,8
3:26,4,95 - 101,6
3:02,4,95 - 103,8
1:54,4,95 - 105,10
1:43,4,95 - 106,11
1:43,4,95 - 107,12
0:51,4,95 - 110,15
0:00,4,95 - 110,15
