PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:46,1,0 - 2,2
11:15,1,0 - 4,4
10:51,1,2 - 4,2
10:23,1,4 - 4,TIE
9:51,1,4 - 6,2
8:45,1,6 - 6,TIE
8:34,1,6 - 7,1
8:20,1,8 - 7,-1
7:36,1,8 - 8,TIE
7:02,1,8 - 10,2
6:26,1,9 - 10,1
6:26,1,10 - 10,TIE
5:28,1,12 - 10,-2
4:58,1,12 - 12,TIE
4:36,1,12 - 14,2
4:03,1,14 - 14,TIE
3:40,1,16 - 14,-2
3:40,1,17 - 14,-3
2:38,1,20 - 14,-6
2:23,1,22 - 14,-8
1:50,1,24 - 14,-10
1:36,1,24 - 16,-8
0:55,1,24 - 17,-7
0:49,1,24 - 20,-4
0:02,1,25 - 20,-5
0:02,1,26 - 20,-6
0:00,1,26 - 20,-6
12:00,2,26 - 20,-6
11:26,2,26 - 21,-5
11:26,2,26 - 22,-4
11:12,2,29 - 22,-7
10:50,2,31 - 22,-9
10:32,2,31 - 23,-8
10:21,2,33 - 23,-10
10:03,2,33 - 26,-7
9:25,2,34 - 26,-8
9:25,2,35 - 26,-9
9:16,2,35 - 28,-7
9:02,2,36 - 28,-8
9:02,2,37 - 28,-9
8:35,2,37 - 30,-7
8:14,2,37 - 32,-5
7:54,2,37 - 34,-3
7:09,2,37 - 36,-1
6:37,2,37 - 38,1
6:13,2,37 - 40,3
5:54,2,37 - 41,4
5:32,2,37 - 43,6
5:26,2,38 - 43,5
5:26,2,39 - 43,4
4:01,2,40 - 43,3
4:01,2,41 - 43,2
3:54,2,41 - 45,4
3:47,2,42 - 45,3
3:47,2,43 - 45,2
3:38,2,43 - 47,4
3:19,2,46 - 47,1
3:03,2,46 - 50,4
2:49,2,48 - 50,2
2:21,2,50 - 50,TIE
2:02,2,50 - 52,2
2:02,2,50 - 53,3
1:44,2,52 - 53,1
0:06,2,52 - 56,4
0:00,2,53 - 56,3
0:00,2,53 - 56,3
12:00,3,53 - 56,3
11:47,3,55 - 56,1
10:17,3,55 - 59,4
10:17,3,55 - 60,5
9:53,3,56 - 60,4
9:53,3,57 - 60,3
9:48,3,57 - 61,4
9:48,3,57 - 62,5
9:17,3,57 - 63,6
9:17,3,57 - 64,7
8:21,3,57 - 65,8
8:21,3,57 - 66,9
7:38,3,59 - 66,7
7:33,3,59 - 67,8
7:33,3,59 - 68,9
7:24,3,61 - 68,7
7:04,3,61 - 70,9
6:46,3,63 - 70,7
5:57,3,63 - 72,9
5:27,3,63 - 75,12
5:05,3,65 - 75,10
4:37,3,67 - 75,8
4:22,3,67 - 76,9
4:22,3,67 - 77,10
3:49,3,69 - 77,8
3:41,3,69 - 79,10
3:32,3,71 - 79,8
3:18,3,71 - 81,10
2:30,3,73 - 81,8
2:11,3,73 - 83,10
1:44,3,75 - 83,8
0:00,3,75 - 83,8
12:00,4,75 - 83,8
11:48,4,75 - 85,10
11:14,4,77 - 85,8
10:40,4,77 - 87,10
10:25,4,78 - 87,9
10:07,4,78 - 89,11
10:07,4,78 - 90,12
9:51,4,80 - 90,10
9:18,4,80 - 92,12
8:21,4,80 - 93,13
8:21,4,80 - 94,14
7:25,4,83 - 94,11
7:06,4,83 - 96,13
6:40,4,83 - 98,15
6:17,4,85 - 98,13
5:31,4,87 - 98,11
5:08,4,87 - 100,13
4:41,4,89 - 100,11
4:12,4,89 - 102,13
3:31,4,89 - 104,15
3:15,4,91 - 104,13
2:29,4,91 - 106,15
2:00,4,91 - 108,17
1:19,4,91 - 110,19
0:41,4,94 - 110,16
0:22,4,94 - 113,19
0:00,4,94 - 113,19
