PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:40,1,3 - 0,-3
9:38,1,3 - 1,-2
9:38,1,3 - 2,-1
8:52,1,5 - 2,-3
8:22,1,7 - 2,-5
7:50,1,7 - 4,-3
6:58,1,7 - 7,TIE
6:44,1,8 - 7,-1
6:44,1,9 - 7,-2
6:34,1,9 - 9,TIE
6:05,1,11 - 9,-2
5:37,1,11 - 11,TIE
5:04,1,11 - 13,2
4:49,1,13 - 13,TIE
4:31,1,13 - 15,2
3:54,1,13 - 17,4
3:08,1,13 - 19,6
2:52,1,15 - 19,4
2:44,1,15 - 21,6
2:44,1,15 - 22,7
2:30,1,17 - 22,5
1:57,1,17 - 24,7
1:29,1,17 - 26,9
1:17,1,19 - 26,7
0:46,1,19 - 28,9
0:00,1,19 - 28,9
0:00,1,20 - 28,8
0:00,1,21 - 28,7
0:00,1,21 - 28,7
12:00,2,21 - 28,7
11:25,2,21 - 30,9
10:54,2,21 - 32,11
10:39,2,23 - 32,9
10:28,2,23 - 34,11
10:22,2,25 - 34,9
9:25,2,26 - 34,8
9:25,2,27 - 34,7
8:52,2,29 - 34,5
7:45,2,31 - 34,3
6:39,2,33 - 34,1
6:27,2,33 - 36,3
5:38,2,35 - 36,1
4:47,2,37 - 36,-1
4:31,2,37 - 38,1
3:47,2,40 - 38,-2
3:21,2,43 - 38,-5
2:59,2,43 - 40,-3
2:42,2,43 - 42,-1
2:42,2,43 - 43,TIE
2:24,2,46 - 43,-3
1:03,2,47 - 43,-4
1:03,2,48 - 43,-5
0:50,2,48 - 45,-3
0:35,2,49 - 45,-4
0:35,2,50 - 45,-5
0:32,2,50 - 46,-4
0:00,2,50 - 46,-4
12:00,3,50 - 46,-4
11:23,3,50 - 49,-1
10:59,3,52 - 49,-3
10:49,3,52 - 51,-1
10:35,3,54 - 51,-3
10:11,3,56 - 51,-5
9:38,3,56 - 53,-3
9:08,3,56 - 55,-1
8:43,3,58 - 55,-3
8:18,3,60 - 55,-5
8:04,3,60 - 56,-4
8:04,3,60 - 57,-3
7:35,3,60 - 60,TIE
7:21,3,63 - 60,-3
6:28,3,63 - 63,TIE
6:09,3,65 - 63,-2
5:54,3,65 - 65,TIE
5:19,3,65 - 66,1
5:19,3,65 - 67,2
4:42,3,67 - 67,TIE
4:29,3,67 - 68,1
4:29,3,67 - 69,2
4:05,3,69 - 69,TIE
3:42,3,71 - 69,-2
3:42,3,72 - 69,-3
3:30,3,72 - 72,TIE
3:10,3,74 - 72,-2
3:04,3,74 - 73,-1
2:44,3,76 - 73,-3
2:09,3,78 - 73,-5
1:58,3,78 - 75,-3
1:24,3,78 - 78,TIE
1:08,3,80 - 78,-2
0:53,3,81 - 78,-3
0:53,3,82 - 78,-4
0:34,3,85 - 78,-7
0:02,3,87 - 78,-9
0:00,3,87 - 78,-9
12:00,4,87 - 78,-9
11:45,4,87 - 79,-8
11:45,4,87 - 80,-7
11:22,4,87 - 83,-4
11:22,4,87 - 83,-4
10:58,4,87 - 85,-2
10:37,4,89 - 85,-4
10:16,4,89 - 87,-2
9:28,4,91 - 87,-4
9:10,4,91 - 89,-2
8:27,4,93 - 89,-4
8:03,4,93 - 91,-2
6:46,4,95 - 91,-4
6:23,4,95 - 93,-2
5:45,4,97 - 93,-4
4:59,4,99 - 93,-6
4:44,4,101 - 93,-8
4:24,4,101 - 96,-5
4:06,4,103 - 96,-7
3:51,4,103 - 97,-6
3:51,4,103 - 98,-5
3:51,4,103 - 99,-4
3:14,4,103 - 101,-2
2:51,4,105 - 101,-4
2:37,4,105 - 103,-2
2:02,4,105 - 105,TIE
1:33,4,105 - 107,2
0:15,4,105 - 108,3
0:15,4,105 - 109,4
0:03,4,106 - 109,3
0:03,4,107 - 109,2
0:02,4,107 - 110,3
0:00,4,107 - 110,3
