PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
10:51,1,0 - 3,3
10:05,1,0 - 5,5
9:54,1,3 - 5,2
9:44,1,3 - 8,5
8:59,1,4 - 8,4
8:42,1,4 - 11,7
8:17,1,4 - 13,9
7:15,1,4 - 15,11
6:53,1,6 - 15,9
6:43,1,6 - 17,11
6:18,1,6 - 20,14
6:04,1,8 - 20,12
5:42,1,8 - 22,14
5:20,1,8 - 25,17
5:03,1,10 - 25,15
4:48,1,10 - 27,17
4:34,1,12 - 27,15
4:03,1,14 - 27,13
3:25,1,14 - 29,15
3:08,1,16 - 29,13
3:00,1,16 - 31,15
2:47,1,18 - 31,13
2:13,1,20 - 31,11
1:51,1,22 - 31,9
0:52,1,22 - 34,12
0:18,1,25 - 34,9
0:00,1,25 - 34,9
12:00,2,25 - 34,9
11:18,2,28 - 34,6
10:55,2,28 - 37,9
10:06,2,30 - 37,7
10:06,2,31 - 37,6
8:56,2,33 - 37,4
8:42,2,33 - 38,5
8:42,2,33 - 39,6
8:19,2,35 - 39,4
8:02,2,37 - 39,2
7:53,2,37 - 42,5
7:13,2,37 - 44,7
7:08,2,39 - 44,5
7:08,2,40 - 44,4
6:56,2,40 - 46,6
6:44,2,42 - 46,4
6:16,2,44 - 46,2
5:54,2,44 - 48,4
5:21,2,44 - 50,6
4:56,2,45 - 50,5
4:22,2,45 - 52,7
4:00,2,45 - 52,7
4:00,2,46 - 52,6
3:10,2,46 - 55,9
2:26,2,48 - 55,7
2:16,2,48 - 57,9
2:02,2,50 - 57,7
1:40,2,52 - 57,5
1:16,2,53 - 57,4
1:05,2,54 - 57,3
1:05,2,55 - 57,2
0:45,2,57 - 57,TIE
0:23,2,57 - 59,2
0:00,2,57 - 59,2
12:00,3,57 - 59,2
11:34,3,59 - 59,TIE
11:00,3,59 - 61,2
10:25,3,61 - 61,TIE
9:49,3,61 - 63,2
9:39,3,63 - 63,TIE
9:39,3,64 - 63,-1
9:24,3,64 - 66,2
9:12,3,66 - 66,TIE
8:53,3,69 - 66,-3
8:30,3,70 - 66,-4
7:42,3,72 - 66,-6
7:25,3,73 - 66,-7
7:16,3,73 - 68,-5
6:55,3,73 - 69,-4
6:55,3,73 - 70,-3
6:36,3,75 - 70,-5
6:26,3,75 - 73,-2
5:59,3,75 - 74,-1
5:17,3,77 - 74,-3
5:05,3,77 - 76,-1
4:55,3,80 - 76,-4
4:44,3,80 - 78,-2
4:41,3,81 - 78,-3
4:28,3,81 - 80,-1
4:22,3,82 - 80,-2
4:22,3,83 - 80,-3
4:21,3,83 - 81,-2
3:45,3,83 - 82,-1
3:45,3,83 - 83,TIE
3:29,3,85 - 83,-2
3:16,3,85 - 85,TIE
2:51,3,85 - 87,2
2:35,3,85 - 88,3
2:14,3,88 - 88,TIE
1:57,3,88 - 89,1
1:00,3,91 - 89,-2
0:27,3,91 - 90,-1
0:27,3,91 - 91,TIE
0:07,3,93 - 91,-2
0:01,3,93 - 93,TIE
0:00,3,93 - 93,TIE
12:00,4,93 - 93,TIE
10:48,4,93 - 95,2
8:58,4,93 - 97,4
8:05,4,93 - 98,5
6:39,4,94 - 98,4
6:09,4,94 - 100,6
5:36,4,96 - 100,4
5:19,4,96 - 103,7
4:46,4,96 - 105,9
4:35,4,97 - 105,8
4:35,4,98 - 105,7
4:27,4,98 - 107,9
4:27,4,98 - 108,10
2:54,4,98 - 111,13
2:39,4,99 - 111,12
2:39,4,100 - 111,11
2:17,4,103 - 111,8
1:49,4,103 - 113,10
1:42,4,105 - 113,8
1:27,4,105 - 115,10
1:15,4,105 - 117,12
1:09,4,107 - 117,10
1:01,4,107 - 119,12
0:12,4,109 - 119,10
0:00,4,109 - 119,10
