PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:42,1,0 - 2,2
11:21,1,3 - 2,-1
9:50,1,3 - 3,TIE
9:30,1,5 - 3,-2
9:09,1,5 - 5,TIE
8:53,1,5 - 8,3
8:02,1,8 - 8,TIE
7:49,1,8 - 10,2
7:32,1,10 - 10,TIE
7:18,1,10 - 13,3
6:08,1,12 - 13,1
5:58,1,12 - 15,3
5:30,1,12 - 17,5
5:12,1,13 - 17,4
5:12,1,14 - 17,3
4:42,1,16 - 17,1
4:07,1,16 - 19,3
3:39,1,16 - 21,5
3:24,1,17 - 21,4
3:15,1,18 - 21,3
3:00,1,18 - 23,5
2:36,1,20 - 23,3
2:19,1,20 - 25,5
2:08,1,23 - 25,2
1:36,1,26 - 25,-1
1:24,1,26 - 27,1
0:58,1,29 - 27,-2
0:46,1,29 - 29,TIE
0:11,1,29 - 31,2
0:00,1,29 - 29,TIE
0:00,1,29 - 31,2
12:00,2,29 - 31,2
11:29,2,29 - 33,4
11:29,2,29 - 34,5
10:58,2,29 - 36,7
10:42,2,29 - 38,9
10:22,2,32 - 38,6
10:02,2,33 - 38,5
10:02,2,34 - 38,4
9:42,2,34 - 40,6
9:18,2,37 - 40,3
8:49,2,39 - 40,1
8:21,2,41 - 40,-1
8:02,2,41 - 42,1
7:41,2,43 - 42,-1
7:21,2,43 - 45,2
6:42,2,43 - 47,4
6:23,2,45 - 47,2
6:06,2,45 - 49,4
5:38,2,45 - 51,6
5:12,2,46 - 51,5
5:12,2,47 - 51,4
4:33,2,49 - 51,2
4:12,2,49 - 53,4
3:41,2,49 - 55,6
3:27,2,51 - 55,4
2:20,2,51 - 57,6
1:44,2,53 - 57,4
1:27,2,53 - 60,7
1:06,2,54 - 60,6
1:06,2,55 - 60,5
0:28,2,57 - 60,3
0:00,2,57 - 60,3
12:00,3,57 - 60,3
11:37,3,59 - 60,1
9:34,3,59 - 62,3
8:49,3,59 - 64,5
8:26,3,62 - 64,2
7:58,3,64 - 64,TIE
7:26,3,66 - 64,-2
5:18,3,69 - 64,-5
4:52,3,71 - 64,-7
4:09,3,74 - 64,-10
2:55,3,76 - 64,-12
2:24,3,78 - 64,-14
2:08,3,78 - 66,-12
1:45,3,78 - 69,-9
0:46,3,81 - 69,-12
0:29,3,81 - 72,-9
0:10,3,83 - 72,-11
0:00,3,83 - 72,-11
12:00,4,83 - 72,-11
11:47,4,83 - 73,-10
11:47,4,83 - 74,-9
11:05,4,85 - 74,-11
10:49,4,85 - 75,-10
10:49,4,85 - 76,-9
10:04,4,87 - 76,-11
9:39,4,90 - 76,-14
8:46,4,90 - 79,-11
8:25,4,93 - 79,-14
8:13,4,93 - 82,-11
7:53,4,95 - 82,-13
7:07,4,95 - 84,-11
6:50,4,97 - 84,-13
6:37,4,97 - 86,-11
5:37,4,97 - 88,-9
5:37,4,97 - 89,-8
5:05,4,97 - 91,-6
4:48,4,98 - 91,-7
4:48,4,99 - 91,-8
4:33,4,99 - 93,-6
4:15,4,99 - 95,-4
3:59,4,102 - 95,-7
2:38,4,104 - 95,-9
1:57,4,104 - 96,-8
1:37,4,105 - 96,-9
1:37,4,106 - 96,-10
0:57,4,108 - 96,-12
0:44,4,109 - 96,-13
0:44,4,110 - 96,-14
0:12,4,110 - 97,-13
0:00,4,110 - 97,-13
