PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
10:37,1,3 - 0,-3
10:21,1,4 - 0,-4
10:21,1,5 - 0,-5
9:56,1,5 - 2,-3
9:40,1,7 - 2,-5
8:26,1,7 - 4,-3
8:06,1,7 - 5,-2
7:03,1,8 - 5,-3
7:03,1,9 - 5,-4
6:35,1,10 - 5,-5
6:35,1,11 - 5,-6
6:04,1,11 - 6,-5
6:04,1,11 - 7,-4
5:35,1,11 - 9,-2
5:11,1,11 - 11,TIE
4:53,1,11 - 14,3
4:40,1,13 - 14,1
4:03,1,15 - 14,-1
3:42,1,15 - 16,1
2:27,1,16 - 16,TIE
2:27,1,17 - 16,-1
1:47,1,19 - 16,-3
1:20,1,21 - 16,-5
0:49,1,23 - 16,-7
0:40,1,23 - 19,-4
0:20,1,24 - 19,-5
0:20,1,25 - 19,-6
0:00,1,25 - 19,-6
12:00,2,25 - 19,-6
11:39,2,25 - 21,-4
11:00,2,26 - 21,-5
11:00,2,27 - 21,-6
10:48,2,27 - 23,-4
10:27,2,27 - 25,-2
10:11,2,30 - 25,-5
9:16,2,30 - 27,-3
9:03,2,32 - 27,-5
8:44,2,32 - 30,-2
8:22,2,32 - 32,TIE
8:21,2,32 - 32,TIE
7:58,2,32 - 34,2
7:47,2,33 - 34,1
7:43,2,35 - 34,-1
7:13,2,35 - 37,2
6:45,2,37 - 37,TIE
6:28,2,37 - 39,2
6:03,2,37 - 40,3
5:33,2,37 - 42,5
5:10,2,39 - 42,3
4:57,2,39 - 44,5
4:44,2,42 - 44,2
3:59,2,42 - 46,4
3:59,2,42 - 47,5
3:47,2,44 - 47,3
3:21,2,46 - 47,1
2:44,2,46 - 48,2
2:25,2,46 - 51,5
1:52,2,46 - 52,6
1:00,2,47 - 52,5
1:00,2,48 - 52,4
0:49,2,48 - 54,6
0:25,2,50 - 54,4
0:01,2,50 - 56,6
0:00,2,50 - 56,6
0:00,2,51 - 56,5
0:00,2,52 - 56,4
0:00,2,53 - 56,3
0:00,2,53 - 56,3
12:00,3,53 - 56,3
11:39,3,53 - 58,5
11:04,3,53 - 60,7
10:47,3,55 - 60,5
10:34,3,55 - 62,7
10:34,3,55 - 63,8
10:08,3,56 - 63,7
10:08,3,57 - 63,6
9:51,3,57 - 66,9
8:56,3,58 - 66,8
8:56,3,59 - 66,7
8:32,3,59 - 67,8
8:32,3,59 - 68,9
8:15,3,61 - 68,7
7:49,3,61 - 70,9
6:24,3,63 - 70,7
6:04,3,64 - 70,6
6:04,3,65 - 70,5
5:34,3,65 - 72,7
4:54,3,65 - 73,8
4:54,3,65 - 74,9
4:39,3,66 - 74,8
4:39,3,67 - 74,7
4:15,3,67 - 77,10
3:36,3,67 - 78,11
3:36,3,67 - 79,12
3:00,3,67 - 81,14
2:40,3,67 - 82,15
2:40,3,67 - 83,16
2:34,3,68 - 83,15
1:59,3,70 - 83,13
1:19,3,72 - 83,11
1:04,3,72 - 85,13
0:52,3,75 - 85,10
0:46,3,75 - 88,13
0:25,3,75 - 90,15
0:25,3,75 - 91,16
0:03,3,77 - 91,14
0:00,3,77 - 91,14
12:00,4,77 - 91,14
11:51,4,79 - 91,12
11:20,4,79 - 93,14
11:07,4,82 - 93,11
10:41,4,85 - 93,8
10:23,4,85 - 95,10
9:24,4,85 - 96,11
8:48,4,85 - 96,11
8:17,4,87 - 96,9
8:17,4,87 - 96,9
7:41,4,87 - 97,10
7:41,4,87 - 98,11
7:08,4,88 - 98,10
7:08,4,89 - 98,9
7:08,4,90 - 98,8
6:44,4,91 - 98,7
6:44,4,92 - 98,6
6:24,4,94 - 98,4
6:08,4,94 - 99,5
5:56,4,96 - 99,3
5:19,4,99 - 99,TIE
4:37,4,99 - 102,3
4:11,4,99 - 103,4
3:47,4,99 - 106,7
2:47,4,99 - 107,8
2:37,4,101 - 107,6
2:21,4,101 - 109,8
2:04,4,102 - 109,7
1:43,4,102 - 112,10
1:07,4,102 - 114,12
0:31,4,102 - 116,14
0:20,4,104 - 116,12
0:00,4,104 - 116,12
