PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:36,1,0 - 2,2
11:28,1,1 - 2,1
11:28,1,2 - 2,TIE
11:15,1,2 - 4,2
11:02,1,4 - 4,TIE
11:02,1,5 - 4,-1
10:46,1,5 - 6,1
10:25,1,5 - 8,3
10:05,1,7 - 8,1
9:44,1,7 - 11,4
9:24,1,9 - 11,2
7:51,1,9 - 12,3
7:51,1,9 - 13,4
7:32,1,11 - 13,2
6:41,1,13 - 13,TIE
6:21,1,13 - 15,2
5:56,1,13 - 18,5
5:37,1,13 - 20,7
4:43,1,15 - 20,5
4:32,1,15 - 22,7
4:22,1,18 - 22,4
4:08,1,18 - 22,4
4:08,1,18 - 23,5
4:08,1,18 - 24,6
3:50,1,18 - 26,8
2:56,1,20 - 26,6
2:34,1,22 - 26,4
1:47,1,22 - 27,5
1:10,1,25 - 27,2
0:55,1,25 - 30,5
0:23,1,26 - 30,4
0:00,1,26 - 30,4
12:00,2,26 - 30,4
11:21,2,29 - 30,1
11:09,2,29 - 31,2
11:09,2,29 - 32,3
10:58,2,32 - 32,TIE
10:43,2,32 - 35,3
10:23,2,35 - 35,TIE
9:18,2,38 - 35,-3
9:00,2,38 - 37,-1
9:00,2,38 - 38,TIE
8:05,2,38 - 40,2
7:22,2,39 - 40,1
7:10,2,39 - 42,3
6:45,2,39 - 44,5
6:45,2,39 - 45,6
6:10,2,41 - 45,4
6:10,2,42 - 45,3
5:38,2,44 - 45,1
5:22,2,44 - 46,2
5:22,2,44 - 47,3
4:56,2,44 - 48,4
4:42,2,45 - 48,3
4:42,2,46 - 48,2
4:34,2,46 - 49,3
4:34,2,46 - 50,4
4:07,2,47 - 50,3
3:40,2,47 - 53,6
3:24,2,49 - 53,4
2:42,2,49 - 55,6
2:37,2,49 - 55,6
2:29,2,49 - 56,7
2:29,2,49 - 57,8
1:40,2,49 - 58,9
1:40,2,49 - 59,10
0:47,2,52 - 59,7
0:08,2,52 - 60,8
0:08,2,52 - 61,9
0:00,2,52 - 61,9
12:00,3,52 - 61,9
11:43,3,52 - 63,11
11:25,3,55 - 63,8
10:54,3,57 - 63,6
10:40,3,57 - 65,8
10:26,3,60 - 65,5
10:12,3,60 - 68,8
9:32,3,60 - 71,11
8:54,3,60 - 73,13
8:35,3,62 - 73,11
8:35,3,63 - 73,10
8:21,3,63 - 75,12
8:21,3,63 - 76,13
8:10,3,66 - 76,10
7:21,3,66 - 79,13
7:05,3,69 - 79,10
6:36,3,72 - 79,7
6:07,3,74 - 79,5
5:56,3,75 - 79,4
5:41,3,78 - 79,1
3:43,3,78 - 81,3
3:03,3,79 - 81,2
3:03,3,80 - 81,1
3:03,3,81 - 81,TIE
2:15,3,81 - 83,2
1:52,3,81 - 86,5
1:32,3,83 - 86,3
1:24,3,83 - 88,5
1:02,3,83 - 89,6
1:02,3,83 - 90,7
0:16,3,86 - 90,4
0:00,3,86 - 90,4
12:00,4,86 - 90,4
11:45,4,88 - 90,2
10:42,4,90 - 90,TIE
9:31,4,93 - 90,-3
9:01,4,95 - 90,-5
8:11,4,95 - 92,-3
8:11,4,95 - 93,-2
7:57,4,97 - 93,-4
7:32,4,97 - 94,-3
7:16,4,99 - 94,-5
7:02,4,99 - 96,-3
6:44,4,101 - 96,-5
6:32,4,101 - 97,-4
6:32,4,101 - 98,-3
6:18,4,101 - 99,-2
5:13,4,102 - 99,-3
5:13,4,103 - 99,-4
4:59,4,103 - 102,-1
4:32,4,103 - 104,1
4:08,4,105 - 104,-1
3:50,4,105 - 106,1
3:49,4,106 - 106,TIE
3:49,4,107 - 106,-1
3:15,4,107 - 109,2
2:59,4,108 - 109,1
2:59,4,109 - 109,TIE
2:59,4,110 - 109,-1
2:44,4,110 - 111,1
2:11,4,110 - 114,4
1:24,4,110 - 116,6
1:03,4,110 - 119,9
0:13,4,110 - 121,11
0:00,4,110 - 121,11
