PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:38,1,3 - 0,-3
10:55,1,5 - 0,-5
10:31,1,8 - 0,-8
9:45,1,10 - 0,-10
9:02,1,12 - 0,-12
8:12,1,12 - 3,-9
7:51,1,14 - 3,-11
7:36,1,14 - 6,-8
7:19,1,16 - 6,-10
6:41,1,18 - 6,-12
6:27,1,18 - 8,-10
5:50,1,18 - 10,-8
5:38,1,21 - 10,-11
4:39,1,22 - 10,-12
4:39,1,23 - 10,-13
3:58,1,25 - 10,-15
3:27,1,26 - 10,-16
3:27,1,27 - 10,-17
2:48,1,27 - 12,-15
2:20,1,28 - 12,-16
1:05,1,31 - 12,-19
0:31,1,32 - 12,-20
0:00,1,32 - 12,-20
12:00,2,32 - 12,-20
11:50,2,32 - 14,-18
11:16,2,32 - 15,-17
10:21,2,34 - 15,-19
9:54,2,36 - 15,-21
9:22,2,39 - 15,-24
8:46,2,41 - 15,-26
8:06,2,41 - 17,-24
7:39,2,41 - 19,-22
7:26,2,44 - 19,-25
7:09,2,44 - 21,-23
6:52,2,46 - 21,-25
6:29,2,46 - 24,-22
5:32,2,49 - 24,-25
5:13,2,49 - 25,-24
4:48,2,49 - 28,-21
4:30,2,52 - 28,-24
4:21,2,52 - 30,-22
3:59,2,52 - 31,-21
3:59,2,52 - 32,-20
3:38,2,53 - 32,-21
3:38,2,54 - 32,-22
3:13,2,57 - 32,-25
2:57,2,57 - 33,-24
2:57,2,57 - 34,-23
2:02,2,60 - 34,-26
1:25,2,60 - 36,-24
0:50,2,60 - 38,-22
0:09,2,61 - 38,-23
0:09,2,62 - 38,-24
0:00,2,62 - 38,-24
12:00,3,62 - 38,-24
10:50,3,64 - 38,-26
10:24,3,64 - 40,-24
9:51,3,64 - 42,-22
9:01,3,67 - 42,-25
7:52,3,67 - 44,-23
7:40,3,69 - 44,-25
7:26,3,69 - 45,-24
7:26,3,69 - 46,-23
6:00,3,69 - 48,-21
5:43,3,71 - 48,-23
5:06,3,71 - 50,-21
4:43,3,71 - 51,-20
4:43,3,71 - 52,-19
4:43,3,71 - 53,-18
3:50,3,71 - 54,-17
3:50,3,71 - 55,-16
3:24,3,71 - 58,-13
3:09,3,71 - 60,-11
2:54,3,72 - 60,-12
2:54,3,73 - 60,-13
2:36,3,73 - 62,-11
2:17,3,73 - 63,-10
2:17,3,73 - 64,-9
1:56,3,74 - 64,-10
1:56,3,75 - 64,-11
1:56,3,76 - 64,-12
1:56,3,77 - 64,-13
1:24,3,77 - 66,-11
1:12,3,78 - 66,-12
0:50,3,78 - 69,-9
0:00,3,78 - 69,-9
12:00,4,78 - 69,-9
11:41,4,81 - 69,-12
11:15,4,81 - 71,-10
10:48,4,81 - 74,-7
9:46,4,82 - 74,-8
9:46,4,83 - 74,-9
8:52,4,83 - 77,-6
7:43,4,84 - 77,-7
7:43,4,85 - 77,-8
7:23,4,85 - 79,-6
7:05,4,85 - 81,-4
6:52,4,87 - 81,-6
5:51,4,87 - 83,-4
5:16,4,87 - 85,-2
5:16,4,87 - 86,-1
4:57,4,90 - 86,-4
4:36,4,90 - 88,-2
4:06,4,92 - 88,-4
3:52,4,92 - 90,-2
3:08,4,92 - 91,-1
2:03,4,95 - 91,-4
1:48,4,95 - 93,-2
1:34,4,95 - 93,-2
0:18,4,96 - 93,-3
0:13,4,96 - 95,-1
0:11,4,97 - 95,-2
0:11,4,98 - 95,-3
0:07,4,98 - 97,-1
0:03,4,98 - 99,1
0:00,4,98 - 99,1
