PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:48,1,3 - 0,-3
11:33,1,3 - 2,-1
11:21,1,6 - 2,-4
11:05,1,6 - 4,-2
10:46,1,8 - 4,-4
10:20,1,8 - 6,-2
9:49,1,8 - 8,TIE
9:04,1,10 - 8,-2
7:50,1,10 - 10,TIE
7:38,1,12 - 10,-2
7:38,1,13 - 10,-3
7:22,1,13 - 12,-1
6:17,1,15 - 12,-3
5:34,1,17 - 12,-5
4:44,1,20 - 12,-8
4:19,1,20 - 14,-6
4:07,1,22 - 14,-8
3:39,1,25 - 14,-11
3:17,1,25 - 17,-8
2:49,1,27 - 17,-10
2:23,1,27 - 20,-7
2:02,1,30 - 20,-10
1:45,1,30 - 21,-9
1:45,1,30 - 22,-8
1:11,1,31 - 22,-9
0:59,1,33 - 22,-11
0:59,1,34 - 22,-12
0:41,1,34 - 24,-10
0:02,1,34 - 27,-7
0:00,1,34 - 27,-7
12:00,2,34 - 27,-7
11:50,2,34 - 29,-5
11:31,2,36 - 29,-7
10:46,2,36 - 30,-6
10:46,2,36 - 31,-5
10:33,2,38 - 31,-7
10:33,2,39 - 31,-8
10:17,2,39 - 32,-7
9:43,2,39 - 34,-5
9:17,2,42 - 34,-8
9:05,2,42 - 37,-5
8:28,2,44 - 37,-7
8:09,2,44 - 39,-5
7:14,2,47 - 39,-8
6:35,2,49 - 39,-10
6:14,2,49 - 41,-8
5:44,2,49 - 42,-7
5:44,2,49 - 43,-6
5:22,2,51 - 43,-8
5:08,2,51 - 45,-6
4:51,2,51 - 46,-5
4:51,2,51 - 47,-4
4:36,2,53 - 47,-6
3:30,2,55 - 47,-8
3:20,2,55 - 49,-6
3:05,2,57 - 49,-8
2:40,2,59 - 49,-10
2:16,2,59 - 49,-10
2:16,2,59 - 50,-9
2:16,2,59 - 51,-8
1:31,2,59 - 53,-6
1:11,2,59 - 55,-4
0:50,2,62 - 55,-7
0:00,2,62 - 55,-7
12:00,3,63 - 55,-8
12:00,3,63 - 55,-8
11:46,3,63 - 57,-6
11:13,3,63 - 59,-4
10:51,3,63 - 62,-1
10:36,3,66 - 62,-4
10:14,3,66 - 65,-1
9:50,3,68 - 65,-3
9:22,3,68 - 68,TIE
8:58,3,68 - 70,2
8:40,3,70 - 70,TIE
8:26,3,70 - 72,2
7:21,3,71 - 72,1
7:21,3,72 - 72,TIE
7:09,3,72 - 74,2
6:43,3,72 - 76,4
5:15,3,73 - 76,3
5:15,3,74 - 76,2
4:55,3,76 - 76,TIE
4:19,3,78 - 76,-2
3:51,3,78 - 78,TIE
3:25,3,78 - 79,1
3:25,3,78 - 80,2
3:24,3,79 - 80,1
3:24,3,80 - 80,TIE
3:02,3,80 - 82,2
2:46,3,83 - 82,-1
2:30,3,83 - 84,1
1:22,3,83 - 86,3
0:45,3,85 - 86,1
0:35,3,85 - 88,3
0:30,3,86 - 88,2
0:30,3,87 - 88,1
0:00,3,87 - 88,1
12:00,4,87 - 88,1
11:14,4,87 - 91,4
10:54,4,87 - 94,7
10:11,4,89 - 94,5
9:04,4,89 - 96,7
8:43,4,91 - 96,5
8:35,4,91 - 98,7
8:11,4,91 - 99,8
8:11,4,91 - 100,9
7:58,4,93 - 100,7
7:37,4,93 - 100,7
7:33,4,96 - 100,4
7:17,4,96 - 102,6
7:07,4,98 - 102,4
7:07,4,99 - 102,3
6:47,4,99 - 104,5
6:37,4,100 - 104,4
6:08,4,102 - 104,2
5:37,4,105 - 104,-1
5:00,4,107 - 104,-3
4:41,4,107 - 106,-1
4:27,4,109 - 106,-3
4:27,4,110 - 106,-4
3:49,4,110 - 108,-2
3:26,4,110 - 110,TIE
2:58,4,110 - 111,1
2:58,4,110 - 112,2
1:45,4,110 - 115,5
1:27,4,111 - 115,4
1:27,4,112 - 115,3
0:33,4,112 - 116,4
0:24,4,114 - 116,2
0:17,4,114 - 117,3
0:17,4,114 - 118,4
0:11,4,116 - 118,2
0:08,4,116 - 119,3
0:08,4,116 - 120,4
0:04,4,118 - 120,2
0:03,4,118 - 120,2
0:03,4,119 - 120,1
0:02,4,119 - 121,2
0:02,4,119 - 122,3
0:00,4,119 - 122,3
