PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:10,1,0 - 2,2
10:25,1,0 - 4,4
10:14,1,2 - 4,2
10:01,1,2 - 5,3
9:39,1,5 - 5,TIE
8:44,1,7 - 5,-2
8:19,1,7 - 8,1
7:51,1,7 - 10,3
7:34,1,10 - 10,TIE
6:53,1,10 - 12,2
6:40,1,11 - 12,1
5:30,1,14 - 12,-2
5:05,1,14 - 14,TIE
4:54,1,17 - 14,-3
4:41,1,17 - 16,-1
4:32,1,18 - 16,-2
4:32,1,19 - 16,-3
4:24,1,19 - 19,TIE
4:06,1,20 - 19,-1
4:06,1,21 - 19,-2
3:32,1,23 - 19,-4
3:06,1,25 - 19,-6
2:52,1,25 - 21,-4
2:40,1,27 - 21,-6
2:30,1,27 - 23,-4
2:30,1,27 - 24,-3
2:06,1,27 - 26,-1
1:47,1,29 - 26,-3
1:34,1,29 - 28,-1
1:07,1,31 - 28,-3
0:45,1,31 - 31,TIE
0:15,1,31 - 34,3
0:00,1,31 - 34,3
12:00,2,31 - 34,3
11:47,2,33 - 34,1
11:26,2,35 - 34,-1
11:00,2,37 - 34,-3
10:15,2,39 - 34,-5
9:46,2,39 - 36,-3
9:28,2,42 - 36,-6
9:09,2,42 - 38,-4
9:01,2,44 - 38,-6
9:01,2,45 - 38,-7
8:47,2,45 - 41,-4
7:45,2,46 - 41,-5
7:45,2,47 - 41,-6
7:28,2,47 - 43,-4
7:05,2,49 - 43,-6
6:56,2,49 - 45,-4
6:25,2,49 - 46,-3
6:25,2,49 - 47,-2
6:01,2,51 - 47,-4
5:00,2,53 - 47,-6
4:56,2,53 - 49,-4
4:56,2,53 - 50,-3
4:29,2,53 - 52,-1
4:08,2,53 - 53,TIE
4:08,2,53 - 54,1
3:37,2,53 - 56,3
3:24,2,56 - 56,TIE
3:10,2,56 - 58,2
2:48,2,58 - 58,TIE
2:27,2,58 - 61,3
2:05,2,58 - 63,5
1:05,2,59 - 63,4
0:54,2,59 - 65,6
0:36,2,62 - 65,3
0:34,2,62 - 66,4
0:34,2,62 - 67,5
0:00,2,62 - 67,5
12:00,3,62 - 68,6
12:00,3,62 - 68,6
11:45,3,62 - 70,8
11:07,3,62 - 72,10
10:53,3,64 - 72,8
10:28,3,66 - 72,6
8:39,3,68 - 72,4
8:13,3,68 - 75,7
7:57,3,70 - 75,5
7:12,3,71 - 75,4
6:44,3,74 - 75,1
6:19,3,76 - 75,-1
5:46,3,78 - 75,-3
4:45,3,79 - 75,-4
4:45,3,80 - 75,-5
4:16,3,81 - 75,-6
4:16,3,82 - 75,-7
4:01,3,82 - 77,-5
3:51,3,84 - 77,-7
2:29,3,84 - 80,-4
1:17,3,84 - 82,-2
0:49,3,84 - 84,TIE
0:13,3,84 - 85,1
0:13,3,84 - 86,2
0:00,3,84 - 86,2
12:00,4,84 - 86,2
11:43,4,84 - 88,4
10:54,4,84 - 89,5
10:23,4,84 - 90,6
10:01,4,84 - 92,8
9:27,4,85 - 92,7
9:27,4,86 - 92,6
9:13,4,86 - 93,7
9:13,4,86 - 94,8
8:52,4,88 - 94,6
8:40,4,88 - 95,7
8:40,4,88 - 96,8
7:51,4,89 - 96,7
7:51,4,90 - 96,6
7:41,4,90 - 98,8
6:37,4,90 - 100,10
6:37,4,90 - 101,11
6:18,4,91 - 101,10
5:45,4,93 - 101,8
4:41,4,95 - 101,6
4:16,4,96 - 101,5
3:35,4,96 - 102,6
3:35,4,96 - 103,7
3:06,4,98 - 103,5
2:38,4,99 - 103,4
2:04,4,101 - 103,2
1:47,4,101 - 106,5
1:31,4,103 - 106,3
1:10,4,103 - 108,5
0:28,4,103 - 109,6
0:21,4,103 - 110,7
0:21,4,103 - 111,8
0:15,4,105 - 111,6
0:12,4,105 - 112,7
0:12,4,105 - 113,8
0:00,4,105 - 113,8
