PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:04,1,2 - 0,-2
10:38,1,2 - 2,TIE
10:16,1,2 - 4,2
10:01,1,3 - 4,1
9:41,1,3 - 7,4
9:26,1,6 - 7,1
9:15,1,6 - 9,3
8:33,1,6 - 11,5
8:01,1,6 - 12,6
8:01,1,6 - 13,7
7:45,1,6 - 15,9
7:33,1,8 - 15,7
6:36,1,10 - 15,5
6:21,1,10 - 18,8
5:54,1,10 - 20,10
5:21,1,12 - 20,8
5:00,1,12 - 22,10
4:35,1,14 - 22,8
4:09,1,16 - 22,6
3:31,1,16 - 24,8
3:15,1,18 - 24,6
2:41,1,20 - 24,4
2:10,1,23 - 24,1
1:27,1,25 - 24,-1
1:03,1,25 - 26,1
0:04,1,27 - 26,-1
0:04,1,28 - 26,-2
0:00,1,28 - 29,1
0:00,1,28 - 29,1
0:00,1,28 - 29,1
0:00,1,28 - 29,1
12:00,2,28 - 29,1
11:42,2,30 - 29,-1
11:11,2,32 - 29,-3
10:22,2,32 - 31,-1
10:09,2,34 - 31,-3
9:28,2,34 - 33,-1
8:49,2,36 - 33,-3
8:49,2,37 - 33,-4
8:36,2,37 - 34,-3
8:36,2,37 - 35,-2
8:20,2,39 - 35,-4
8:02,2,39 - 37,-2
7:33,2,39 - 39,TIE
5:05,2,41 - 39,-2
4:43,2,43 - 39,-4
4:25,2,43 - 41,-2
4:25,2,43 - 42,-1
3:42,2,43 - 44,1
3:27,2,45 - 44,-1
2:55,2,45 - 46,1
1:40,2,47 - 46,-1
0:52,2,47 - 47,TIE
0:52,2,47 - 48,1
0:30,2,47 - 49,2
0:30,2,47 - 50,3
0:01,2,47 - 52,5
0:00,2,47 - 52,5
12:00,3,47 - 52,5
10:06,3,49 - 52,3
9:50,3,49 - 54,5
9:40,3,51 - 54,3
9:08,3,53 - 54,1
8:55,3,53 - 57,4
8:21,3,55 - 57,2
8:21,3,56 - 57,1
8:01,3,56 - 59,3
6:48,3,59 - 59,TIE
5:47,3,59 - 62,3
5:23,3,61 - 62,1
4:40,3,64 - 62,-2
3:59,3,66 - 62,-4
3:10,3,66 - 64,-2
2:43,3,69 - 64,-5
2:26,3,69 - 64,-5
1:57,3,69 - 66,-3
1:40,3,72 - 66,-6
1:22,3,72 - 68,-4
1:04,3,74 - 68,-6
0:46,3,74 - 71,-3
0:00,3,74 - 74,TIE
0:00,3,74 - 74,TIE
0:00,3,74 - 74,TIE
12:00,4,74 - 74,TIE
11:40,4,74 - 76,2
9:55,4,74 - 79,5
9:34,4,74 - 82,8
7:54,4,76 - 82,6
7:30,4,76 - 84,8
6:02,4,76 - 85,9
6:02,4,76 - 86,10
6:02,4,76 - 87,11
5:18,4,76 - 89,13
5:08,4,77 - 89,12
4:43,4,77 - 91,14
4:43,4,77 - 92,15
4:32,4,79 - 92,13
3:06,4,82 - 92,10
2:36,4,84 - 92,8
1:42,4,84 - 94,10
1:42,4,84 - 95,11
1:04,4,85 - 95,10
1:04,4,86 - 95,9
0:45,4,86 - 96,10
0:45,4,86 - 97,11
0:19,4,86 - 100,14
0:00,4,86 - 100,14
