PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:43,1,0 - 3,3
11:27,1,2 - 3,1
11:09,1,2 - 5,3
10:44,1,4 - 5,1
10:35,1,4 - 7,3
10:19,1,7 - 7,TIE
9:58,1,7 - 9,2
9:20,1,10 - 9,-1
8:57,1,10 - 10,TIE
8:57,1,10 - 11,1
8:44,1,12 - 11,-1
8:28,1,14 - 11,-3
7:54,1,17 - 11,-6
7:34,1,17 - 13,-4
7:16,1,19 - 13,-6
6:53,1,19 - 16,-3
6:29,1,21 - 16,-5
6:08,1,23 - 16,-7
5:34,1,23 - 18,-5
5:26,1,25 - 18,-7
5:12,1,25 - 20,-5
5:03,1,28 - 20,-8
4:45,1,28 - 22,-6
4:16,1,28 - 24,-4
3:58,1,30 - 24,-6
3:47,1,30 - 26,-4
3:12,1,30 - 28,-2
2:43,1,31 - 28,-3
2:43,1,32 - 28,-4
2:30,1,32 - 30,-2
2:30,1,32 - 31,-1
2:17,1,34 - 31,-3
1:54,1,34 - 32,-2
1:54,1,34 - 33,-1
1:40,1,36 - 33,-3
1:10,1,37 - 33,-4
1:10,1,38 - 33,-5
0:43,1,41 - 33,-8
0:33,1,41 - 35,-6
0:01,1,43 - 35,-8
0:00,1,43 - 35,-8
12:00,2,43 - 35,-8
11:46,2,45 - 35,-10
11:24,2,47 - 35,-12
11:14,2,47 - 37,-10
11:04,2,49 - 37,-12
9:57,2,51 - 37,-14
9:29,2,53 - 37,-16
9:01,2,54 - 37,-17
9:01,2,55 - 37,-18
8:25,2,57 - 37,-20
7:40,2,59 - 37,-22
7:07,2,59 - 39,-20
6:51,2,60 - 39,-21
6:51,2,61 - 39,-22
6:40,2,61 - 42,-19
6:21,2,61 - 44,-17
6:10,2,63 - 44,-19
5:58,2,63 - 46,-17
5:36,2,65 - 46,-19
5:23,2,65 - 48,-17
5:00,2,67 - 48,-19
4:43,2,67 - 49,-18
4:43,2,67 - 50,-17
4:25,2,68 - 50,-18
4:25,2,69 - 50,-19
3:47,2,69 - 51,-18
3:47,2,69 - 52,-17
3:14,2,70 - 52,-18
3:14,2,71 - 52,-19
2:24,2,73 - 52,-21
1:52,2,75 - 52,-23
1:22,2,77 - 52,-25
1:09,2,77 - 54,-23
0:57,2,79 - 54,-25
0:11,2,81 - 54,-27
0:00,2,81 - 54,-27
12:00,3,81 - 54,-27
11:35,3,81 - 55,-26
11:35,3,81 - 56,-25
11:04,3,81 - 58,-23
10:31,3,83 - 58,-25
10:02,3,85 - 58,-27
9:37,3,85 - 59,-26
9:37,3,85 - 60,-25
9:23,3,87 - 60,-27
9:06,3,87 - 62,-25
8:51,3,87 - 64,-23
8:06,3,87 - 65,-22
8:06,3,87 - 66,-21
7:40,3,87 - 68,-19
7:39,3,87 - 68,-19
7:07,3,87 - 69,-18
7:07,3,87 - 70,-17
6:58,3,89 - 70,-19
6:24,3,89 - 72,-17
6:09,3,92 - 72,-20
5:48,3,92 - 74,-18
5:28,3,92 - 75,-17
5:28,3,92 - 76,-16
4:56,3,92 - 78,-14
4:08,3,92 - 79,-13
4:08,3,92 - 80,-12
3:42,3,92 - 81,-11
3:40,3,92 - 82,-10
3:40,3,92 - 83,-9
3:33,3,93 - 83,-10
3:33,3,94 - 83,-11
3:16,3,94 - 85,-9
3:08,3,97 - 85,-12
2:51,3,97 - 87,-10
2:35,3,100 - 87,-13
1:37,3,101 - 87,-14
1:37,3,102 - 87,-15
1:19,3,102 - 89,-13
0:59,3,104 - 89,-15
0:39,3,105 - 89,-16
0:39,3,106 - 89,-17
0:05,3,107 - 89,-18
0:05,3,108 - 89,-19
0:00,3,108 - 89,-19
0:00,3,108 - 89,-19
12:00,4,108 - 89,-19
11:43,4,108 - 92,-16
10:44,4,110 - 92,-18
10:31,4,110 - 95,-15
9:44,4,110 - 97,-13
9:23,4,112 - 97,-15
8:33,4,113 - 97,-16
8:16,4,113 - 99,-14
7:53,4,113 - 101,-12
7:12,4,113 - 103,-10
6:55,4,113 - 105,-8
6:33,4,113 - 108,-5
6:32,4,113 - 109,-4
6:03,4,113 - 109,-4
5:53,4,113 - 111,-2
5:11,4,115 - 111,-4
4:17,4,115 - 112,-3
4:05,4,116 - 112,-4
3:54,4,116 - 115,-1
3:35,4,119 - 115,-4
2:47,4,119 - 117,-2
2:23,4,121 - 117,-4
2:11,4,121 - 119,-2
1:56,4,123 - 119,-4
1:37,4,123 - 120,-3
1:03,4,123 - 122,-1
0:21,4,125 - 122,-3
0:03,4,125 - 122,-3
0:02,4,126 - 122,-4
0:02,4,127 - 122,-5
0:00,4,127 - 125,-2
0:00,4,127 - 125,-2
0:00,4,127 - 125,-2
