PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:22,1,1 - 0,-1
9:49,1,1 - 2,1
9:11,1,3 - 2,-1
8:46,1,3 - 5,2
8:28,1,4 - 5,1
8:28,1,5 - 5,TIE
7:47,1,7 - 5,-2
7:07,1,7 - 8,1
6:17,1,10 - 8,-2
6:06,1,10 - 10,TIE
5:12,1,10 - 13,3
4:46,1,12 - 13,1
3:55,1,12 - 14,2
3:55,1,12 - 15,3
3:45,1,13 - 15,2
3:35,1,13 - 18,5
3:16,1,15 - 18,3
3:05,1,15 - 19,4
2:37,1,18 - 19,1
2:25,1,18 - 22,4
1:41,1,21 - 22,1
0:27,1,23 - 22,-1
0:00,1,25 - 22,-3
0:00,1,25 - 22,-3
12:00,2,25 - 22,-3
11:34,2,26 - 22,-4
11:24,2,28 - 22,-6
11:08,2,30 - 22,-8
9:53,2,32 - 22,-10
9:32,2,34 - 22,-12
9:15,2,34 - 25,-9
8:37,2,36 - 25,-11
8:23,2,36 - 28,-8
7:54,2,36 - 31,-5
6:13,2,36 - 33,-3
5:34,2,38 - 33,-5
4:47,2,40 - 33,-7
4:32,2,40 - 36,-4
4:14,2,42 - 36,-6
4:01,2,42 - 39,-3
3:47,2,44 - 39,-5
2:52,2,44 - 41,-3
2:22,2,46 - 41,-5
1:54,2,49 - 41,-8
1:10,2,51 - 41,-10
0:47,2,51 - 42,-9
0:47,2,51 - 43,-8
0:36,2,54 - 43,-11
0:30,2,54 - 45,-9
0:00,2,54 - 45,-9
12:00,3,54 - 45,-9
11:39,3,54 - 48,-6
11:09,3,54 - 50,-4
10:56,3,56 - 50,-6
10:01,3,58 - 50,-8
9:20,3,60 - 50,-10
9:16,3,60 - 51,-9
9:06,3,60 - 53,-7
8:31,3,60 - 56,-4
8:04,3,62 - 56,-6
7:43,3,62 - 59,-3
7:30,3,65 - 59,-6
7:06,3,67 - 59,-8
5:22,3,67 - 61,-6
4:05,3,67 - 64,-3
3:35,3,70 - 64,-6
2:55,3,70 - 66,-4
2:41,3,72 - 66,-6
2:10,3,72 - 67,-5
1:23,3,74 - 67,-7
1:23,3,75 - 67,-8
1:11,3,75 - 70,-5
0:55,3,77 - 70,-7
0:55,3,78 - 70,-8
0:43,3,78 - 73,-5
0:30,3,81 - 73,-8
0:15,3,81 - 75,-6
0:00,3,81 - 75,-6
12:00,4,81 - 75,-6
11:51,4,84 - 75,-9
11:36,4,84 - 78,-6
11:20,4,86 - 78,-8
11:12,4,86 - 79,-7
11:12,4,86 - 80,-6
10:52,4,88 - 80,-8
10:23,4,88 - 82,-6
9:54,4,88 - 84,-4
9:29,4,88 - 86,-2
9:14,4,90 - 86,-4
8:13,4,90 - 88,-2
7:55,4,92 - 88,-4
7:36,4,94 - 88,-6
7:17,4,95 - 88,-7
7:17,4,96 - 88,-8
7:08,4,96 - 89,-7
6:55,4,98 - 89,-9
6:55,4,99 - 89,-10
6:42,4,99 - 91,-8
6:01,4,101 - 91,-10
5:44,4,104 - 91,-13
4:56,4,106 - 91,-15
3:54,4,108 - 91,-17
3:39,4,108 - 92,-16
3:39,4,108 - 93,-15
2:58,4,108 - 95,-13
2:40,4,110 - 95,-15
2:26,4,110 - 96,-14
2:26,4,110 - 97,-13
2:26,4,110 - 98,-12
2:26,4,110 - 99,-11
1:41,4,112 - 99,-13
1:27,4,112 - 101,-11
1:27,4,112 - 102,-10
0:39,4,114 - 102,-12
0:00,4,114 - 102,-12
