PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:34,1,2 - 0,-2
11:01,1,2 - 2,TIE
10:38,1,4 - 2,-2
10:07,1,6 - 2,-4
9:55,1,6 - 5,-1
9:09,1,6 - 7,1
8:32,1,6 - 8,2
8:32,1,6 - 9,3
8:12,1,8 - 9,1
8:12,1,9 - 9,TIE
7:57,1,9 - 12,3
7:22,1,9 - 14,5
6:37,1,10 - 14,4
6:37,1,11 - 14,3
6:21,1,12 - 14,2
6:06,1,12 - 16,4
5:22,1,14 - 16,2
4:42,1,16 - 16,TIE
4:24,1,16 - 16,TIE
4:24,1,17 - 16,-1
4:07,1,17 - 17,TIE
4:07,1,17 - 18,1
4:07,1,17 - 19,2
3:27,1,18 - 19,1
3:12,1,18 - 20,2
3:12,1,18 - 20,2
2:43,1,18 - 22,4
2:18,1,18 - 24,6
2:02,1,20 - 24,4
0:59,1,22 - 24,2
0:36,1,25 - 24,-1
0:04,1,26 - 24,-2
0:00,1,26 - 24,-2
12:00,2,26 - 24,-2
11:31,2,28 - 24,-4
11:02,2,30 - 24,-6
9:54,2,30 - 27,-3
9:37,2,33 - 27,-6
9:26,2,33 - 30,-3
9:08,2,34 - 30,-4
9:08,2,35 - 30,-5
8:45,2,35 - 33,-2
8:23,2,37 - 33,-4
7:28,2,37 - 36,-1
7:09,2,39 - 36,-3
6:45,2,39 - 38,-1
5:25,2,40 - 38,-2
5:25,2,41 - 38,-3
5:11,2,41 - 40,-1
4:57,2,44 - 40,-4
4:27,2,47 - 40,-7
3:53,2,47 - 42,-5
3:40,2,50 - 42,-8
3:16,2,50 - 44,-6
3:02,2,53 - 44,-9
2:51,2,53 - 44,-9
2:14,2,53 - 47,-6
1:29,2,55 - 47,-8
0:29,2,57 - 47,-10
0:00,2,57 - 47,-10
12:00,3,57 - 47,-10
11:29,3,59 - 47,-12
10:45,3,59 - 50,-9
10:16,3,59 - 53,-6
9:48,3,59 - 55,-4
9:29,3,59 - 57,-2
8:28,3,59 - 59,TIE
8:03,3,61 - 59,-2
6:21,3,61 - 62,1
6:02,3,63 - 62,-1
5:44,3,63 - 64,1
5:19,3,65 - 64,-1
5:02,3,65 - 66,1
4:24,3,67 - 66,-1
3:03,3,67 - 68,1
2:43,3,69 - 68,-1
2:42,3,69 - 68,-1
1:51,3,71 - 68,-3
0:50,3,73 - 68,-5
0:18,3,73 - 69,-4
0:18,3,73 - 70,-3
0:00,3,73 - 70,-3
12:00,4,73 - 70,-3
11:27,4,73 - 72,-1
10:32,4,73 - 73,TIE
10:32,4,73 - 74,1
9:43,4,73 - 77,4
9:08,4,73 - 80,7
8:52,4,74 - 80,6
8:52,4,75 - 80,5
8:12,4,75 - 81,6
7:59,4,78 - 81,3
7:24,4,81 - 81,TIE
6:50,4,81 - 83,2
6:20,4,81 - 85,4
5:41,4,83 - 85,2
4:31,4,85 - 85,TIE
4:14,4,85 - 87,2
3:45,4,85 - 89,4
3:15,4,85 - 91,6
3:15,4,85 - 92,7
2:00,4,85 - 93,8
1:46,4,87 - 93,6
1:22,4,87 - 95,8
1:05,4,87 - 97,10
0:00,4,90 - 97,7
0:00,4,90 - 97,7
0:00,4,90 - 97,7
