PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:28,1,2 - 0,-2
11:14,1,2 - 2,TIE
10:58,1,4 - 2,-2
10:28,1,6 - 2,-4
10:11,1,6 - 4,-2
9:28,1,6 - 6,TIE
8:59,1,8 - 6,-2
8:31,1,9 - 6,-3
8:31,1,10 - 6,-4
8:14,1,10 - 8,-2
7:54,1,12 - 8,-4
7:17,1,12 - 11,-1
7:00,1,13 - 11,-2
7:00,1,14 - 11,-3
6:44,1,14 - 14,TIE
6:17,1,14 - 16,2
5:27,1,16 - 16,TIE
5:07,1,16 - 17,1
5:07,1,16 - 18,2
4:29,1,18 - 18,TIE
4:09,1,20 - 18,-2
3:54,1,20 - 21,1
3:30,1,22 - 21,-1
3:30,1,23 - 21,-2
3:13,1,23 - 23,TIE
2:59,1,25 - 23,-2
2:36,1,25 - 25,TIE
1:50,1,27 - 25,-2
1:50,1,28 - 25,-3
1:23,1,30 - 25,-5
1:06,1,30 - 27,-3
0:54,1,32 - 27,-5
0:00,1,32 - 27,-5
12:00,2,32 - 27,-5
11:31,2,32 - 30,-2
11:16,2,35 - 30,-5
10:37,2,35 - 32,-3
10:24,2,38 - 32,-6
10:14,2,38 - 34,-4
10:01,2,40 - 34,-6
9:34,2,40 - 37,-3
7:57,2,40 - 39,-1
7:04,2,40 - 42,2
6:40,2,42 - 42,TIE
6:25,2,42 - 44,2
6:05,2,42 - 46,4
5:13,2,44 - 46,2
4:24,2,44 - 49,5
3:59,2,45 - 49,4
3:59,2,46 - 49,3
3:03,2,48 - 49,1
2:45,2,48 - 51,3
2:40,2,48 - 51,3
2:32,2,51 - 51,TIE
1:51,2,52 - 51,-1
1:51,2,53 - 51,-2
1:17,2,55 - 51,-4
1:17,2,56 - 51,-5
0:29,2,56 - 53,-3
0:05,2,58 - 53,-5
0:01,2,58 - 54,-4
0:01,2,58 - 55,-3
0:00,2,58 - 55,-3
12:00,3,58 - 55,-3
11:08,3,60 - 55,-5
10:38,3,63 - 55,-8
8:43,3,65 - 55,-10
8:26,3,65 - 58,-7
7:28,3,65 - 60,-5
6:53,3,67 - 60,-7
6:08,3,69 - 60,-9
5:37,3,71 - 60,-11
4:39,3,71 - 63,-8
3:50,3,71 - 64,-7
3:50,3,71 - 65,-6
3:29,3,73 - 65,-8
3:12,3,73 - 67,-6
2:58,3,75 - 67,-8
1:58,3,75 - 68,-7
1:58,3,75 - 69,-6
1:38,3,75 - 71,-4
1:17,3,75 - 74,-1
0:55,3,76 - 74,-2
0:55,3,77 - 74,-3
0:40,3,77 - 76,-1
0:01,3,79 - 76,-3
0:00,3,79 - 76,-3
12:00,4,79 - 76,-3
10:40,4,82 - 76,-6
10:21,4,82 - 78,-4
9:41,4,82 - 80,-2
8:23,4,82 - 82,TIE
8:01,4,84 - 82,-2
7:51,4,84 - 84,TIE
7:26,4,84 - 87,3
7:07,4,87 - 87,TIE
6:41,4,87 - 89,2
6:41,4,87 - 90,3
6:28,4,90 - 90,TIE
5:46,4,90 - 91,1
5:15,4,92 - 91,-1
4:10,4,92 - 94,2
3:51,4,94 - 94,TIE
3:29,4,94 - 96,2
2:45,4,95 - 96,1
2:45,4,96 - 96,TIE
2:09,4,96 - 99,3
1:51,4,98 - 99,1
1:26,4,98 - 99,1
1:13,4,98 - 101,3
1:03,4,100 - 101,1
0:11,4,100 - 101,1
0:11,4,100 - 102,2
0:11,4,100 - 103,3
0:00,4,100 - 104,4
0:00,4,100 - 105,5
0:00,4,100 - 105,5
