PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:29,1,3 - 0,-3
11:02,1,5 - 0,-5
10:03,1,6 - 0,-6
10:03,1,7 - 0,-7
9:48,1,7 - 2,-5
8:42,1,9 - 2,-7
8:18,1,11 - 2,-9
7:54,1,11 - 4,-7
7:31,1,13 - 4,-9
7:00,1,14 - 4,-10
7:00,1,15 - 4,-11
6:49,1,15 - 5,-10
6:49,1,15 - 6,-9
6:27,1,18 - 6,-12
5:25,1,20 - 6,-14
5:25,1,21 - 6,-15
5:14,1,21 - 8,-13
4:52,1,23 - 8,-15
4:29,1,25 - 8,-17
4:21,1,25 - 9,-16
4:21,1,25 - 10,-15
3:57,1,26 - 10,-16
1:15,1,26 - 13,-13
0:37,1,28 - 13,-15
0:29,1,28 - 14,-14
0:29,1,28 - 15,-13
0:10,1,29 - 15,-14
0:04,1,29 - 17,-12
0:00,1,32 - 17,-15
0:00,1,32 - 17,-15
0:00,1,32 - 17,-15
0:00,1,32 - 17,-15
12:00,2,32 - 17,-15
11:16,2,32 - 19,-13
11:03,2,35 - 19,-16
9:57,2,35 - 21,-14
9:42,2,36 - 21,-15
9:42,2,37 - 21,-16
9:06,2,37 - 23,-14
8:25,2,38 - 23,-15
8:08,2,39 - 23,-16
8:08,2,40 - 23,-17
7:27,2,42 - 23,-19
7:16,2,42 - 24,-18
7:16,2,42 - 26,-16
7:16,2,42 - 26,-16
6:59,2,42 - 28,-14
6:10,2,44 - 28,-16
5:54,2,46 - 28,-18
5:34,2,46 - 29,-17
5:10,2,48 - 29,-19
4:50,2,48 - 31,-17
4:18,2,48 - 33,-15
4:05,2,50 - 33,-17
3:39,2,52 - 33,-19
3:19,2,52 - 36,-16
3:07,2,53 - 36,-17
2:53,2,53 - 37,-16
2:53,2,53 - 38,-15
2:22,2,53 - 40,-13
2:03,2,55 - 40,-15
1:40,2,58 - 40,-18
1:23,2,58 - 42,-16
1:04,2,60 - 42,-18
0:51,2,60 - 44,-16
0:27,2,62 - 44,-18
0:03,2,62 - 46,-16
0:00,2,62 - 46,-16
12:00,3,62 - 46,-16
11:29,3,65 - 46,-19
11:06,3,65 - 49,-16
10:37,3,65 - 52,-13
10:17,3,67 - 52,-15
9:07,3,67 - 54,-13
8:34,3,67 - 56,-11
8:14,3,68 - 56,-12
7:13,3,70 - 56,-14
7:05,3,70 - 58,-12
6:56,3,72 - 58,-14
6:51,3,72 - 60,-12
6:25,3,72 - 61,-11
6:21,3,72 - 63,-9
5:55,3,72 - 65,-7
5:07,3,75 - 65,-10
4:32,3,78 - 65,-13
3:56,3,80 - 65,-15
3:36,3,80 - 68,-12
3:23,3,82 - 68,-14
2:55,3,82 - 70,-12
1:44,3,84 - 70,-14
1:23,3,84 - 72,-12
1:00,3,84 - 74,-10
0:22,3,84 - 76,-8
0:00,3,84 - 76,-8
12:00,4,84 - 76,-8
10:55,4,84 - 78,-6
10:34,4,84 - 80,-4
9:46,4,86 - 80,-6
9:23,4,86 - 82,-4
8:54,4,88 - 82,-6
7:24,4,88 - 84,-4
7:24,4,88 - 85,-3
6:51,4,90 - 85,-5
6:37,4,90 - 87,-3
6:24,4,93 - 87,-6
5:49,4,95 - 87,-8
4:55,4,97 - 87,-10
4:30,4,100 - 87,-13
3:56,4,100 - 88,-12
3:44,4,103 - 88,-15
3:30,4,103 - 90,-13
2:33,4,103 - 91,-12
2:33,4,103 - 92,-11
1:24,4,103 - 94,-9
1:01,4,104 - 94,-10
1:01,4,105 - 94,-11
0:36,4,107 - 94,-13
0:26,4,107 - 96,-11
0:00,4,107 - 96,-11
