PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:47,1,0 - 2,2
10:56,1,2 - 2,TIE
10:43,1,2 - 4,2
10:33,1,3 - 4,1
10:33,1,4 - 4,TIE
10:20,1,4 - 6,2
9:36,1,4 - 8,4
9:08,1,4 - 10,6
8:58,1,5 - 10,5
8:37,1,5 - 12,7
8:21,1,5 - 13,8
7:55,1,7 - 13,6
6:59,1,8 - 13,5
6:59,1,9 - 13,4
6:04,1,9 - 16,7
5:28,1,12 - 16,4
5:21,1,12 - 17,5
5:21,1,12 - 18,6
5:10,1,14 - 18,4
4:55,1,16 - 18,2
4:55,1,17 - 18,1
4:35,1,17 - 20,3
4:07,1,19 - 20,1
4:02,1,19 - 22,3
3:09,1,21 - 22,1
3:01,1,21 - 24,3
2:44,1,23 - 24,1
1:49,1,26 - 24,-2
1:19,1,29 - 24,-5
0:47,1,29 - 27,-2
0:00,1,29 - 27,-2
0:00,1,30 - 27,-3
0:00,1,31 - 27,-4
0:00,1,31 - 27,-4
0:00,1,31 - 28,-3
0:00,1,31 - 29,-2
0:00,1,31 - 30,-1
0:00,1,31 - 30,-1
12:00,2,31 - 30,-1
11:35,2,33 - 30,-3
11:06,2,35 - 30,-5
10:52,2,35 - 33,-2
10:34,2,35 - 35,TIE
10:03,2,35 - 38,3
9:50,2,37 - 38,1
9:39,2,37 - 40,3
9:26,2,40 - 40,TIE
8:07,2,42 - 40,-2
8:07,2,43 - 40,-3
7:50,2,43 - 42,-1
7:39,2,45 - 42,-3
7:32,2,45 - 45,TIE
6:42,2,47 - 45,-2
6:11,2,47 - 47,TIE
5:41,2,47 - 50,3
5:07,2,47 - 52,5
4:51,2,50 - 52,2
4:38,2,50 - 53,3
4:38,2,50 - 54,4
4:27,2,51 - 54,3
4:08,2,54 - 54,TIE
3:21,2,54 - 56,2
2:48,2,54 - 59,5
2:47,2,54 - 59,5
2:12,2,55 - 59,4
2:12,2,56 - 59,3
2:08,2,56 - 60,4
1:50,2,59 - 60,1
1:27,2,61 - 60,-1
1:07,2,61 - 62,1
0:50,2,63 - 62,-1
0:36,2,65 - 62,-3
0:22,2,65 - 63,-2
0:22,2,65 - 64,-1
0:03,2,66 - 64,-2
0:03,2,67 - 64,-3
0:00,2,67 - 64,-3
12:00,3,67 - 64,-3
11:39,3,70 - 64,-6
11:03,3,72 - 64,-8
10:55,3,75 - 64,-11
10:31,3,75 - 66,-9
10:14,3,75 - 69,-6
9:43,3,75 - 71,-4
9:24,3,77 - 71,-6
8:52,3,80 - 71,-9
8:32,3,80 - 73,-7
7:50,3,81 - 73,-8
7:50,3,82 - 73,-9
6:44,3,85 - 73,-12
6:17,3,87 - 73,-14
6:12,3,87 - 76,-11
5:50,3,90 - 76,-14
5:31,3,90 - 77,-13
5:31,3,90 - 78,-12
5:03,3,93 - 78,-15
4:49,3,93 - 80,-13
4:31,3,95 - 80,-15
4:16,3,97 - 80,-17
3:29,3,100 - 80,-20
2:56,3,100 - 82,-18
2:52,3,102 - 82,-20
2:52,3,103 - 82,-21
2:27,3,105 - 82,-23
1:50,3,105 - 83,-22
1:23,3,105 - 85,-20
0:47,3,105 - 87,-18
0:37,3,107 - 87,-20
0:00,3,107 - 87,-20
12:00,4,107 - 87,-20
11:33,4,107 - 89,-18
11:16,4,107 - 89,-18
11:03,4,107 - 92,-15
10:33,4,107 - 94,-13
10:14,4,109 - 94,-15
10:03,4,109 - 97,-12
9:40,4,109 - 99,-10
9:26,4,111 - 99,-12
7:50,4,111 - 101,-10
7:33,4,113 - 101,-12
7:21,4,115 - 101,-14
7:20,4,115 - 103,-12
7:20,4,115 - 104,-11
6:10,4,117 - 104,-13
5:53,4,117 - 106,-11
5:39,4,119 - 106,-13
5:18,4,121 - 106,-15
4:34,4,121 - 109,-12
4:10,4,121 - 111,-10
3:43,4,121 - 114,-7
3:13,4,121 - 116,-5
2:53,4,124 - 116,-8
2:39,4,124 - 119,-5
2:24,4,125 - 119,-6
2:24,4,126 - 119,-7
1:49,4,126 - 121,-5
1:21,4,127 - 121,-6
1:21,4,128 - 121,-7
1:08,4,128 - 123,-5
0:40,4,128 - 125,-3
0:17,4,130 - 125,-5
0:08,4,130 - 127,-3
0:08,4,131 - 127,-4
0:00,4,131 - 127,-4
