PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:18,1,2 - 0,-2
10:35,1,2 - 2,TIE
10:20,1,4 - 2,-2
10:04,1,4 - 5,1
9:28,1,6 - 5,-1
9:20,1,6 - 7,1
8:29,1,6 - 9,3
7:52,1,6 - 12,6
7:26,1,6 - 14,8
6:42,1,6 - 17,11
6:25,1,8 - 17,9
6:03,1,10 - 17,7
5:37,1,11 - 17,6
5:37,1,12 - 17,5
5:11,1,12 - 19,7
5:11,1,12 - 20,8
4:30,1,14 - 20,6
4:20,1,14 - 22,8
3:39,1,14 - 25,11
3:18,1,16 - 25,9
3:07,1,16 - 27,11
2:20,1,19 - 27,8
1:36,1,19 - 29,10
1:19,1,19 - 31,12
1:05,1,22 - 31,9
0:25,1,24 - 31,7
0:00,1,24 - 31,7
12:00,2,24 - 31,7
11:44,2,26 - 31,5
11:18,2,26 - 33,7
10:23,2,26 - 35,9
10:14,2,27 - 35,8
10:14,2,28 - 35,7
10:00,2,28 - 37,9
9:45,2,30 - 37,7
9:23,2,33 - 37,4
9:01,2,33 - 40,7
8:11,2,33 - 42,9
7:55,2,36 - 42,6
7:17,2,38 - 42,4
7:06,2,38 - 43,5
6:54,2,40 - 43,3
6:24,2,42 - 43,1
6:10,2,42 - 45,3
6:03,2,44 - 45,1
5:47,2,44 - 47,3
5:28,2,46 - 47,1
5:06,2,48 - 47,-1
3:53,2,48 - 49,1
3:46,2,50 - 49,-1
3:21,2,50 - 51,1
2:22,2,51 - 51,TIE
2:22,2,52 - 51,-1
2:15,2,52 - 54,2
2:05,2,54 - 54,TIE
2:05,2,55 - 54,-1
1:53,2,55 - 55,TIE
1:53,2,55 - 56,1
1:23,2,57 - 56,-1
1:08,2,57 - 58,1
0:58,2,60 - 58,-2
0:50,2,60 - 60,TIE
0:14,2,62 - 60,-2
0:00,2,62 - 60,-2
12:00,3,62 - 60,-2
10:36,3,62 - 61,-1
10:20,3,64 - 61,-3
10:01,3,66 - 61,-5
9:27,3,66 - 63,-3
8:48,3,66 - 66,TIE
8:15,3,68 - 66,-2
8:15,3,69 - 66,-3
8:03,3,69 - 67,-2
8:03,3,69 - 68,-1
7:28,3,71 - 68,-3
6:50,3,71 - 70,-1
6:18,3,71 - 72,1
5:37,3,71 - 74,3
5:10,3,72 - 74,2
4:55,3,72 - 76,4
4:14,3,73 - 76,3
4:14,3,74 - 76,2
3:50,3,76 - 76,TIE
2:52,3,76 - 78,2
2:52,3,76 - 79,3
2:16,3,76 - 81,5
1:59,3,78 - 81,3
1:26,3,80 - 81,1
1:16,3,80 - 82,2
1:16,3,80 - 83,3
0:39,3,82 - 83,1
0:30,3,82 - 86,4
0:00,3,82 - 86,4
12:00,4,82 - 86,4
11:37,4,82 - 89,7
11:06,4,82 - 91,9
10:23,4,84 - 91,7
10:06,4,84 - 92,8
10:06,4,84 - 93,9
9:26,4,84 - 96,12
9:01,4,84 - 98,14
8:19,4,84 - 99,15
8:14,4,85 - 99,14
7:59,4,85 - 102,17
7:18,4,85 - 104,19
7:01,4,87 - 104,17
6:45,4,87 - 105,18
6:45,4,87 - 106,19
6:31,4,89 - 106,17
6:10,4,89 - 108,19
5:46,4,89 - 109,20
5:46,4,89 - 110,21
5:26,4,91 - 110,19
5:06,4,91 - 112,21
3:55,4,93 - 112,19
3:41,4,93 - 113,20
3:41,4,93 - 114,21
3:28,4,94 - 114,20
3:21,4,94 - 116,22
3:05,4,96 - 116,20
2:30,4,98 - 116,18
1:50,4,98 - 118,20
1:16,4,98 - 120,22
1:00,4,99 - 120,21
0:37,4,102 - 120,18
0:13,4,102 - 122,20
0:07,4,104 - 122,18
0:00,4,104 - 122,18
