PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:48,1,1 - 0,-1
11:26,1,1 - 2,1
10:41,1,4 - 2,-2
10:16,1,4 - 5,1
10:02,1,5 - 5,TIE
9:08,1,7 - 5,-2
8:52,1,9 - 5,-4
8:39,1,9 - 7,-2
8:24,1,11 - 7,-4
7:34,1,11 - 9,-2
7:20,1,13 - 9,-4
6:57,1,13 - 11,-2
6:22,1,13 - 13,TIE
5:42,1,15 - 13,-2
5:14,1,15 - 16,1
4:58,1,17 - 16,-1
4:58,1,18 - 16,-2
4:16,1,20 - 16,-4
4:08,1,20 - 17,-3
4:08,1,20 - 18,-2
4:08,1,20 - 19,-1
4:02,1,22 - 19,-3
3:38,1,22 - 21,-1
3:25,1,23 - 21,-2
3:25,1,24 - 21,-3
2:31,1,26 - 21,-5
2:15,1,26 - 23,-3
2:08,1,28 - 23,-5
1:35,1,28 - 25,-3
1:22,1,29 - 25,-4
1:22,1,30 - 25,-5
0:04,1,32 - 25,-7
0:00,1,32 - 25,-7
12:00,2,32 - 25,-7
10:51,2,32 - 27,-5
10:35,2,34 - 27,-7
10:21,2,34 - 30,-4
8:33,2,34 - 31,-3
8:33,2,34 - 32,-2
8:17,2,37 - 32,-5
7:52,2,37 - 35,-2
7:29,2,37 - 37,TIE
7:18,2,39 - 37,-2
6:29,2,41 - 37,-4
6:01,2,43 - 37,-6
5:13,2,43 - 40,-3
3:59,2,45 - 40,-5
3:39,2,46 - 40,-6
3:39,2,47 - 40,-7
3:23,2,50 - 40,-10
3:04,2,50 - 42,-8
3:04,2,50 - 43,-7
2:25,2,50 - 46,-4
2:01,2,51 - 46,-5
2:01,2,52 - 46,-6
1:47,2,52 - 48,-4
1:34,2,53 - 48,-5
1:34,2,54 - 48,-6
1:12,2,56 - 48,-8
0:39,2,58 - 48,-10
0:00,2,58 - 48,-10
12:00,3,58 - 48,-10
11:32,3,60 - 48,-12
11:22,3,60 - 51,-9
11:01,3,62 - 51,-11
10:40,3,62 - 53,-9
10:11,3,64 - 53,-11
9:54,3,64 - 55,-9
9:21,3,64 - 58,-6
8:33,3,64 - 61,-3
8:08,3,64 - 64,TIE
7:17,3,66 - 64,-2
7:17,3,66 - 64,-2
7:17,3,67 - 64,-3
7:04,3,67 - 67,TIE
6:50,3,69 - 67,-2
6:31,3,69 - 70,1
6:24,3,72 - 70,-2
6:12,3,72 - 73,1
5:44,3,72 - 75,3
5:25,3,74 - 75,1
4:39,3,76 - 75,-1
3:20,3,78 - 75,-3
3:07,3,78 - 76,-2
3:07,3,78 - 77,-1
2:48,3,81 - 77,-4
1:39,3,81 - 80,-1
1:29,3,83 - 80,-3
1:04,3,85 - 80,-5
0:24,3,87 - 80,-7
0:00,3,87 - 80,-7
0:00,3,87 - 80,-7
12:00,4,87 - 80,-7
10:47,4,90 - 80,-10
10:24,4,90 - 83,-7
8:50,4,90 - 84,-6
8:50,4,90 - 85,-5
8:50,4,90 - 86,-4
8:04,4,92 - 86,-6
7:47,4,92 - 87,-5
7:47,4,92 - 88,-4
7:14,4,93 - 88,-5
7:01,4,93 - 91,-2
6:40,4,95 - 91,-4
6:25,4,95 - 93,-2
5:44,4,95 - 95,TIE
5:26,4,95 - 95,TIE
5:07,4,95 - 98,3
4:18,4,96 - 98,2
3:54,4,96 - 101,5
1:50,4,98 - 101,3
1:26,4,101 - 101,TIE
1:00,4,101 - 102,1
0:54,4,102 - 102,TIE
0:54,4,103 - 102,-1
0:20,4,104 - 102,-2
0:11,4,104 - 104,TIE
0:00,4,104 - 104,TIE
5:00,5,104 - 104,TIE
4:45,5,106 - 104,-2
4:29,5,106 - 107,1
4:18,5,108 - 107,-1
4:01,5,108 - 109,1
3:43,5,110 - 109,-1
2:38,5,110 - 111,1
2:11,5,110 - 113,3
1:52,5,112 - 113,1
1:22,5,114 - 113,-1
0:53,5,116 - 113,-3
0:03,5,116 - 113,-3
0:00,5,116 - 113,-3
